bin,n,selection_rate,mean_team_mean,arm,lambda
0,350,0.0,0.10350476732013768,above_4,0.8
1,350,0.0,0.19122097523498524,above_4,0.8
2,350,0.0,0.25175086321086954,above_4,0.8
3,350,0.0,0.30433583190842883,above_4,0.8
4,350,0.0,0.3512663391989104,above_4,0.8
5,350,0.0,0.3944974864739718,above_4,0.8
6,350,0.0,0.43537287468646946,above_4,0.8
7,350,0.0,0.47641985633320305,above_4,0.8
8,350,0.6628571428571428,0.5170767458639451,above_4,0.8
9,350,0.9285714285714286,0.5595892402951274,above_4,0.8
10,350,0.008571428571428572,0.6025098518882964,above_4,0.8
11,350,0.0,0.6476065531867018,above_4,0.8
12,350,0.0,0.6983606605255779,above_4,0.8
13,350,0.0,0.7512155960808571,above_4,0.8
14,350,0.0,0.8132687224912052,above_4,0.8
15,350,0.0,0.9023510768891361,above_4,0.8
