team_id,season,A_hat_min,A_hat_max,T_j_hat,roster_n,perf_span
Colorado|2018,2018,-1.0370273877457528,0.5518890030809968,-0.1636638205430224,6,1.5889163908267494
Colorado|2019,2019,-1.0295007932490163,1.3578164731195017,-0.13848965039339037,6,2.387317266368518
Colorado|2020,2020,-0.9103229259388034,-0.7226071312310928,-0.8164650285849481,2,0.1877157947077106
Colorado|2021,2021,-0.9044801344190285,-0.8498703641596784,-0.8748998421952138,3,0.0546097702593501
Colorado|2022,2022,-0.9029150922330773,-0.14546827723353098,-0.7021646621618418,9,0.7574468149995464
Colorado|2023,2023,-0.9307094309143769,0.9473676251166547,-0.0711280091155585,3,1.8780770560310316
Colorado|2024,2024,-0.9836205734563155,2.7356557483020594,-0.01810220461661049,17,3.719276321758375
Duke|2016,2016,-0.9960859205386119,0.9001130016902177,0.18005314952358362,5,1.8961989222288296
Duke|2017,2017,1.1066327708441106,1.834073979899366,1.4703533753717384,2,0.7274412090552553
Duke|2018,2018,-0.5246829188669233,0.4156961695815611,-0.054493374642681114,2,0.9403790884484844
Duke|2019,2019,-0.8898173361742626,1.6625803794644192,0.3863815216450783,2,2.5523977156386817
Duke|2020,2020,-0.9197087156741889,1.8584850459999267,-0.09375921896026268,4,2.7781937616741157
Duke|2021,2021,-1.0068734536553108,0.6655507605372966,-0.14481922313270737,7,1.6724242141926073
Duke|2022,2022,-0.8612207721413592,2.416161258668145,0.22092750962579064,5,3.277382030809504
Duke|2023,2023,-0.9379328042068038,0.997931238163644,-0.22281884825652643,6,1.9358640423704478
Duke|2024,2024,-0.9910442786893662,2.431283833746983,0.1898959076143833,13,3.4223281124363494
East Carolina|2016,2016,-1.0270695630586908,0.8629326306661229,0.16270230971233945,5,1.8900021937248137
East Carolina|2017,2017,-1.016709136668526,2.0175726632646556,0.07663718504965773,6,3.0342817999331815
East Carolina|2018,2018,-1.0370273877457528,1.8035659966710487,0.1277456073256114,5,2.8405933844168016
East Carolina|2019,2019,-0.9723575608093442,1.0086078304326176,0.016537822799423507,4,1.9809653912419618
East Carolina|2020,2020,-0.8727797669972613,-0.8258508183203335,-0.8571367841049521,3,0.04692894867692787
East Carolina|2021,2021,-0.9932210110904731,2.392584744989254,0.11262683666137337,6,3.3858057560797272
East Carolina|2022,2022,-0.9029150922330773,1.2165461790959282,0.05257974320213016,4,2.1194612713290057
East Carolina|2023,2023,-0.9379328042068038,2.2259046978762416,-0.21559547496409942,5,3.1638375020830454
East Carolina|2024,2024,-0.9836205734563155,2.819766328592523,0.024837379828440698,17,3.8033869020488384
Eastern Michigan|2016,2016,-1.0580532055787697,0.8939162731862019,-0.6131280989904365,5,1.9519694787649717
Eastern Michigan|2017,2017,-0.7676752092442046,0.26122812248259775,-0.25322354338080344,2,1.0289033317268024
Eastern Michigan|2018,2018,-0.8878638081987517,0.4935206458669529,0.02008841513081938,4,1.3813844540657045
Eastern Michigan|2019,2019,-1.0295007932490163,2.3028385527107,0.05291901411934804,8,3.332339345959716
Eastern Michigan|2020,2020,-0.31901817260951526,-0.2157744855202745,-0.26739632906489486,2,0.10324368708924075
Eastern Michigan|2021,2021,-1.0068734536553108,0.6587245392548777,-0.4641888617030158,6,1.6655979929101885
Eastern Michigan|2022,2022,-0.9307113056275561,0.6467238045091136,-0.23928049743989685,8,1.5774351101366697
Eastern Michigan|2023,2023,-0.8368055781128251,0.7306664263438434,-0.32188225340981164,7,1.5674720044566683
Eastern Michigan|2024,2024,-0.9465020472910621,1.0282035447004103,-0.27094487108345316,13,1.9747055919914724
Florida Atlantic|2016,2016,-1.0518564770747538,-0.12854392997640232,-0.7092659154955957,7,0.9233125470983515
Florida Atlantic|2018,2018,-0.5635951570096192,0.9864089956744344,0.2924740821296907,4,1.5500041526840536
Florida Atlantic|2019,2019,-1.0231515452001638,1.4974999301942555,-0.23130960996470934,7,2.5206514753944194
Florida Atlantic|2021,2021,-1.0000472323728922,2.4267158514013483,0.4562133078764532,6,3.42676308377424
Florida Atlantic|2022,2022,-0.9376603589761758,-0.7222397051689654,-0.8241591542820542,3,0.21542065380721043
Florida Atlantic|2023,2023,-0.9307094309143769,2.4642760165263344,-0.11767863700008831,9,3.3949854474407113
Florida Atlantic|2024,2024,-0.9910442786893662,1.6146762581114118,-0.021508375252951354,15,2.605720536800778
Florida International|2016,2016,-1.0332662915627067,0.47873546341714435,-0.2943064174588246,4,1.512001754979851
Florida International|2017,2017,-1.0887979051334613,1.4736301375746899,0.5026162714333657,6,2.5624280427081514
Florida International|2018,2018,-1.0370273877457528,-0.012338449988093927,-0.7922045560979577,8,1.024688937757659
Florida International|2019,2019,-0.9977545530047541,1.243530008240158,0.2035231778381279,5,2.241284561244912
Florida International|2020,2020,-0.7226071312310928,0.05641341680590574,-0.3330968572125935,2,0.7790205480369985
Florida International|2021,2021,-1.0000472323728922,2.2424078767760407,0.08077113734341888,9,3.242455109148933
