team_id,season,games_n
294,2014,30
295,2014,36
299,2014,32
300,2014,35
301,2014,35
302,2014,31
304,2014,29
305,2014,33
309,2014,35
311,2014,29
314,2014,33
315,2014,33
322,2014,31
324,2014,34
325,2014,33
326,2014,31
328,2014,32
331,2014,31
333,2014,32
338,2014,31
339,2014,33
344,2014,33
349,2014,31
350,2014,32
356,2014,35
357,2014,34
399,2014,34
526,2014,35
2000,2014,30
2005,2014,30
2006,2014,34
2010,2014,29
2011,2014,31
2016,2014,31
2026,2014,30
2029,2014,31
2031,2014,32
2032,2014,31
2046,2014,30
2050,2014,30
2057,2014,36
2065,2014,32
2066,2014,30
2083,2014,30
2084,2014,29
2086,2014,31
2097,2014,32
2099,2014,34
2110,2014,29
2115,2014,30
2116,2014,31
2117,2014,31
2127,2014,31
2130,2014,32
2132,2014,34
2142,2014,31
2154,2014,32
2166,2014,33
2168,2014,37
2169,2014,30
2172,2014,31
2174,2014,32
2181,2014,31
2182,2014,30
2184,2014,30
2193,2014,35
2197,2014,30
2198,2014,34
2199,2014,36
2210,2014,32
2217,2014,32
2226,2014,31
2229,2014,31
2230,2014,31
2239,2014,31
2241,2014,33
2244,2014,31
2247,2014,34
2250,2014,36
2253,2014,30
2261,2014,30
2272,2014,31
2275,2014,33
2277,2014,31
2287,2014,34
2294,2014,33
2296,2014,31
2305,2014,35
2306,2014,33
2309,2014,32
2320,2014,30
2325,2014,31
2329,2014,32
2335,2014,32
2344,2014,32
2348,2014,37
2349,2014,28
2350,2014,32
2351,2014,32
2352,2014,30
2363,2014,33
2368,2014,31
2377,2014,30
2378,2014,29
2379,2014,29
2382,2014,36
2390,2014,33
2393,2014,33
2400,2014,32
2405,2014,32
2413,2014,34
2415,2014,31
2426,2014,30
2427,2014,32
2428,2014,33
2429,2014,31
2430,2014,32
2433,2014,26
2437,2014,32
2439,2014,33
2440,2014,32
2443,2014,26
2447,2014,29
2448,2014,32
2449,2014,33
2450,2014,34
2454,2014,32
2458,2014,32
2459,2014,32
2460,2014,31
2463,2014,35
2464,2014,32
2466,2014,31
2473,2014,33
2483,2014,34
2492,2014,31
2501,2014,31
2502,2014,32
2504,2014,34
2506,2014,32
2507,2014,35
2509,2014,32
2514,2014,32
2515,2014,35
2520,2014,31
2523,2014,36
2529,2014,31
2534,2014,35
2535,2014,33
2539,2014,33
2540,2014,30
2541,2014,33
2542,2014,32
2545,2014,30
2546,2014,32
2547,2014,30
2550,2014,34
2561,2014,38
2565,2014,31
2567,2014,37
2569,2014,30
2571,2014,32
2572,2014,35
2579,2014,34
2582,2014,31
2597,2014,32
2598,2014,30
2599,2014,33
2603,2014,34
2608,2014,35
2612,2014,31
2617,2014,35
2619,2014,34
2623,2014,33
2628,2014,31
2630,2014,31
2633,2014,37
2634,2014,30
2635,2014,33
2636,2014,30
2638,2014,34
2640,2014,34
2641,2014,32
2643,2014,32
2649,2014,34
2653,2014,31
2655,2014,34
2670,2014,35
2674,2014,34
2678,2014,35
2681,2014,31
2692,2014,31
2710,2014,30
2711,2014,33
2717,2014,34
2724,2014,36
2729,2014,32
2737,2014,33
2739,2014,31
2747,2014,33
2750,2014,36
2751,2014,33
2752,2014,34
2754,2014,32
2755,2014,28
2803,2014,32
2870,2014,36
2885,2014,29
2908,2014,34
2916,2014,26
2934,2014,32
3084,2014,32
112358,2014,29
2,2015,35
5,2015,36
6,2015,33
8,2015,36
9,2015,34
12,2015,38
13,2015,29
16,2015,33
21,2015,36
23,2015,30
24,2015,37
25,2015,33
26,2015,36
27,2015,31
30,2015,32
36,2015,34
38,2015,34
41,2015,35
42,2015,30
43,2015,32
44,2015,33
45,2015,35
46,2015,33
47,2015,32
48,2015,30
50,2015,29
52,2015,33
55,2015,31
56,2015,31
57,2015,33
58,2015,32
59,2015,31
61,2015,33
62,2015,35
66,2015,34
68,2015,34
70,2015,30
71,2015,33
77,2015,32
79,2015,33
82,2015,34
84,2015,34
85,2015,31
87,2015,38
93,2015,35
94,2015,30
96,2015,39
97,2015,36
98,2015,32
99,2015,33
103,2015,32
104,2015,30
107,2015,30
108,2015,30
111,2015,35
113,2015,32
116,2015,30
119,2015,32
120,2015,35
127,2015,39
130,2015,32
135,2015,33
139,2015,32
140,2015,33
142,2015,32
145,2015,34
147,2015,30
149,2015,33
150,2015,39
151,2015,33
152,2015,36
153,2015,38
154,2015,32
155,2015,30
156,2015,33
158,2015,31
159,2015,29
160,2015,32
161,2015,29
163,2015,30
164,2015,32
166,2015,34
167,2015,31
171,2015,28
172,2015,30
179,2015,31
183,2015,31
189,2015,33
193,2015,32
194,2015,35
195,2015,30
197,2015,32
198,2015,34
201,2015,35
202,2015,34
204,2015,31
213,2015,34
218,2015,37
219,2015,28
221,2015,34
222,2015,36
225,2015,31
227,2015,33
228,2015,31
231,2015,33
232,2015,33
233,2015,33
235,2015,32
236,2015,32
238,2015,35
239,2015,34
242,2015,32
245,2015,33
248,2015,32
249,2015,31
250,2015,31
251,2015,34
252,2015,35
253,2015,29
254,2015,35
256,2015,33
257,2015,35
258,2015,34
259,2015,33
261,2015,34
264,2015,31
265,2015,31
269,2015,32
270,2015,30
275,2015,40
276,2015,32
277,2015,35
278,2015,32
279,2015,31
282,2015,31
288,2015,31
290,2015,31
292,2015,31
294,2015,32
295,2015,35
299,2015,33
300,2015,34
301,2015,31
302,2015,32
304,2015,30
305,2015,32
309,2015,36
311,2015,30
314,2015,35
315,2015,30
322,2015,33
324,2015,34
325,2015,34
326,2015,31
328,2015,31
331,2015,34
333,2015,34
338,2015,32
339,2015,36
344,2015,32
349,2015,30
350,2015,32
356,2015,33
357,2015,34
399,2015,33
526,2015,33
2000,2015,31
2005,2015,31
2006,2015,35
2010,2015,29
2011,2015,29
2016,2015,32
2026,2015,29
2029,2015,32
2031,2015,31
2032,2015,29
2046,2015,30
2050,2015,30
2057,2015,33
2065,2015,32
2066,2015,32
2083,2015,34
2084,2015,33
2086,2015,34
2097,2015,32
2099,2015,33
2110,2015,29
2115,2015,31
2116,2015,30
2117,2015,32
2127,2015,31
2130,2015,32
2132,2015,34
2142,2015,33
2154,2015,31
2166,2015,32
2168,2015,36
2169,2015,36
2172,2015,30
2174,2015,33
2181,2015,31
2182,2015,30
2184,2015,31
2193,2015,30
2197,2015,33
2198,2015,33
2199,2015,35
2210,2015,33
2217,2015,31
2226,2015,28
2229,2015,33
2230,2015,31
2239,2015,31
2241,2015,35
2244,2015,31
2247,2015,35
2250,2015,38
2253,2015,32
2261,2015,35
2272,2015,33
2275,2015,34
2277,2015,28
2287,2015,35
2294,2015,34
2296,2015,32
2305,2015,36
2306,2015,32
2309,2015,35
2320,2015,30
2325,2015,33
2329,2015,30
2335,2015,32
2344,2015,34
2348,2015,36
2349,2015,29
2350,2015,37
2351,2015,31
2352,2015,30
2363,2015,33
2368,2015,32
2377,2015,31
2378,2015,30
2379,2015,33
2382,2015,35
2390,2015,38
2393,2015,36
2400,2015,32
2405,2015,33
2413,2015,34
2415,2015,31
2426,2015,32
2427,2015,31
2428,2015,33
2429,2015,32
2430,2015,33
2433,2015,38
2437,2015,29
2439,2015,33
2440,2015,31
2443,2015,29
2447,2015,29
2448,2015,32
2449,2015,33
2450,2015,34
2454,2015,35
2458,2015,30
2459,2015,30
2460,2015,35
2463,2015,33
2464,2015,38
2466,2015,32
2473,2015,33
2483,2015,36
2492,2015,32
2501,2015,33
2502,2015,29
2504,2015,33
2506,2015,32
2507,2015,34
2509,2015,34
2514,2015,30
2515,2015,34
2520,2015,33
2523,2015,35
2529,2015,32
2534,2015,35
2535,2015,32
2539,2015,32
2540,2015,33
2541,2015,32
2542,2015,31
2545,2015,32
2546,2015,30
2547,2015,34
2550,2015,31
2561,2015,31
2565,2015,28
2567,2015,34
2569,2015,33
2571,2015,35
2572,2015,29
2579,2015,33
2582,2015,35
2597,2015,35
2598,2015,32
2599,2015,33
2603,2015,31
2608,2015,31
2612,2015,34
2617,2015,34
2619,2015,35
2623,2015,31
2628,2015,33
2630,2015,34
2633,2015,32
2634,2015,31
2635,2015,30
2636,2015,30
2638,2015,33
2640,2015,35
2641,2015,32
2643,2015,30
2649,2015,33
2653,2015,29
2655,2015,31
2670,2015,36
2674,2015,34
2678,2015,30
2681,2015,30
2692,2015,30
2710,2015,28
2711,2015,34
2717,2015,32
2724,2015,35
2729,2015,33
2737,2015,32
2739,2015,33
2747,2015,35
2750,2015,31
2751,2015,35
2752,2015,37
2754,2015,32
2755,2015,29
2803,2015,31
2870,2015,31
2885,2015,33
2908,2015,36
2916,2015,29
2934,2015,33
3084,2015,30
112358,2015,30
2,2016,30
5,2016,33
6,2016,33
8,2016,31
9,2016,32
12,2016,34
13,2016,30
16,2016,30
21,2016,37
23,2016,30
24,2016,30
25,2016,33
26,2016,32
27,2016,33
30,2016,34
36,2016,34
38,2016,33
41,2016,36
42,2016,33
43,2016,30
44,2016,31
45,2016,38
46,2016,32
47,2016,31
48,2016,29
50,2016,28
52,2016,33
55,2016,29
56,2016,33
57,2016,36
58,2016,33
59,2016,36
61,2016,33
62,2016,34
66,2016,35
68,2016,32
70,2016,34
71,2016,31
77,2016,31
79,2016,32
82,2016,30
84,2016,35
85,2016,32
87,2016,36
93,2016,30
94,2016,30
96,2016,35
97,2016,31
98,2016,34
99,2016,33
103,2016,32
104,2016,34
107,2016,35
108,2016,30
111,2016,32
113,2016,32
116,2016,33
119,2016,32
120,2016,35
127,2016,34
130,2016,35
135,2016,30
139,2016,32
140,2016,31
142,2016,31
145,2016,31
147,2016,30
149,2016,33
150,2016,35
151,2016,31
152,2016,33
153,2016,40
154,2016,31
155,2016,33
156,2016,35
158,2016,34
159,2016,28
160,2016,33
161,2016,33
163,2016,29
164,2016,32
166,2016,34
167,2016,32
171,2016,34
172,2016,28
179,2016,31
183,2016,37
189,2016,34
193,2016,32
194,2016,34
195,2016,34
197,2016,31
198,2016,30
201,2016,36
202,2016,31
204,2016,32
213,2016,31
218,2016,32
219,2016,28
221,2016,32
222,2016,39
225,2016,28
227,2016,32
228,2016,31
231,2016,35
232,2016,31
233,2016,31
235,2016,34
236,2016,34
238,2016,33
239,2016,33
242,2016,32
245,2016,37
248,2016,32
249,2016,32
250,2016,34
251,2016,33
252,2016,36
253,2016,29
254,2016,35
256,2016,31
257,2016,32
258,2016,36
259,2016,35
261,2016,37
264,2016,34
265,2016,30
269,2016,33
270,2016,32
275,2016,34
276,2016,33
277,2016,34
278,2016,35
279,2016,28
282,2016,31
288,2016,32
290,2016,30
292,2016,29
294,2016,31
295,2016,38
299,2016,34
300,2016,38
301,2016,30
302,2016,30
304,2016,30
305,2016,30
309,2016,33
311,2016,30
314,2016,32
315,2016,32
322,2016,30
324,2016,33
325,2016,32
326,2016,31
328,2016,30
331,2016,34
333,2016,32
338,2016,31
339,2016,34
344,2016,30
349,2016,33
350,2016,33
356,2016,34
357,2016,33
399,2016,33
526,2016,35
2000,2016,31
2005,2016,32
2006,2016,35
2010,2016,28
2011,2016,31
2016,2016,30
2026,2016,30
2029,2016,32
2031,2016,35
2032,2016,31
2046,2016,36
2050,2016,34
2057,2016,32
2065,2016,32
2066,2016,30
2083,2016,31
2084,2016,35
2086,2016,32
2097,2016,30
2099,2016,33
2110,2016,28
2115,2016,29
2116,2016,30
2117,2016,33
2127,2016,29
2130,2016,32
2132,2016,33
2142,2016,30
2154,2016,31
2166,2016,33
2168,2016,33
2169,2016,31
2172,2016,31
2174,2016,30
2181,2016,31
2182,2016,31
2184,2016,33
2193,2016,35
2197,2016,30
2198,2016,30
2199,2016,32
2210,2016,32
2217,2016,33
2226,2016,32
2229,2016,31
2230,2016,31
2239,2016,30
2241,2016,33
2244,2016,31
2247,2016,30
2250,2016,36
2253,2016,34
2261,2016,31
2272,2016,32
2275,2016,33
2277,2016,34
2287,2016,31
2294,2016,33
2296,2016,35
2305,2016,38
2306,2016,32
2309,2016,32
2320,2016,30
2325,2016,31
2329,2016,32
2335,2016,31
2344,2016,32
2348,2016,33
2349,2016,29
2350,2016,32
2351,2016,31
2352,2016,30
2363,2016,31
2368,2016,30
2377,2016,28
2378,2016,32
2379,2016,32
2382,2016,34
2390,2016,34
2393,2016,35
2400,2016,35
2405,2016,36
2413,2016,37
2415,2016,30
2426,2016,33
2427,2016,34
2428,2016,31
2429,2016,33
2430,2016,34
2433,2016,34
2437,2016,32
2439,2016,33
2440,2016,38
2443,2016,30
2447,2016,34
2448,2016,32
2449,2016,33
2450,2016,33
2454,2016,34
2458,2016,31
2459,2016,34
2460,2016,36
2463,2016,30
2464,2016,29
2466,2016,28
2473,2016,35
2483,2016,37
2492,2016,32
2501,2016,31
2502,2016,31
2504,2016,30
2506,2016,31
2507,2016,35
2509,2016,35
2514,2016,29
2515,2016,30
2520,2016,32
2523,2016,32
2529,2016,30
2534,2016,34
2535,2016,33
2539,2016,30
2540,2016,33
2541,2016,31
2542,2016,31
2545,2016,33
2546,2016,29
2547,2016,32
2550,2016,33
2561,2016,33
2565,2016,28
2567,2016,30
2569,2016,32
2571,2016,34
2572,2016,29
2579,2016,33
2582,2016,35
2597,2016,32
2598,2016,30
2599,2016,32
2603,2016,36
2608,2016,35
2612,2016,29
2617,2016,34
2619,2016,33
2623,2016,31
2628,2016,33
2630,2016,34
2633,2016,34
2634,2016,31
2635,2016,31
2636,2016,32
2638,2016,33
2640,2016,32
2641,2016,31
2643,2016,32
2649,2016,32
2653,2016,31
2655,2016,34
2670,2016,35
2674,2016,37
2678,2016,30
2681,2016,34
2692,2016,35
2710,2016,27
2711,2016,32
2717,2016,33
2724,2016,35
2729,2016,31
2737,2016,31
2739,2016,36
2747,2016,32
2750,2016,34
2751,2016,32
2752,2016,33
2754,2016,32
2755,2016,31
2803,2016,30
2870,2016,34
2885,2016,35
2908,2016,32
2916,2016,29
2934,2016,32
3084,2016,29
112358,2016,31
2,2017,31
5,2017,33
6,2017,32
8,2017,35
9,2017,33
12,2017,37
13,2017,31
16,2017,29
21,2017,33
23,2017,30
24,2017,31
25,2017,33
26,2017,36
27,2017,28
30,2017,36
36,2017,35
38,2017,33
41,2017,33
42,2017,32
43,2017,29
44,2017,30
45,2017,35
46,2017,32
47,2017,34
48,2017,33
50,2017,30
52,2017,35
55,2017,35
56,2017,32
57,2017,36
58,2017,30
59,2017,36
61,2017,34
62,2017,30
66,2017,35
68,2017,31
70,2017,31
71,2017,33
77,2017,35
79,2017,33
82,2017,36
84,2017,33
85,2017,31
87,2017,36
93,2017,33
94,2017,34
96,2017,38
97,2017,34
98,2017,32
99,2017,31
103,2017,32
104,2017,32
107,2017,32
108,2017,28
111,2017,31
113,2017,33
116,2017,35
119,2017,33
120,2017,33
127,2017,35
130,2017,38
135,2017,34
139,2017,33
140,2017,35
142,2017,32
145,2017,35
147,2017,30
149,2017,30
150,2017,37
151,2017,33
152,2017,32
153,2017,40
154,2017,32
155,2017,31
156,2017,35
158,2017,31
159,2017,27
160,2017,32
161,2017,30
163,2017,30
164,2017,33
166,2017,34
167,2017,31
171,2017,27
172,2017,29
179,2017,32
183,2017,34
189,2017,32
193,2017,32
194,2017,32
195,2017,31
197,2017,33
198,2017,30
201,2017,31
202,2017,32
204,2017,32
213,2017,33
218,2017,32
219,2017,28
221,2017,33
222,2017,36
225,2017,30
227,2017,35
228,2017,32
231,2017,35
232,2017,34
233,2017,33
235,2017,32
236,2017,31
238,2017,35
239,2017,35
242,2017,35
245,2017,31
248,2017,32
249,2017,30
250,2017,36
251,2017,32
252,2017,34
253,2017,31
254,2017,31
256,2017,33
257,2017,34
258,2017,34
259,2017,33
261,2017,35
264,2017,31
265,2017,31
269,2017,32
270,2017,35
275,2017,37
276,2017,35
277,2017,37
278,2017,33
279,2017,33
282,2017,31
288,2017,33
290,2017,33
292,2017,32
294,2017,32
295,2017,31
299,2017,34
300,2017,36
301,2017,31
302,2017,36
304,2017,29
305,2017,32
309,2017,33
311,2017,32
314,2017,35
315,2017,33
322,2017,30
324,2017,39
325,2017,31
326,2017,36
328,2017,31
333,2017,33
338,2017,32
339,2017,33
344,2017,32
349,2017,32
350,2017,35
356,2017,34
357,2017,36
399,2017,35
526,2017,34
2000,2017,29
2005,2017,33
2006,2017,36
2010,2017,29
2011,2017,31
2016,2017,32
2026,2017,30
2029,2017,32
2031,2017,32
2032,2017,32
2046,2017,30
2050,2017,34
2057,2017,30
2065,2017,32
2066,2017,32
2083,2017,35
2084,2017,32
2086,2017,34
2097,2017,36
2099,2017,33
2110,2017,32
2115,2017,29
2116,2017,36
2117,2017,32
2127,2017,31
2130,2017,32
2132,2017,36
2142,2017,32
2154,2017,32
2166,2017,32
2168,2017,32
2169,2017,32
2172,2017,29
2174,2017,31
2181,2017,31
2182,2017,32
2184,2017,32
2193,2017,35
2197,2017,29
2198,2017,31
2199,2017,33
2210,2017,32
2217,2017,31
2226,2017,30
2229,2017,31
2230,2017,32
2239,2017,32
2241,2017,33
2244,2017,34
2247,2017,33
2250,2017,39
2253,2017,31
2261,2017,31
2272,2017,31
2275,2017,32
2277,2017,29
2287,2017,35
2294,2017,34
2296,2017,32
2305,2017,36
2306,2017,34
2309,2017,36
2320,2017,34
2325,2017,30
2329,2017,32
2335,2017,34
2344,2017,30
2348,2017,33
2349,2017,31
2350,2017,32
2351,2017,30
2352,2017,33
2363,2017,32
2368,2017,32
2377,2017,29
2378,2017,34
2379,2017,34
2382,2017,32
2390,2017,33
2393,2017,36
2400,2017,32
2405,2017,33
2413,2017,29
2415,2017,30
2426,2017,32
2427,2017,33
2428,2017,34
2429,2017,30
2430,2017,35
2433,2017,33
2437,2017,32
2439,2017,32
2440,2017,35
2443,2017,31
2447,2017,31
2448,2017,32
2449,2017,30
2450,2017,33
2454,2017,34
2458,2017,28
2459,2017,31
2460,2017,30
2463,2017,30
2464,2017,30
2466,2017,29
2473,2017,33
2483,2017,39
2492,2017,31
2501,2017,33
2502,2017,30
2504,2017,33
2506,2017,30
2507,2017,33
2509,2017,35
2514,2017,31
2515,2017,32
2520,2017,33
2523,2017,33
2529,2017,32
2534,2017,34
2535,2017,35
2539,2017,32
2540,2017,28
2541,2017,33
2542,2017,29
2545,2017,32
2546,2017,33
2547,2017,28
2550,2017,33
2561,2017,34
2565,2017,30
2567,2017,35
2569,2017,31
2571,2017,35
2572,2017,31
2579,2017,37
2582,2017,33
2597,2017,31
2598,2017,33
2599,2017,33
2603,2017,31
2608,2017,34
2612,2017,36
2617,2017,33
2619,2017,32
2623,2017,33
2628,2017,39
2630,2017,35
2633,2017,32
2634,2017,30
2635,2017,32
2636,2017,33
2638,2017,32
2640,2017,35
2641,2017,32
2643,2017,33
2649,2017,34
2653,2017,37
2655,2017,31
2670,2017,35
2674,2017,32
2678,2017,30
2681,2017,30
2692,2017,31
2710,2017,28
2711,2017,31
2717,2017,32
2724,2017,36
2729,2017,31
2737,2017,33
2739,2017,32
2747,2017,33
2750,2017,32
2751,2017,37
2752,2017,37
2754,2017,34
2755,2017,33
2803,2017,31
2870,2017,33
2885,2017,31
2908,2017,32
2916,2017,29
2934,2017,34
3084,2017,34
112358,2017,32
2,2018,34
5,2018,33
6,2018,32
8,2018,35
9,2018,32
12,2018,35
13,2018,31
16,2018,32
21,2018,33
23,2018,30
24,2018,35
25,2018,32
26,2018,33
27,2018,31
30,2018,36
36,2018,32
38,2018,32
41,2018,32
42,2018,33
43,2018,31
44,2018,30
45,2018,33
46,2018,30
47,2018,33
48,2018,33
50,2018,34
52,2018,35
55,2018,36
56,2018,32
57,2018,34
58,2018,32
59,2018,32
61,2018,33
62,2018,30
66,2018,31
68,2018,32
70,2018,31
71,2018,33
77,2018,32
79,2018,33
82,2018,36
84,2018,31
85,2018,30
87,2018,36
93,2018,32
94,2018,32
96,2018,37
97,2018,36
98,2018,38
99,2018,33
103,2018,35
104,2018,31
107,2018,31
108,2018,32
111,2018,33
113,2018,33
116,2018,32
119,2018,32
120,2018,32
127,2018,35
130,2018,41
135,2018,32
139,2018,33
140,2018,32
142,2018,33
145,2018,32
147,2018,32
149,2018,34
150,2018,37
151,2018,30
152,2018,33
153,2018,37
154,2018,31
155,2018,32
156,2018,33
158,2018,33
159,2018,27
160,2018,31
161,2018,31
163,2018,29
164,2018,34
166,2018,34
167,2018,34
171,2018,27
172,2018,28
179,2018,34
183,2018,37
189,2018,32
193,2018,34
194,2018,34
195,2018,31
197,2018,36
198,2018,32
201,2018,32
202,2018,31
204,2018,32
213,2018,39
218,2018,33
219,2018,33
221,2018,32
222,2018,40
225,2018,27
227,2018,34
228,2018,35
231,2018,33
232,2018,34
233,2018,35
235,2018,34
236,2018,33
238,2018,32
239,2018,34
242,2018,31
245,2018,35
248,2018,35
249,2018,38
250,2018,34
251,2018,34
252,2018,35
253,2018,32
254,2018,35
256,2018,32
257,2018,32
258,2018,34
259,2018,33
261,2018,35
264,2018,34
265,2018,31
269,2018,35
270,2018,33
275,2018,33
276,2018,36
277,2018,37
278,2018,32
279,2018,32
282,2018,31
288,2018,33
290,2018,33
292,2018,33
294,2018,33
295,2018,32
299,2018,33
300,2018,35
301,2018,34
302,2018,33
304,2018,30
305,2018,31
309,2018,34
311,2018,32
314,2018,34
315,2018,33
322,2018,31
324,2018,32
325,2018,35
326,2018,33
328,2018,34
331,2018,35
333,2018,36
338,2018,30
339,2018,32
344,2018,37
349,2018,30
350,2018,32
356,2018,32
357,2018,29
399,2018,32
526,2018,35
2000,2018,32
2005,2018,31
2006,2018,32
2010,2018,31
2011,2018,31
2016,2018,32
2026,2018,33
2029,2018,35
2031,2018,32
2032,2018,32
2046,2018,34
2050,2018,32
2057,2018,33
2065,2018,32
2066,2018,31
2083,2018,35
2084,2018,36
2086,2018,35
2097,2018,34
2099,2018,33
2110,2018,35
2115,2018,32
2116,2018,32
2117,2018,36
2127,2018,31
2130,2018,32
2132,2018,36
2142,2018,33
2154,2018,32
2166,2018,33
2168,2018,31
2169,2018,32
2172,2018,30
2174,2018,32
2181,2018,34
2182,2018,33
2184,2018,32
2193,2018,34
2197,2018,31
2198,2018,31
2199,2018,35
2210,2018,32
2217,2018,33
2226,2018,31
2229,2018,32
2230,2018,31
2239,2018,32
2241,2018,32
2244,2018,33
2247,2018,35
2250,2018,37
2253,2018,34
2261,2018,34
2272,2018,30
2275,2018,31
2277,2018,31
2287,2018,33
2294,2018,33
2296,2018,32
2305,2018,39
2306,2018,37
2309,2018,34
2320,2018,33
2325,2018,32
2329,2018,30
2335,2018,37
2344,2018,33
2348,2018,33
2349,2018,30
2350,2018,38
2351,2018,31
2352,2018,31
2363,2018,31
2368,2018,31
2377,2018,28
2378,2018,36
2379,2018,32
2382,2018,34
2390,2018,32
2393,2018,33
2400,2018,32
2405,2018,31
2413,2018,29
2415,2018,31
2426,2018,32
2427,2018,34
2428,2018,35
2429,2018,29
2430,2018,35
2433,2018,32
2437,2018,31
2439,2018,33
2440,2018,37
2443,2018,33
2447,2018,32
2448,2018,35
2449,2018,32
2450,2018,33
2454,2018,33
2458,2018,38
2459,2018,32
2460,2018,32
2463,2018,30
2464,2018,32
2466,2018,29
2473,2018,33
2483,2018,36
2492,2018,32
2501,2018,32
2502,2018,34
2504,2018,34
2506,2018,32
2507,2018,35
2509,2018,37
2514,2018,33
2515,2018,36
2520,2018,32
2523,2018,33
2529,2018,31
2534,2018,36
2535,2018,32
2539,2018,39
2540,2018,32
2541,2018,31
2542,2018,32
2545,2018,34
2546,2018,31
2547,2018,34
2550,2018,34
2561,2018,32
2565,2018,30
2567,2018,33
2569,2018,32
2571,2018,35
2572,2018,34
2579,2018,33
2582,2018,33
2597,2018,31
2598,2018,31
2599,2018,33
2603,2018,32
2608,2018,36
2612,2018,32
2617,2018,35
2619,2018,32
2623,2018,33
2628,2018,33
2630,2018,31
2633,2018,35
2634,2018,30
2635,2018,33
2636,2018,35
2638,2018,31
2640,2018,36
2641,2018,37
2643,2018,32
2649,2018,34
2653,2018,33
2655,2018,31
2670,2018,33
2674,2018,32
2678,2018,30
2681,2018,33
2692,2018,31
2710,2018,28
2711,2018,32
2717,2018,32
2724,2018,33
2729,2018,31
2737,2018,31
2739,2018,33
2747,2018,34
2750,2018,35
2751,2018,33
2752,2018,35
2754,2018,32
2755,2018,31
2803,2018,31
2870,2018,33
2885,2018,30
2908,2018,32
2916,2018,28
2934,2018,30
3084,2018,34
112358,2018,35
2,2019,40
5,2019,35
6,2019,34
8,2019,34
9,2019,34
12,2019,32
13,2019,29
16,2019,31
21,2019,34
23,2019,31
24,2019,31
25,2019,31
26,2019,33
27,2019,33
30,2019,33
36,2019,32
38,2019,36
41,2019,33
42,2019,33
43,2019,30
44,2019,30
45,2019,33
46,2019,33
47,2019,34
48,2019,33
50,2019,31
52,2019,37
55,2019,33
56,2019,31
57,2019,36
58,2019,38
59,2019,32
61,2019,32
62,2019,31
66,2019,35
68,2019,33
70,2019,32
71,2019,35
77,2019,32
79,2019,32
82,2019,32
84,2019,35
85,2019,33
87,2019,33
93,2019,33
94,2019,35
96,2019,37
97,2019,34
98,2019,34
99,2019,35
103,2019,31
104,2019,33
107,2019,33
108,2019,31
111,2019,34
113,2019,32
116,2019,31
119,2019,32
120,2019,34
127,2019,39
130,2019,37
135,2019,36
139,2019,36
140,2019,32
142,2019,32
145,2019,33
147,2019,32
149,2019,35
150,2019,38
151,2019,31
152,2019,36
153,2019,36
154,2019,31
155,2019,30
156,2019,35
158,2019,36
159,2019,30
160,2019,29
161,2019,35
163,2019,28
164,2019,31
166,2019,35
167,2019,32
171,2019,28
172,2019,31
179,2019,34
183,2019,34
189,2019,34
193,2019,32
194,2019,35
195,2019,31
197,2019,32
198,2019,32
201,2019,34
202,2019,32
204,2019,31
213,2019,32
218,2019,33
219,2019,31
221,2019,33
222,2019,36
225,2019,32
227,2019,33
228,2019,34
231,2019,33
232,2019,33
233,2019,30
235,2019,36
236,2019,31
238,2019,32
239,2019,34
242,2019,32
245,2019,32
248,2019,37
249,2019,33
250,2019,33
251,2019,37
252,2019,32
253,2019,34
254,2019,31
256,2019,33
257,2019,33
258,2019,38
259,2019,35
261,2019,34
264,2019,36
265,2019,32
269,2019,34
270,2019,31
275,2019,34
276,2019,37
277,2019,36
278,2019,32
279,2019,32
282,2019,31
288,2019,37
290,2019,33
292,2019,37
294,2019,32
295,2019,35
299,2019,34
300,2019,37
301,2019,36
302,2019,31
304,2019,30
305,2019,36
309,2019,32
311,2019,32
314,2019,33
315,2019,32
322,2019,30
324,2019,34
325,2019,31
326,2019,34
328,2019,35
331,2019,34
333,2019,34
338,2019,32
339,2019,32
344,2019,34
349,2019,32
350,2019,33
356,2019,33
357,2019,32
399,2019,32
526,2019,32
2000,2019,34
2005,2019,32
2006,2019,33
2010,2019,32
2011,2019,30
2016,2019,31
2026,2019,32
2029,2019,32
2031,2019,31
2032,2019,32
2046,2019,33
2050,2019,33
2057,2019,33
2065,2019,31
2066,2019,33
2083,2019,33
2084,2019,36
2086,2019,33
2097,2019,33
2099,2019,32
2110,2019,33
2115,2019,31
2116,2019,33
2117,2019,35
2127,2019,34
2130,2019,32
2132,2019,35
2142,2019,35
2154,2019,33
2166,2019,34
2168,2019,33
2169,2019,31
2172,2019,30
2174,2019,31
2181,2019,34
2182,2019,32
2184,2019,32
2193,2019,34
2197,2019,32
2198,2019,31
2199,2019,32
2210,2019,32
2217,2019,31
2226,2019,33
2229,2019,34
2230,2019,32
2239,2019,34
2241,2019,35
2244,2019,33
2247,2019,34
2250,2019,37
2253,2019,34
2261,2019,35
2272,2019,31
2275,2019,35
2277,2019,30
2287,2019,33
2294,2019,35
2296,2019,32
2305,2019,36
2306,2019,34
2309,2019,33
2320,2019,33
2325,2019,31
2329,2019,31
2335,2019,36
2344,2019,34
2348,2019,33
2349,2019,32
2350,2019,34
2351,2019,34
2352,2019,32
2363,2019,32
