team_id,season,A_hat_min,A_hat_max,T_j_hat,roster_n,perf_span
2,2009,-1.4006044934425756,1.1016456202199445,0.13570491916034666,11,2.5022501136625204
2,2010,-2.2847356079363896,1.7566485455915208,0.169709578659441,14,4.04138415352791
2,2011,-1.4588291644887021,1.0266218152994948,-0.12145229604515423,13,2.485450979788197
2,2012,-2.3117423016199945,0.8620795430691399,-0.28718900867536784,12,3.1738218446891344
2,2013,-1.1478598106431561,1.5440365554840938,0.025082367603754107,12,2.69189636612725
2,2014,-1.6649690029981894,2.3284681855241924,-0.18423759016115215,12,3.993437188522382
2,2015,-1.8534197644041885,2.236929543659583,-0.3456082384274874,13,4.090349308063772
2,2016,-2.636164014037249,1.750735666746872,-0.5564918474775273,13,4.386899680784121
2,2017,-1.8280130511217296,1.6910023718786225,0.28285815091772193,12,3.519015423000352
2,2018,-1.0843737281456327,1.9928542560267006,0.3794073299956183,10,3.0772279841723336
2,2019,-1.2005040240055331,1.7241267827155973,0.2647593859454643,13,2.9246308067211304
2,2020,-2.1740439137964644,1.5483901022526712,0.07965189644235345,12,3.7224340160491356
2,2021,-1.2149741307755126,2.380155519288679,0.3214623789879581,13,3.595129650064192
5,2009,-1.716761536600828,1.5341729905406414,0.006457609835335226,11,3.250934527141469
5,2010,-1.3213828855754675,1.5508160315342165,0.07270537312728263,9,2.8721989171096842
5,2011,-1.6675912911587092,1.7576539723528877,-0.15838923626193072,10,3.425245263511597
5,2012,-1.840015798161001,1.300086683262592,-0.35688678448882033,11,3.140102481423593
5,2013,-0.909744655846938,1.9382033588607743,0.3358054245590607,11,2.847948014707712
5,2014,-0.8405567007198862,1.5568659886201106,0.07733516509149706,11,2.397422689339997
5,2015,-1.7613309876889796,1.3810907134783894,0.11301479205529923,12,3.142421701167369
5,2016,-0.7795461515923724,4.14246630927213,0.6165102659860828,12,4.922012460864503
5,2017,-0.49346588465425767,1.8404643054290737,0.118221590477367,11,2.3339301900833314
5,2018,-1.340485737321879,2.3837843055822105,0.12972879598957326,10,3.72427004290409
5,2019,-1.7825005711787265,1.0786006238761134,-0.28943810709585777,12,2.86110119505484
5,2020,-1.2997794814157928,1.1097935795788818,-0.015016442432833177,12,2.4095730609946746
5,2021,-1.6342653034379604,1.1863778905081614,0.014940705149195427,12,2.820643193946122
6,2009,-0.5469692609722011,1.8461636604890956,0.3685450230312878,13,2.3931329214612966
6,2010,-1.5972490125498493,1.3935295907500023,-0.19597341855283265,13,2.9907786032998516
6,2011,-1.4432499013043731,1.2467573658007793,0.034521608997121506,13,2.6900072671051527
6,2012,-1.4873072291335465,1.4739308741765174,0.032385982064121424,11,2.961238103310064
6,2013,-1.4884569794544436,2.4515717504790113,0.08072114655639427,11,3.940028729933455
6,2014,-0.9175146885093705,1.8856709741870064,-0.023174265993544052,11,2.803185662696377
6,2015,-1.3322550384328016,1.5319666635911666,0.2135608110255365,11,2.8642217020239684
6,2016,-1.1148740716461918,1.8436752153458726,0.060870905722105816,12,2.9585492869920644
6,2017,-1.285389035515902,1.1559978716934978,-0.062177187730072414,12,2.4413869072093997
6,2018,-1.0080057835912608,2.1849854212386646,-0.09420282280497079,12,3.1929912048299256
6,2019,-1.331860968277839,1.6602784354358944,0.11592690263617511,10,2.9921394037137334
6,2020,-0.8127279905151368,1.1895056159011266,0.030067311780170025,11,2.0022336064162634
6,2021,-2.6382498483683343,2.011905657718401,0.07349792393966288,9,4.650155506086735
8,2009,-2.2411215170407526,1.7905037144383578,0.04816021218282649,12,4.031625231479111
8,2010,-1.8317858055048262,1.9933238658392405,0.02547766716099888,13,3.825109671344067
8,2011,-0.5562861356522056,3.064350246694783,0.4354377228254981,13,3.6206363823469885
8,2012,-1.5942521136428585,5.199259632984508,0.6438985900440231,12,6.793511746627367
8,2013,-1.5112264930657024,2.2853428464495873,0.3307850559124371,13,3.7965693395152895
8,2014,-1.0258127041526282,1.3893462540801227,0.33369290913697014,14,2.415158958232751
8,2015,-1.4357652437905306,2.582949811934612,0.14852673844484135,13,4.018715055725143
8,2016,-1.178603434889653,2.298333305982714,0.1831551610406034,10,3.476936740872367
8,2017,-2.0007030426253043,1.9932141396105554,0.13452948562948677,12,3.99391718223586
8,2018,-1.3146006198169,1.9870822336575888,0.1520164083124841,11,3.301682853474489
8,2019,-0.9999543258178867,2.207448049802433,0.06585949926424423,11,3.20740237562032
8,2020,-1.4797748235433157,2.8176490240186403,0.01363732985774194,9,4.297423847561956
8,2021,-1.066557678940967,2.0368139190221335,0.3827629766197115,11,3.1033715979631005
9,2009,-1.0980405308053005,2.1729531081544033,-0.039977997700678766,10,3.2709936389597036
9,2010,-0.8037236307740736,0.9885418158117604,0.11461296018248479,13,1.792265446585834
9,2011,-1.6079449692529928,1.1606776105438383,-0.1242431821996092,13,2.768622579796831
9,2012,-2.2898759339864054,1.0547564712134272,-0.10796638668879185,10,3.3446324051998326
9,2013,-1.5418582071503866,1.7020708756059035,-0.05084161459084596,10,3.2439290827562903
9,2014,-1.0110552333041036,1.7554777927778986,0.14910917104621038,13,2.7665330260820022
9,2015,-0.5056710628663487,1.9076253659560918,0.3657107195413461,13,2.4132964288224406
9,2016,-1.9738030468947525,1.0871757536413202,0.13013534992986,9,3.0609788005360725
9,2017,-1.9573861551244078,1.663754314579376,-0.20765603009086456,11,3.621140469703784
9,2018,-1.1867343767200165,1.540264793327123,0.3019467086085121,10,2.726999170047139
9,2019,-1.7365754490918892,1.543236546509918,-0.0007806949266482452,11,3.2798119956018073
9,2020,-1.7086563640137975,2.103705671497723,-0.07919314439790485,12,3.81236203551152
9,2021,-2.0894049638063965,2.0600332101385264,-0.13883549648071344,13,4.149438173944922
12,2009,-1.3288929048954292,1.7655439224727372,-0.15228849915860881,10,3.0944368273681664
12,2010,-1.7434788016603302,2.129639215573474,-0.10934549518243437,12,3.873118017233804
12,2011,-1.6675912911587092,2.920418426963198,0.05961254074692016,13,4.588009718121907
12,2012,-1.7065124831903018,1.0557561302076204,-0.036062672988550246,11,2.7622686133979224
12,2013,-0.5928243541011214,1.855251264370999,0.4295212636656414,10,2.4480756184721204
12,2014,-2.5384534661263918,3.0948293715690043,0.1424114083968987,13,5.633282837695396
12,2015,-2.518835441314084,1.5858436406048915,0.2159976440269632,13,4.104679081918976
12,2016,-1.7589432253384616,3.019379628487145,0.49511003917617386,12,4.778322853825607
12,2017,-2.563822580136962,1.6865057551684177,-0.1465679800574409,11,4.25032833530538
12,2018,-1.2128431675828935,2.2049213581211604,0.11378393730483745,11,3.4177645257040536
12,2019,-1.0893672651461666,0.9621444104651539,0.10161121176969848,11,2.0515116756113203
12,2020,-0.5157556823454118,1.752187814344948,0.3442266878881066,11,2.2679434966903598
12,2021,-0.8206466592346443,1.3082575730397055,0.24590286712338116,11,2.12890423227435
13,2009,-1.8841768913083903,0.9861200821083271,-0.27190629897322094,13,2.8702969734167176
13,2010,-1.4806156230218603,1.5567014187135062,0.07663384908233208,11,3.0373170417353665
13,2011,-2.264054510215872,1.8779425322860006,-0.4493791500752436,13,4.141997042501872
