bin,n,selection_rate,mean_team_mean,arm,lambda
0,350,0.0,0.10350476732013768,above_far,0.44
1,350,0.0,0.19122097523498524,above_far,0.44
2,350,0.0,0.25175086321086954,above_far,0.44
3,350,0.0,0.30433583190842883,above_far,0.44
4,350,0.0,0.3512663391989104,above_far,0.44
5,350,0.0,0.3944974864739718,above_far,0.44
6,350,0.0,0.43537287468646946,above_far,0.44
7,350,0.0,0.47641985633320305,above_far,0.44
8,350,0.0,0.5170767458639451,above_far,0.44
9,350,0.0,0.5595892402951274,above_far,0.44
10,350,0.002857142857142857,0.6025098518882964,above_far,0.44
11,350,0.48857142857142855,0.6476065531867018,above_far,0.44
12,350,0.11428571428571428,0.6983606605255779,above_far,0.44
13,350,0.0,0.7512155960808571,above_far,0.44
14,350,0.017142857142857144,0.8132687224912052,above_far,0.44
15,350,0.9771428571428571,0.9023510768891361,above_far,0.44
