vent,n,draft_rate,poolq_mean,poolq_median
0,5022,0.007566706491437674,-0.3867982494425064,-0.3891610696498027
1,990,0.006060606060606061,-0.3498974419263637,-0.3495130908301581
2,1140,0.007017543859649123,-0.324643655595303,-0.32477530395663506
3,1263,0.011876484560570071,-0.2983167856735768,-0.29839362058645763
4,1596,0.008145363408521303,-0.27216403125173666,-0.27165084984934235
5,1701,0.011169900058788948,-0.24656211458724347,-0.24645807975178982
6,2063,0.013087736306349976,-0.22073201600331405,-0.22075639308987294
7,2403,0.008739076154806492,-0.19490447980798514,-0.1947329160086406
8,2679,0.011198208286674132,-0.1689267067901251,-0.16901373165634737
9,3061,0.008820646847435479,-0.14313078419335695,-0.14286352604925726
10,3335,0.013493253373313344,-0.11716372559115848,-0.11709029388871336
11,3659,0.013118338343809785,-0.09130023909610929,-0.09100000713013813
12,3769,0.013000795967100026,-0.06559494650366365,-0.0656513399079163
13,3958,0.011874684183931278,-0.039864311156431846,-0.039872961830157
14,4068,0.00983284169124877,-0.01394723813961161,-0.01396090405369507
15,4019,0.01368499626772829,0.011916513778911671,0.011783346638897851
16,4007,0.01771899176441228,0.038160890957988865,0.03815924739985943
17,3988,0.014042126379137413,0.06360461881145738,0.06358645786837154
18,3797,0.01896233868843824,0.08949357840159605,0.0894772526593084
19,3615,0.018810511756569847,0.11555915783195472,0.11538924919679593
20,3389,0.015048686928297432,0.1414102248907433,0.1412878133096118
21,2982,0.01676727028839705,0.16727673640074803,0.16736793627228605
22,2570,0.01867704280155642,0.19283277605788637,0.1926795816122389
23,2170,0.01566820276497696,0.21866242943813785,0.21857653782984354
24,1875,0.021333333333333333,0.2447627218100784,0.24447932339042056
25,1633,0.019595835884874464,0.27048312511252826,0.2705831044901831
26,1330,0.016541353383458645,0.29585087197509746,0.295281793205713
27,1051,0.02093244529019981,0.3217732049661577,0.3213397317353638
28,897,0.020066889632107024,0.3485350999005006,0.3485080755009313
29,4863,0.01316060045239564,0.38533611469306556,0.3872888619254364
