vent,n,draft_rate,poolq_mean,poolq_median
0,496,0.26814516129032256,-0.318195575211898,-0.29689166083327645
1,495,0.16565656565656567,-0.19644876664904226,-0.19548761199834036
2,495,0.16565656565656567,-0.13144494827421982,-0.13169240702502935
3,495,0.16363636363636364,-0.08043754318592651,-0.08048799421594605
4,495,0.17575757575757575,-0.03280077212855532,-0.03336400653745893
5,495,0.1494949494949495,0.0103351008712183,0.01003609455223302
6,495,0.13333333333333333,0.047890359782911236,0.04761608963570757
7,495,0.13737373737373737,0.08477654242589354,0.08483714871983411
8,495,0.12121212121212122,0.12101042092113777,0.12027315433584955
9,495,0.14747474747474748,0.15805866686979336,0.15839894306267477
10,495,0.11515151515151516,0.19702661944004132,0.1971255817011859
11,495,0.10101010101010101,0.23699117990800644,0.23691934694295594
12,495,0.12525252525252525,0.28097244443765623,0.2808462970501756
13,495,0.09898989898989899,0.3311094547803523,0.3301118332164535
14,495,0.09494949494949495,0.397304739874522,0.3925951403712163
15,495,0.12727272727272726,0.5448908957911616,0.528671819036597
