vent,n,draft_rate,poolq_mean,poolq_median
0,5,0.0,-0.8679259314241599,-0.8775295605667526
1,13,0.07692307692307693,-0.7129365429224565,-0.7172739736999351
2,63,0.031746031746031744,-0.5976459218528389,-0.5916362713346506
3,204,0.05392156862745098,-0.47918894135013274,-0.4732939162714006
4,711,0.09142053445850915,-0.3517748040004269,-0.3470835088298118
5,1775,0.06816901408450704,-0.22850215659196038,-0.22498837536454105
6,3003,0.06826506826506827,-0.10205556553550792,-0.10022907911195228
7,3842,0.06064549713690786,0.021441178393495564,0.02218548725992045
8,3368,0.06502375296912113,0.14559181598161494,0.14438123231540667
9,2396,0.06218697829716194,0.2707817897638366,0.2681044892375538
10,1276,0.06269592476489028,0.3939720756736864,0.38768487026402354
11,549,0.06375227686703097,0.5210490358841757,0.5179671909661413
12,167,0.0718562874251497,0.6449708548378333,0.6411356068581651
13,32,0.03125,0.7829057484854329,0.7791240180972694
14,1,0.0,0.9707735982685208,0.9707735982685208
15,1,0.0,1.1053825050076718,1.1053825050076718
