vent,n,draft_rate,poolq_mean,poolq_median
0,694,0.001440922190201729,-0.5550638379817836,-0.5683227593181167
1,547,0.0,-0.48023763529830577,-0.478009121549226
2,797,0.00878293601003764,-0.41919260582675993,-0.41956053077842076
3,1248,0.00641025641025641,-0.35865706686721227,-0.35503415460809534
4,2110,0.016113744075829384,-0.2997598822136483,-0.29683552787351564
5,2011,0.011437095972153158,-0.2421675586963262,-0.24061651043503365
6,2742,0.019328956965718454,-0.18433546889649202,-0.18437742626348466
7,3346,0.016138673042438732,-0.12547777323662374,-0.12670774995396816
8,3567,0.01485842444631343,-0.06702613328612038,-0.06779875242508863
9,3399,0.020594292438952635,-0.006643878430694296,-0.00587537957501974
10,3960,0.020454545454545454,0.05161348054044891,0.050661963601128734
11,3211,0.02398006851448147,0.10928927257634635,0.10801536889222621
12,2818,0.0333569907735983,0.17102571966238894,0.170054426650792
13,1901,0.0389268805891636,0.22945481080264754,0.22890035982913232
14,1655,0.03927492447129909,0.28728010009332056,0.28904236620732554
15,1386,0.048340548340548344,0.3436322796392097,0.34088782992999983
16,1001,0.052947052947052944,0.40432494593801244,0.403098852260079
17,706,0.024079320113314446,0.4596636884241629,0.45450406855745484
18,445,0.04269662921348315,0.5241977828197852,0.5244320020714209
19,579,0.055267702936096716,0.603430307314871,0.6139029373473672
