vent,n,drafts,draft_rate,poolq_mean,poolq_median,poolq_min,poolq_max,bin_display,edge_lo,edge_hi,x_center,edge_interval
0,332,2,0.006024096385542169,-0.2306676000740026,-0.2387321772411672,-0.2387321772411672,-0.2047061801346186,1,-0.2387321772411672,-0.20042112308142568,-0.21957665016129643,"[-0.2387, -0.2004)"
1,216,1,0.004629629629629629,-0.18083799337171425,-0.18581072450240582,-0.19586559490001745,-0.16385630688703648,2,-0.20042112308142568,-0.1621100689216842,-0.18126559600155495,"[-0.2004, -0.1621)"
2,296,5,0.016891891891891893,-0.13951279799207972,-0.1393208010855216,-0.1563796099922879,-0.12660021104315797,3,-0.1621100689216842,-0.1237990147619427,-0.14295454184181344,"[-0.1621, -0.1238)"
3,365,4,0.010958904109589041,-0.10372454725573695,-0.10158937069019562,-0.12343354940489465,-0.08707542837601029,4,-0.1237990147619427,-0.08548796060220121,-0.10464348768207196,"[-0.1238, -0.08549)"
4,845,12,0.014201183431952662,-0.06659469686531803,-0.06717855454661043,-0.08546672846459039,-0.04723496188970999,5,-0.08548796060220121,-0.0471769064424597,-0.06633243352233045,"[-0.08549, -0.04718)"
5,1226,27,0.02202283849918434,-0.02589029576466057,-0.025266116009905873,-0.04683703959929091,-0.00911411965657938,6,-0.0471769064424597,-0.008865852282718217,-0.028021379362588958,"[-0.04718, -0.008866)"
6,1404,25,0.017806267806267807,0.010662616146912652,0.010658829488185282,-0.008367822085786913,0.02926066640219023,7,-0.008865852282718217,0.029445201877023264,0.010289674797152523,"[-0.008866, 0.02945)"
7,1457,48,0.032944406314344546,0.051277432343667356,0.05430878102158147,0.02969962075019237,0.06729128368460817,8,0.029445201877023264,0.06775625603676477,0.04860072895689402,"[0.02945, 0.06776)"
8,1848,28,0.015151515151515152,0.08635482700591467,0.08695508600340879,0.06778231038410096,0.10529936118311406,9,0.06775625603676477,0.10606731019650628,0.08691178311663553,"[0.06776, 0.1061)"
9,2023,44,0.021749876421156698,0.12440873543932038,0.1231585779248086,0.10645377977975648,0.14436646882855475,10,0.10606731019650628,0.1443783643562478,0.12522283727637704,"[0.1061, 0.1444)"
10,2125,62,0.029176470588235293,0.16253444101969725,0.1618635714500347,0.14460234830585972,0.18221718324588074,11,0.1443783643562478,0.18268941851598924,0.16353389143611852,"[0.1444, 0.1827)"
11,1870,53,0.028342245989304814,0.2010766048834112,0.1992926127296416,0.18320124779390473,0.22095893636886943,12,0.18268941851598924,0.22100047267573075,0.20184494559586,"[0.1827, 0.221)"
12,1747,65,0.03720663995420721,0.23961653052281018,0.240542070163292,0.22122581351129245,0.25814150695002785,13,0.22100047267573075,0.25931152683547226,0.2401559997556015,"[0.221, 0.2593)"
13,1317,53,0.040242976461655276,0.2770303398892712,0.27645413165103616,0.2606881612725026,0.2973108236622625,14,0.25931152683547226,0.2976225809952137,0.278467053915343,"[0.2593, 0.2976)"
14,1142,44,0.03852889667250438,0.31677954586546586,0.3165067097328584,0.2979524536129278,0.3358843986968171,15,0.2976225809952137,0.3359336351549553,0.3167781080750845,"[0.2976, 0.3359)"
15,846,42,0.04964539007092199,0.3532625306291363,0.3506082376630829,0.33652963939289876,0.37311060637588955,16,0.3359336351549553,0.37424468931469673,0.355089162234826,"[0.3359, 0.3742)"
16,748,33,0.04411764705882353,0.39333339942820894,0.3948639723542993,0.3752906645581836,0.41199827565244806,17,0.37424468931469673,0.4125557434744382,0.39340021639456746,"[0.3742, 0.4126)"
17,265,11,0.04150943396226415,0.42509740805964685,0.42203867589475935,0.41321896146403353,0.44569174002766443,18,0.4125557434744382,0.45086679763417975,0.43171127055430897,"[0.4126, 0.4509)"
18,420,30,0.07142857142857142,0.4662083703323458,0.4632332428615816,0.45109722443767863,0.4881949115577232,19,0.45086679763417975,0.4891778517939212,0.4700223247140505,"[0.4509, 0.4892)"
19,354,20,0.05649717514124294,0.5206656376922439,0.5274889059536627,0.4899315447240264,0.5274889059536627,20,0.4891778517939212,0.5274889059536627,0.5083333788737919,"[0.4892, 0.5275)"
