vent,n,drafts,draft_rate,poolq_mean,poolq_median,poolq_min,poolq_max,bin_display,edge_lo,edge_hi,x_center,edge_interval
0,170,1,0.0058823529411764705,-1.120312173638783,-1.1533202903543094,-1.1533202903543094,-1.0050401045796677,1,-1.1533202903543094,-1.000783562193416,-1.0770519262738627,"[-1.153, -1.001)"
1,92,2,0.021739130434782608,-0.917241553040026,-0.9203213570185343,-0.9829475517843578,-0.8536666396674957,2,-1.000783562193416,-0.8482468340325224,-0.9245151981129692,"[-1.001, -0.8482)"
2,153,1,0.006535947712418301,-0.7739870820425112,-0.7659417145030059,-0.8420847567194825,-0.700979823522934,3,-0.8482468340325224,-0.6957101058716291,-0.7719784699520758,"[-0.8482, -0.6957)"
3,372,4,0.010752688172043012,-0.6216434246461676,-0.6206338402368394,-0.6955315868110695,-0.5459553868393944,4,-0.6957101058716291,-0.5431733777107356,-0.6194417417911824,"[-0.6957, -0.5432)"
4,589,10,0.01697792869269949,-0.4660700193820827,-0.4603950068470211,-0.5422838116711092,-0.3916395510835735,5,-0.5431733777107356,-0.3906366495498421,-0.46690501363028886,"[-0.5432, -0.3906)"
5,777,18,0.023166023166023165,-0.30878662677662677,-0.30292711117974946,-0.3886789967614288,-0.23954146090603295,6,-0.3906366495498421,-0.23809992138894875,-0.31436828546939544,"[-0.3906, -0.2381)"
6,1252,29,0.0231629392971246,-0.15309384366614326,-0.14681836809472276,-0.2377309752614031,-0.08576173316643936,7,-0.23809992138894875,-0.08556319322805517,-0.16183155730850196,"[-0.2381, -0.08556)"
7,1369,40,0.029218407596785977,-0.007600115212151277,-0.005947787234805925,-0.08307138921094082,0.06641987751345386,8,-0.08556319322805517,0.0669735349328382,-0.009294829147608485,"[-0.08556, 0.06697)"
8,1292,80,0.06191950464396285,0.14158925282382437,0.1403147734795342,0.06717989998978624,0.21887707716048155,9,0.0669735349328382,0.21951026309373156,0.14324189901328488,"[0.06697, 0.2195)"
9,1116,94,0.08422939068100359,0.28818870134811997,0.27902981642559493,0.21987356395366425,0.3719514177598053,10,0.21951026309373156,0.37204699125462515,0.29577862717417835,"[0.2195, 0.372)"
10,815,66,0.08098159509202454,0.4438760953269922,0.4474200797579213,0.37365880357851566,0.5240754612585565,11,0.37204699125462515,0.5245837194155185,0.44831535533507183,"[0.372, 0.5246)"
11,580,80,0.13793103448275862,0.5909736283170202,0.5923859846098686,0.5248794579221733,0.6760700300014836,12,0.5245837194155185,0.6771204475764119,0.6008520834959652,"[0.5246, 0.6771)"
12,381,61,0.16010498687664043,0.7473387272936831,0.7449049437381536,0.6797546409670353,0.8275687235492101,13,0.6771204475764119,0.8296571757373055,0.7533888116568587,"[0.6771, 0.8297)"
13,177,36,0.2033898305084746,0.89349465266013,0.8960482633865219,0.8309933974181619,0.9813857081874048,14,0.8296571757373055,0.982193903898199,0.9059255398177523,"[0.8297, 0.9822)"
14,159,44,0.27672955974842767,1.0487516189538784,1.050354634118531,0.9835412617259942,1.1329437241538751,15,0.982193903898199,1.1347306320590924,1.0584622679786457,"[0.9822, 1.135)"
15,189,49,0.25925925925925924,1.2477977098186495,1.2872673602199858,1.1474699923178167,1.2872673602199858,16,1.1347306320590924,1.2872673602199858,1.210998996139539,"[1.135, 1.287)"
