vent,n,draft_rate,poolq_mean,poolq_median
0,1053,0.003798670465337132,-0.8846209453086499,-0.8883180680521214
1,1052,0.005703422053231939,-0.5645890812491074,-0.5599154774399083
2,1052,0.0038022813688212928,-0.4135211051130301,-0.40987328298777237
3,1052,0.006653992395437262,-0.3192395010674788,-0.3201067007257597
4,1053,0.003798670465337132,-0.2380161908229029,-0.24236681493076864
5,1052,0.0076045627376425855,-0.1581018253356453,-0.1555295717304495
6,1052,0.014258555133079848,-0.08993683779005192,-0.08914776933459422
7,1052,0.009505703422053232,-0.025887753565398193,-0.023013083017386846
8,1053,0.012345679012345678,0.03429079412579389,0.03422502246729642
9,1052,0.02091254752851711,0.0950829502289799,0.09360653024521241
10,1052,0.019011406844106463,0.16212221928736725,0.16203486763068206
11,1052,0.030418250950570342,0.24149415140928876,0.24453378688044788
12,1053,0.02849002849002849,0.3310523306339887,0.33108648050471134
13,1052,0.04182509505703422,0.4434675598575668,0.4426862452197312
14,1052,0.07699619771863118,0.6041253367114923,0.6003004438317917
15,1052,0.11787072243346007,0.9577492702815058,0.8862480690318625
