vent,n,drafts,draft_rate,poolq_mean,poolq_median,poolq_min,poolq_max,bin_display,edge_lo,edge_hi,x_center,edge_interval
0,133,1,0.007518796992481203,-0.6521455670549413,-0.668906819963243,-0.668906819963243,-0.578214653427834,1,-0.668906819963243,-0.5652016778793099,-0.6170542489212765,"[-0.6689, -0.5652)"
1,58,0,0.0,-0.5218927816565055,-0.5288986598545362,-0.5616827431215289,-0.46570814080731987,2,-0.5652016778793099,-0.4614965357953767,-0.5133491068373432,"[-0.5652, -0.4615)"
2,178,3,0.016853932584269662,-0.409825821956478,-0.4070809268073239,-0.4594003197463355,-0.36154368210953997,3,-0.4614965357953767,-0.35779139371144353,-0.40964396475341014,"[-0.4615, -0.3578)"
3,249,2,0.008032128514056224,-0.29806474328594496,-0.28712419879768986,-0.3565978753104404,-0.2547627883361488,4,-0.35779139371144353,-0.2540862516275104,-0.305938822669477,"[-0.3578, -0.2541)"
4,517,12,0.02321083172147002,-0.2004600432824328,-0.1947620401151629,-0.25322969424476927,-0.1514842989008018,5,-0.2540862516275104,-0.1503811095435773,-0.20223368058554386,"[-0.2541, -0.1504)"
5,728,15,0.020604395604395604,-0.09113739618555922,-0.08671326498197361,-0.14993849814774488,-0.04738228380397953,6,-0.1503811095435773,-0.046675967459644085,-0.0985285385016107,"[-0.1504, -0.04668)"
6,1096,29,0.02645985401459854,0.010857634126686682,0.014110447883529728,-0.04657758332304044,0.0569290471377788,7,-0.046675967459644085,0.057029174624289025,0.00517660358232247,"[-0.04668, 0.05703)"
7,1419,45,0.03171247357293869,0.10721225035174904,0.11078378109902608,0.05750496120905145,0.16060796009442863,8,0.057029174624289025,0.16073431670822214,0.10888174566625558,"[0.05703, 0.1607)"
8,1402,94,0.06704707560627675,0.21050873888731472,0.20944086559363106,0.16094213695748502,0.26320077528216335,9,0.16073431670822214,0.26443945879215525,0.2125868877501887,"[0.1607, 0.2644)"
9,1117,90,0.08057296329453895,0.3107864695528707,0.3025799726877513,0.2653715751707445,0.36758529927963923,10,0.26443945879215525,0.36814460087608836,0.3162920298341218,"[0.2644, 0.3681)"
10,822,72,0.08759124087591241,0.41480634563971036,0.4094409491237222,0.3681820722041471,0.4713474754861019,11,0.36814460087608836,0.4718497429600216,0.41999717191805497,"[0.3681, 0.4718)"
11,536,90,0.16791044776119404,0.5199974757227749,0.5210381388120608,0.47242468301272167,0.5741714395636024,12,0.4718497429600216,0.5755548850439548,0.5237023140019882,"[0.4718, 0.5756)"
12,273,49,0.1794871794871795,0.617822378725921,0.6088337970227703,0.576670344458806,0.676452867591647,13,0.5755548850439548,0.6792600271278878,0.6274074560859213,"[0.5756, 0.6793)"
13,183,43,0.23497267759562843,0.7272961742573005,0.7304682436297788,0.6827700287512585,0.7808352756294088,14,0.6792600271278878,0.782965169211821,0.7311125981698544,"[0.6793, 0.783)"
14,119,24,0.20168067226890757,0.8328716665676897,0.8340539159903105,0.7902763863599086,0.8866490230556778,15,0.782965169211821,0.886670311295754,0.8348177402537875,"[0.783, 0.8867)"
15,149,40,0.2684563758389262,0.9654338477825788,0.9903754533796874,0.886944134372457,0.9903754533796874,16,0.886670311295754,0.9903754533796874,0.9385228823377207,"[0.8867, 0.9904)"
