vent,n,drafts,draft_rate,poolq_mean,poolq_median,poolq_min,poolq_max,bin_display,edge_lo,edge_hi,x_center,edge_interval
0,65,3,0.046153846153846156,-0.5800035037442285,-0.5814633755675038,-0.6070657618618239,-0.5410635695786039,1,-0.6070657618618239,-0.5409588046661576,-0.5740122832639908,"[-0.6071, -0.541)"
1,99,6,0.06060606060606061,-0.5048129670693153,-0.5018486970271645,-0.5391484193979735,-0.47610916134504605,2,-0.5409588046661576,-0.4748518474704915,-0.5079053260683246,"[-0.541, -0.4749)"
2,222,2,0.009009009009009009,-0.4366237558174762,-0.43370483612307126,-0.47446426273259323,-0.40877703737860605,3,-0.4748518474704915,-0.4087448902748252,-0.44179836887265833,"[-0.4749, -0.4087)"
3,396,12,0.030303030303030304,-0.3728964972802836,-0.3735182097625587,-0.4083944417596483,-0.3426472355210023,4,-0.4087448902748252,-0.34263793307915896,-0.37569141167699205,"[-0.4087, -0.3426)"
4,598,14,0.023411371237458192,-0.3064070593619776,-0.30356040491350217,-0.34222255557744763,-0.2766391005348221,5,-0.34263793307915896,-0.27653097588349274,-0.3095844544813259,"[-0.3426, -0.2765)"
5,1055,35,0.03317535545023697,-0.24109774883448198,-0.2397701572053568,-0.2764444640839988,-0.21055851470174453,6,-0.27653097588349274,-0.21042401868782645,-0.2434774972856596,"[-0.2765, -0.2104)"
6,1603,38,0.023705552089831567,-0.1749009550868795,-0.17382368029143144,-0.21034479072461693,-0.14434474995509042,7,-0.21042401868782645,-0.14431706149216023,-0.17737054008999334,"[-0.2104, -0.1443)"
7,2204,59,0.02676950998185118,-0.10974726761848734,-0.10915446796167816,-0.14424529008596035,-0.07824688231792085,8,-0.14431706149216023,-0.078210104296494,-0.11126358289432711,"[-0.1443, -0.07821)"
8,2698,70,0.025945144551519646,-0.04423009351243245,-0.04413509019562084,-0.07820629324419114,-0.012109071233657027,9,-0.078210104296494,-0.012103147100827716,-0.04515662569866086,"[-0.07821, -0.0121)"
9,3036,81,0.0266798418972332,0.0214768338238197,0.021753350746728718,-0.012007066903824238,0.05393501237436488,10,-0.012103147100827716,0.054003810094838456,0.02095033149700537,"[-0.0121, 0.054)"
10,3017,76,0.02519058667550547,0.08661845984882717,0.0865464132987606,0.05405112146070083,0.12010172729347612,11,0.054003810094838456,0.12011076729050474,0.0870572886926716,"[0.054, 0.1201)"
11,2670,60,0.02247191011235955,0.15204504863924248,0.1510080148881452,0.12012978853111878,0.18620345987460005,12,0.12011076729050474,0.18621772448617102,0.15316424588833788,"[0.1201, 0.1862)"
12,1841,61,0.033134166214014125,0.21688893832711872,0.21641797415948805,0.18624897439364949,0.252322587687736,13,0.18621772448617102,0.2523246816818372,0.2192712030840041,"[0.1862, 0.2523)"
13,1253,31,0.024740622505985636,0.2821946895396663,0.2801878176935727,0.25238248437430966,0.3182559684101224,14,0.2523246816818372,0.3184316388775035,0.28537816027967033,"[0.2523, 0.3184)"
14,773,27,0.03492884864165589,0.34965667628344627,0.3492763371996318,0.31846806533953415,0.38438250078632047,15,0.3184316388775035,0.38453859607316965,0.35148511747533656,"[0.3184, 0.3845)"
15,455,12,0.026373626373626374,0.4129924599395545,0.41030340894075046,0.3846612936110168,0.4501677089195403,16,0.38453859607316965,0.45064555326883593,0.4175920746710028,"[0.3845, 0.4506)"
16,316,12,0.0379746835443038,0.4819481906961189,0.48269465195923966,0.4507749606472642,0.5160477961879517,17,0.45064555326883593,0.5167525104645022,0.48369903186666907,"[0.4506, 0.5168)"
17,175,4,0.022857142857142857,0.5469659692675589,0.546670297024196,0.5169301709381406,0.5826080176089706,18,0.5167525104645022,0.5828594676601685,0.5498059890623354,"[0.5168, 0.5829)"
18,113,2,0.017699115044247787,0.6129568437125643,0.6083181630997263,0.5830945312193144,0.64877039674816,19,0.5828594676601685,0.6489664248558346,0.6159129462580015,"[0.5829, 0.649)"
19,206,4,0.019417475728155338,0.7024207354853765,0.715073382051501,0.6496005796676524,0.715073382051501,20,0.6489664248558346,0.715073382051501,0.6820199034536678,"[0.649, 0.7151)"
