vent,n,draft_rate,poolq_mean,poolq_median
0,803,0.0112079701120797,-0.6027917932547924,-0.6174895790319825
1,558,0.016129032258064516,-0.5202674479426225,-0.5193435492045918
2,948,0.026371308016877638,-0.45836933397362023,-0.45733371035205905
3,1444,0.02146814404432133,-0.3952190993797537,-0.3943831130952618
4,2087,0.02156205079060853,-0.3328641473532179,-0.3329948422894585
5,2571,0.021003500583430573,-0.2702643631702612,-0.2695179347286919
6,3285,0.019178082191780823,-0.20766462551701714,-0.20788474851444744
7,3925,0.024203821656050957,-0.14511646338290735,-0.14448546516187297
8,4364,0.022456461961503207,-0.08209346415625038,-0.08198418868036497
9,4393,0.02230821761893922,-0.019577211538714404,-0.019712634607851744
10,4358,0.02294630564479119,0.04295236799445139,0.04238765530249543
11,3930,0.024681933842239184,0.10507725727290577,0.10441032765750918
12,3400,0.02823529411764706,0.16840157672773998,0.167754171634088
13,2734,0.027066569129480616,0.23082935897038032,0.23004929333524088
14,2283,0.02847130968024529,0.2937635532298708,0.29302353973679024
15,1725,0.035942028985507246,0.3565323136761679,0.35545198488144286
16,1232,0.030844155844155844,0.4187675718614134,0.41731989044879914
17,836,0.03229665071770335,0.4819906999086995,0.48124048076965015
18,569,0.033391915641476276,0.5433169802596441,0.5424781520826147
19,861,0.032520325203252036,0.6254440170695924,0.6410846369689107
