vent,n,draft_rate,poolq_mean,poolq_median
0,358,0.1005586592178771,-0.2902333619923857,-0.2724579991624959
1,357,0.0784313725490196,-0.17374775711500287,-0.17055639427825187
2,358,0.07541899441340782,-0.12516191954121023,-0.12567080760069155
3,357,0.08683473389355742,-0.08612733976697107,-0.08681149856198445
4,358,0.06424581005586592,-0.04614644018956965,-0.046703335553482245
5,357,0.058823529411764705,-0.0068223165729272076,-0.006410002981377109
6,358,0.09217877094972067,0.027160782651343036,0.02746994980670216
7,357,0.07563025210084033,0.05583613874445247,0.05590776422337114
8,358,0.08659217877094973,0.08280519772692385,0.08252171056721005
9,357,0.06162464985994398,0.11131052818502407,0.11086105674016891
10,358,0.055865921787709494,0.14238010106672838,0.14244514761759897
11,357,0.06162464985994398,0.17425463660496446,0.17429318345438619
12,358,0.07262569832402235,0.21232687070069373,0.21281820832701753
13,357,0.0700280112044818,0.2613427985349595,0.2594107149462716
14,358,0.06424581005586592,0.329142162313067,0.3268960144688388
15,357,0.06442577030812324,0.49075527491699805,0.4700673651534832
