vent,n,drafts,draft_rate,poolq_mean,poolq_median,poolq_min,poolq_max,bin_display
0,449,42,0.0935412026726058,-0.3656888562988474,-0.34056773224085674,-0.6070657618618239,-0.2657304528121239,1
1,449,42,0.0935412026726058,-0.22268592882327443,-0.22262899469249786,-0.2657139165496455,-0.18686359892909027,2
2,449,28,0.062360801781737196,-0.1617423008362252,-0.16074225074786966,-0.1868478701733794,-0.14072923936308362,3
3,449,34,0.0757238307349666,-0.12354398068440217,-0.12361003149310437,-0.1406456176887507,-0.10586067127135632,4
4,449,24,0.053452115812917596,-0.09044323596863356,-0.09000386907779241,-0.10576087392891384,-0.07578899943963216,5
5,449,37,0.08240534521158129,-0.059550846849750524,-0.060193670483971416,-0.07575385546782844,-0.04320576108292514,6
6,449,31,0.06904231625835189,-0.027453103570270435,-0.027665953484540456,-0.04312003343308166,-0.012292751829946352,7
7,449,30,0.066815144766147,0.002149738700687909,0.0020054582781762094,-0.01228904057143777,0.01737851936344848,8
8,449,34,0.0757238307349666,0.031082414365355044,0.031538118116875305,0.017593460641231896,0.044256084544949274,9
9,449,32,0.07126948775055679,0.05488922966181333,0.05429347035224285,0.044278834604510375,0.06672066869012212,10
10,449,33,0.07349665924276169,0.0794509550191234,0.0792629575585991,0.06672510534652994,0.09192298180486318,11
11,449,27,0.060133630289532294,0.10338942007835354,0.10279854676976607,0.09195164342928949,0.1164228814563562,12
12,449,21,0.0467706013363029,0.12985699510846993,0.12979094626133772,0.1164446101296524,0.14219437861861528,13
13,449,23,0.051224944320712694,0.15532117635991716,0.1548850108826538,0.14221433647665996,0.16903116148922454,14
14,449,33,0.07349665924276169,0.18318941045068554,0.1829046891998953,0.16904351570269446,0.1976887324101771,15
15,449,29,0.0645879732739421,0.21399287071318965,0.21391009698284824,0.19783914686036755,0.2308225889768573,16
16,449,24,0.053452115812917596,0.24936668033733905,0.24912282635127211,0.2308333670696864,0.2690156648091608,17
17,449,25,0.0556792873051225,0.29394746784158526,0.29383501935448664,0.269055965442167,0.32264544401125134,18
18,449,33,0.07349665924276169,0.3629090455830885,0.3611134095145752,0.3226758717485758,0.4146977623241429,19
19,448,27,0.060267857142857144,0.534061732152672,0.5042398241096766,0.4147743108656621,0.715073382051501,20
