vent,n,draft_rate,perf_mean,perf_median
0,1684,0.0,-1.765422489324596,-1.6745363462805127
1,1684,0.0,-1.1147550720914285,-1.106589705404787
2,1683,0.0,-0.7508378848715638,-0.7502006962581181
3,1684,0.0,-0.4470015627274478,-0.4487090854882633
4,1683,0.0029708853238265003,-0.16764303086640148,-0.16844786783961427
5,1684,0.008907363420427554,0.10988320694744058,0.10604816405543335
6,1684,0.0172209026128266,0.39839931485210955,0.39876782308373815
7,1683,0.038027332144979206,0.7291592790252589,0.728218563606753
8,1684,0.062351543942992874,1.1537158849654254,1.1507377845816271
9,1683,0.12240047534165181,1.968254073634894,1.8244091830283808
