vent,n,draft_rate,perf_mean,perf_median
0,1140,0.0,-2.0257778394507233,-1.9435421809787774
1,1140,0.0,-1.5023349071128262,-1.494823005530964
2,1140,0.0,-1.2320684587745487,-1.2269344309233514
3,1139,0.0,-1.0251297055019588,-1.0242160495106478
4,1140,0.0,-0.8477034717361358,-0.8478985102680041
5,1140,0.0,-0.6819777502336346,-0.6810026997557448
6,1140,0.0,-0.5280465395076761,-0.5259830336249725
7,1139,0.001755926251097454,-0.38407687903554416,-0.3820454439187044
8,1140,0.002631578947368421,-0.24262740129893057,-0.24145229540444896
9,1140,0.0043859649122807015,-0.10240104700480826,-0.10083811216878204
10,1140,0.005263157894736842,0.03612192601266636,0.03680114084109624
11,1139,0.013169446883230905,0.1823873221959092,0.18275848355518576
12,1140,0.012280701754385965,0.32513071767444046,0.3229727460909121
13,1140,0.02017543859649123,0.4802527355630718,0.4785851623142192
14,1140,0.027192982456140352,0.6473801964749843,0.6465616613885201
15,1139,0.04038630377524144,0.8275722258799018,0.8263179310926508
16,1140,0.054385964912280704,1.0390365065567992,1.0347744086012782
17,1140,0.0868421052631579,1.2915619130568596,1.289290955262676
18,1140,0.1,1.621275859616074,1.6121665651188177
19,1139,0.17120280948200176,2.351309917803423,2.207214970934444
