vent,n,drafts,draft_rate,poolq_mean,poolq_median,poolq_min,poolq_max,bin_display,edge_lo,edge_hi,x_center,edge_interval
0,349,4,0.011461318051575931,-0.6083491511850221,-0.6174895790319825,-0.6174895790319825,-0.5651705242985551,1,-0.6174895790319825,-0.565048986698612,-0.5912692828652972,"[-0.6175, -0.565)"
1,213,4,0.018779342723004695,-0.5366759569630752,-0.5352748675032458,-0.5649486299036568,-0.5128618050841167,2,-0.565048986698612,-0.5126083943652414,-0.5388286905319267,"[-0.565, -0.5126)"
2,306,10,0.032679738562091505,-0.4831467335407243,-0.4819637613049922,-0.5123918196863161,-0.46019871889934016,3,-0.5126083943652414,-0.4601678020318709,-0.48638809819855616,"[-0.5126, -0.4602)"
3,400,8,0.02,-0.43155848400656927,-0.4310421436491045,-0.4597876003483275,-0.4078084257207911,4,-0.4601678020318709,-0.4077272096985003,-0.4339475058651856,"[-0.4602, -0.4077)"
4,641,17,0.0265210608424337,-0.37970334733751193,-0.379121630386318,-0.40761757769478263,-0.35533430470046573,5,-0.4077272096985003,-0.3552866173651298,-0.38150691353181504,"[-0.4077, -0.3553)"
5,773,19,0.02457956015523933,-0.3287131169384879,-0.3289552528152414,-0.35508040702190563,-0.3028567016716215,6,-0.3552866173651298,-0.3028460250317592,-0.3290663211984445,"[-0.3553, -0.3028)"
6,945,23,0.02433862433862434,-0.2757889939420552,-0.27534500765798026,-0.30268923587725155,-0.25046509282966634,7,-0.3028460250317592,-0.25040543269838866,-0.27662572886507397,"[-0.3028, -0.2504)"
7,1146,24,0.020942408376963352,-0.22307031051771878,-0.22258574531789538,-0.25034068940621523,-0.19799075180960948,8,-0.25040543269838866,-0.1979648403650181,-0.22418513653170338,"[-0.2504, -0.198)"
8,1309,37,0.02826585179526356,-0.17132662152487055,-0.17114879879283107,-0.19795864501546712,-0.14553447596811128,9,-0.1979648403650181,-0.14552424803164754,-0.17174454419833282,"[-0.198, -0.1455)"
9,1428,35,0.024509803921568627,-0.11976807554937673,-0.1201119571772675,-0.14548713884963602,-0.09309151854242265,10,-0.14552424803164754,-0.09308365569827703,-0.11930395186496229,"[-0.1455, -0.09308)"
10,1558,41,0.02631578947368421,-0.06655381264604869,-0.06692802092730982,-0.09306569628667284,-0.04064438069473317,11,-0.09308365569827703,-0.04064306336490642,-0.06686335953159173,"[-0.09308, -0.04064)"
11,1554,44,0.028314028314028315,-0.014506093370932373,-0.014815965091696802,-0.040625108103944596,0.011787386820538504,12,-0.04064306336490642,0.011797528968464088,-0.014422767198221165,"[-0.04064, 0.0118)"
12,1510,33,0.02185430463576159,0.03779092486472968,0.03734894647423352,0.011821839867737993,0.06423653130309753,13,0.011797528968464088,0.0642381213018347,0.0380178251351494,"[0.0118, 0.06424)"
13,1461,43,0.02943189596167009,0.08962415268784932,0.08952427274733527,0.06427865702624747,0.11666973855154761,14,0.0642381213018347,0.11667871363520521,0.09045841746851996,"[0.06424, 0.1167)"
14,1254,34,0.02711323763955343,0.1427456459359724,0.14248928152438012,0.11671035170238397,0.16902179133877127,15,0.11667871363520521,0.16911930596857583,0.14289900980189052,"[0.1167, 0.1691)"
15,1066,31,0.029080675422138838,0.19528269986415725,0.1953034260985168,0.16912435167263537,0.22152889699218173,16,0.16911930596857583,0.22155989830194633,0.19533960213526108,"[0.1691, 0.2216)"
16,891,25,0.028058361391694726,0.2472261387854941,0.2465764301006744,0.221845801838537,0.2739963509543725,17,0.22155989830194633,0.27400049063531684,0.2477801944686316,"[0.2216, 0.274)"
17,817,21,0.025703794369645042,0.2990722426639854,0.2977587385315979,0.2740304235338791,0.32623830035068196,18,0.27400049063531684,0.32644108296868746,0.30022078680200215,"[0.274, 0.3264)"
18,599,20,0.0333889816360601,0.3516618426990059,0.3513396759200898,0.32650522598494447,0.37858045610771607,19,0.32644108296868746,0.37888167530205796,0.3526613791353727,"[0.3264, 0.3789)"
19,466,16,0.034334763948497854,0.40361894775068613,0.40349838079952705,0.3790132043855445,0.43103752295124204,20,0.37888167530205796,0.43132226763542847,0.4051019714687432,"[0.3789, 0.4313)"
20,340,11,0.03235294117647059,0.4575766486176338,0.45678618389966424,0.43140085520137955,0.48374076064708116,21,0.43132226763542847,0.4837628599687991,0.4575425638021138,"[0.4313, 0.4838)"
21,270,6,0.022222222222222223,0.508404397096253,0.5080356537510908,0.4837819510381226,0.5354877674345903,22,0.4837628599687991,0.5362034523021697,0.5099831561354844,"[0.4838, 0.5362)"
22,191,6,0.031413612565445025,0.5613250845029032,0.5601689912737938,0.5366522197104162,0.5886388173419554,23,0.5362034523021697,0.5886440446355403,0.562423748468855,"[0.5362, 0.5886)"
23,316,8,0.02531645569620253,0.630019735341452,0.6410846369689107,0.5893486984966534,0.6410846369689107,24,0.5886440446355403,0.6410846369689107,0.6148643408022255,"[0.5886, 0.6411)"
