vent,n,draft_rate,perf_mean,perf_median
0,2280,0.0,-1.764056373281775,-1.6779737800225019
1,2279,0.0,-1.1286444833566112,-1.121499980014674
2,2280,0.0,-0.7648406109848852,-0.7646523727170453
3,2279,0.0008775778850372971,-0.4560932954191468,-0.45579428234041897
4,2280,0.0035087719298245615,-0.1725142241518694,-0.17420430165055747
5,2279,0.009214567792891619,0.10922253428502862,0.10650695195344648
6,2280,0.016228070175438595,0.40269172661875613,0.4024273124910852
7,2279,0.03378674857393594,0.7374366780424266,0.7340541078308961
8,2280,0.0706140350877193,1.1652992098068293,1.1614455062912354
9,2279,0.1355857832382624,1.9861327232735515,1.8468359658562492
