vent,n,draft_rate,perf_mean,perf_median
0,1971,0.0,-1.7456843739443124,-1.6675912911587092
1,1971,0.0010147133434804667,-1.1292080991954596,-1.1247161385893742
2,1971,0.0010147133434804667,-0.7701742054104564,-0.7720785971453248
3,1971,0.0030441400304414,-0.45911683696841565,-0.46078425873917433
4,1971,0.0060882800608828,-0.17489350574007773,-0.17677774876222327
5,1971,0.011669203450025367,0.11117628432969708,0.11122717783511803
6,1971,0.0182648401826484,0.40225689315063895,0.40166365699957174
7,1971,0.03754439370877727,0.7385551251841196,0.7351974940224554
8,1971,0.07052257737189244,1.164414472744018,1.1575852362789165
9,1971,0.13901572805682394,1.9835810757617731,1.8483706282437116
