vent,n,draft_rate,perf_mean,perf_median
0,950,0.0,-2.087658335891754,-2.0200596966233206
1,950,0.0,-1.5875096207266608,-1.5779197061650303
2,950,0.0,-1.331448955471275,-1.3284236151964546
3,950,0.0,-1.1417824034857436,-1.141400163199413
4,949,0.0,-0.9772104752210872,-0.9762809175684167
5,950,0.0,-0.8339570269998784,-0.8325427844786809
6,950,0.0,-0.6953509339537147,-0.6937259962950828
7,950,0.0,-0.5645664307436584,-0.5643012918209934
8,950,0.002105263157894737,-0.44380897416557624,-0.44494595935674996
9,949,0.002107481559536354,-0.3257035513737284,-0.3276297339279664
10,950,0.0010526315789473684,-0.2069927090296654,-0.20629491221133453
11,950,0.005263157894736842,-0.09047149562230425,-0.08989911743762055
12,950,0.003157894736842105,0.024335398160156164,0.025022119236128522
13,950,0.011578947368421053,0.1461539526417483,0.14880533215398506
14,949,0.01685985247629083,0.2643936927281606,0.2645205436715348
15,950,0.01368421052631579,0.388245471418662,0.38824807040474973
16,950,0.018947368421052633,0.5213358532568731,0.5216291716207722
17,950,0.029473684210526315,0.6611494317949834,0.6604928818045351
18,950,0.0431578947368421,0.8111600478893357,0.8089513283795238
19,949,0.04636459430979979,0.9815776765044472,0.9796962516587894
20,950,0.07368421052631578,1.180280997038782,1.1800324971244405
21,950,0.09263157894736843,1.414098757197165,1.4135910259357087
22,950,0.1031578947368421,1.7269190065267384,1.7173332678465028
23,949,0.18440463645943098,2.443129986043269,2.311947134977165
