vent,n,drafts,draft_rate,poolq_mean,poolq_median,poolq_min,poolq_max,bin_display,edge_lo,edge_hi,x_center,edge_interval
0,643,9,0.013996889580093312,-0.5779035830520627,-0.5893810426982276,-0.6140188028352481,-0.5092620685833366,1,-0.6140188028352481,-0.5091276516850856,-0.5615732272601668,"[-0.614, -0.5091)"
1,865,21,0.024277456647398842,-0.4514065106442731,-0.4488422998893978,-0.509062317457804,-0.404569916551236,2,-0.5091276516850856,-0.404236500534923,-0.4566820761100043,"[-0.5091, -0.4042)"
2,1657,43,0.02595051297525649,-0.34848664508349886,-0.34659717867713896,-0.40416456277602086,-0.29944741835163813,3,-0.404236500534923,-0.29934534938476043,-0.3517909249598417,"[-0.4042, -0.2993)"
3,2480,53,0.021370967741935483,-0.2427390177828126,-0.24047689513621745,-0.29925883058841685,-0.19450686632939337,4,-0.29934534938476043,-0.19445419823459786,-0.24689977380967915,"[-0.2993, -0.1945)"
4,3199,84,0.0262582056892779,-0.1408712341556229,-0.14032448460518848,-0.1944252409131146,-0.08958938005209685,5,-0.19445419823459786,-0.0895630470844353,-0.14200862265951658,"[-0.1945, -0.08956)"
5,3559,86,0.024164091036808093,-0.03746852995146335,-0.03772535742110105,-0.08954992521545098,0.01531985148041846,6,-0.0895630470844353,0.015328104065727266,-0.037117471509354016,"[-0.08956, 0.01533)"
6,3377,93,0.027539236008291383,0.06649247717131357,0.06679081505786316,0.015375473012158603,0.12017351419053197,7,0.015328104065727266,0.12021925521588983,0.06777367964080855,"[0.01533, 0.1202)"
7,2610,76,0.029118773946360154,0.1702641886495893,0.1678760663068731,0.12022794285557159,0.22510674060334765,8,0.12021925521588983,0.2251104063660524,0.1726648307909711,"[0.1202, 0.2251)"
8,1930,62,0.03212435233160622,0.2754764988019909,0.274731742190956,0.22515282190607985,0.329949299134387,9,0.2251104063660524,0.33000155751621496,0.2775559819411337,"[0.2251, 0.33)"
9,1205,46,0.038174273858921165,0.3775660493012367,0.37592420279453653,0.3301284551397614,0.43421860132220896,10,0.33000155751621496,0.4348927086663775,0.38244713309129624,"[0.33, 0.4349)"
10,687,23,0.033478893740902474,0.4816788023834401,0.4806377360320548,0.43497518998252255,0.5386698974150365,11,0.4348927086663775,0.5397838598165402,0.48733828424145886,"[0.4349, 0.5398)"
11,583,19,0.032590051457975985,0.6078916459341098,0.614522071640677,0.5405032940301053,0.6446750109667025,12,0.5397838598165402,0.6446750109667025,0.5922294353916213,"[0.5398, 0.6447)"
