vent,n,draft_rate,perf_mean,perf_median
0,702,0.0,-2.0977700808561894,-2.0258874966673073
1,701,0.0,-1.5835727523834366,-1.5726960097673113
2,702,0.0,-1.321558325622421,-1.3200518808730983
3,701,0.0,-1.1270883133962253,-1.121840256267297
4,702,0.0,-0.9629917325780563,-0.9609675449263191
5,701,0.0,-0.8186135279150777,-0.8146958324676288
6,702,0.0,-0.6820786932079439,-0.6797386337346826
7,701,0.0,-0.5534162658320042,-0.5515793841824751
8,702,0.0,-0.4352270956655298,-0.43796593437109776
9,701,0.0014265335235378032,-0.31887060089393876,-0.32042172699052923
10,702,0.0,-0.20122544388851774,-0.2001988043493496
11,701,0.005706134094151213,-0.08741908626677118,-0.0867771220796411
12,702,0.004273504273504274,0.025065959368163467,0.026700027113569523
13,701,0.009985734664764621,0.14691528952928887,0.15054434464940084
14,702,0.018518518518518517,0.263553959844058,0.2635167378979822
15,701,0.015691868758915834,0.3842252795543712,0.3817172155220276
16,702,0.017094017094017096,0.5140404883258267,0.5138163245057987
17,701,0.034236804564907276,0.6522175460867663,0.6518863577585554
18,702,0.04843304843304843,0.8037034108211992,0.8024703838028185
19,701,0.04136947218259629,0.9710916763477608,0.9671519399051751
20,702,0.0698005698005698,1.1688261687681762,1.1693867454427225
21,701,0.08131241084165478,1.400616757974224,1.4004200568987553
22,702,0.09971509971509972,1.7101286612287623,1.695247784194494
23,701,0.15691868758915833,2.421906772010033,2.2891122193531523
