vent,n,drafts,draft_rate,poolq_mean,poolq_median,poolq_min,poolq_max,bin_display,edge_lo,edge_hi,x_center,edge_interval
0,676,9,0.013313609467455622,-0.5559536263042804,-0.5583764542205194,-0.6060699030884537,-0.4811769914588927,1,-0.6060699030884537,-0.4810326914713714,-0.5435512972799126,"[-0.6061, -0.481)"
1,1163,39,0.03353396388650043,-0.4090864298344626,-0.40361811345999327,-0.4809358524074525,-0.35613879328577464,2,-0.4810326914713714,-0.3559954798542891,-0.4185140856628302,"[-0.481, -0.356)"
2,2166,52,0.024007386888273315,-0.2886502635471583,-0.2863034850434626,-0.3559017090639147,-0.23099641054133582,3,-0.3559954798542891,-0.23095826823720678,-0.29347687404574796,"[-0.356, -0.231)"
3,3212,84,0.026151930261519303,-0.16680824740691885,-0.16595397767367714,-0.23093797865148621,-0.10597798574899331,4,-0.23095826823720678,-0.10592105662012452,-0.16843966242866565,"[-0.231, -0.1059)"
4,3668,96,0.026172300981461286,-0.042978882497054165,-0.042580490089321604,-0.10585967730427918,0.019113497265340125,5,-0.10592105662012452,0.019116154996957735,-0.04340245081158339,"[-0.1059, 0.01912)"
5,3340,94,0.0281437125748503,0.07949656555859828,0.07896157474649099,0.019176570375398067,0.14410578183677966,6,0.019116154996957735,0.1441533666140401,0.08163476080549892,"[0.01912, 0.1442)"
6,2438,84,0.034454470877768664,0.20279063114134754,0.20072516442541194,0.144183580105635,0.2691781426890824,7,0.1441533666140401,0.26919057823112236,0.20667197242258123,"[0.1442, 0.2692)"
7,1663,56,0.03367408298256164,0.3265441887667334,0.3249474846774404,0.2692161812916453,0.39418111828548424,8,0.26919057823112236,0.3942277898482046,0.3317091840396635,"[0.2692, 0.3942)"
8,834,37,0.04436450839328537,0.4486598304224732,0.4444922977270609,0.3942299907365891,0.5192232327292754,9,0.3942277898482046,0.519265001465287,0.4567463956567458,"[0.3942, 0.5193)"
9,550,17,0.03090909090909091,0.5977743070007288,0.6064087574834877,0.5193156418378219,0.6443022130823691,10,0.519265001465287,0.6443022130823691,0.581783607273828,"[0.5193, 0.6443)"
