RELDPTH	PARENTUIC	UIC	EDATE	SHORTDSCR	LONGDSCR	ORGTYPENAME	OFF	WO	ENL	CIV	AUTHTOT	CATCODE	SERVICE	GFMCOMPO	UTCAT	UTARMYCAT	UTSIZE	UTGFMSIZE	ID	PARENTID	FYDATE
12	WEQ2AA	WEQ2B0		FA Btry	B Field Artillery Battery/Field Artillery Battalion Composite (3X6) (105T) (IBCT)	Field Artillery Battery/Field Artillery Battalion Composite (3X6) (105T) (IBCT)						UNIT	ARMY	REGUL	COMBAT	FA	CO		72060793950472616	72060793789255271	20220930
12	WEQ2AA	WEQ2C0		FA BTRY	FIELD ARTILLERY BATTERY FIELD ARTILLERY BATTALION COMP (155T) (IBCT)	FIELD ARTILLERY BATTERY FIELD ARTILLERY BATTALION COMP (155T) (IBCT)						UNIT	ARMY	REGUL	COMBAT	FA	CO		72060794038288188	72060793789255271	20220930
11	WBDAFF	WGBRAA	04/16/22	2-87 IN	2nd Battalion 87th Infantry Regiment	Infantry Battalion (IBCT)	42	0	601	0	643	UNIT	ARMY	REGUL	COMBAT	INF	BN		72060793789255258	72060793789255264	20220930
12	WGBRAA	WGBRT0		HHC IN Bn	Headquarters and Headquarters Company (HHC)/Infantry Battalion (Infantry Brigade Combat Team (IBCT))	Headquarters and Headquarters Company (HHC)/Infantry Battalion (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793951432347	72060793789255258	20220930
12	WGBRAA	WGBRA0		Rifle Co	Rifle Company/Infantry Battalion (Infantry Brigade Combat Team (IBCT)) A	Rifle Company/Infantry Battalion (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793951432678	72060793789255258	20220930
12	WGBRAA	WGBRB0		Rifle Co	Rifle Company/Infantry Battalion (Infantry Brigade Combat Team (IBCT)) B	Rifle Company/Infantry Battalion (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793951432833	72060793789255258	20220930
12	WGBRAA	WGBRC0		Rifle Co	Rifle Company/Infantry Battalion (Infantry Brigade Combat Team (IBCT)) C	Rifle Company/Infantry Battalion (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793951432988	72060793789255258	20220930
12	WGBRAA	WGBRD0		Wpn Co	Weapons Company/Infantry Battalion (IBCT)	Weapons Company/Infantry Battalion (IBCT)						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793951433143	72060793789255258	20220930
11	WBDAFF	WHNKAA	04/16/22	4-31 IN	4th Battalion 31st Infantry Regiment	Infantry Battalion (IBCT)	42	0	603	0	645	UNIT	ARMY	REGUL	COMBAT	INF	BN		72060793789255265	72060793789255264	20220930
12	WHNKAA	WHNKT0		HHC IN Bn	Headquarters and Headquarters Company (HHC)/Infantry Battalion (Infantry Brigade Combat Team (IBCT))	Headquarters and Headquarters Company (HHC)/Infantry Battalion (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793954967662	72060793789255265	20220930
12	WHNKAA	WHNKA0		Rifle Co	Rifle Company/Infantry Battalion (Infantry Brigade Combat Team (IBCT)) A	Rifle Company/Infantry Battalion (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793954968004	72060793789255265	20220930
12	WHNKAA	WHNKB0		Rifle Co	Rifle Company/Infantry Battalion (Infantry Brigade Combat Team (IBCT)) B	Rifle Company/Infantry Battalion (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793954968159	72060793789255265	20220930
12	WHNKAA	WHNKC0		Rifle Co	Rifle Company/Infantry Battalion (Infantry Brigade Combat Team (IBCT)) C	Rifle Company/Infantry Battalion (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793954968314	72060793789255265	20220930
12	WHNKAA	WHNKD0		Wpn Co	Weapons Company/Infantry Battalion (IBCT)	Weapons Company/Infantry Battalion (IBCT)						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793954968469	72060793789255265	20220930
11	WBDAFF	WEPHAA	04/18/22	41 EN Bn	41st Engineer Battalion	Brigade Engineer Battalion (IBCT)	35	8	388	0	431	UNIT	ARMY	REGUL	COMSPT	ENG	BN		72060794014820421	72060793789255264	20220930
12	WEPHAA	WEPHT0		HHC BEB	Headquarters and Headquarters Company (HHC)/Brigade Engineer Battalion (IBCT)	Headquarters and Headquarters Company (HHC)/Brigade Engineer Battalion (IBCT)						UNIT	ARMY	REGUL	COMSPT	ENG	CO		72060794655487155	72060794014820421	20220930
12	WEPHAA	WEPHA0		Cbt EN Co	Combat Engineer Company/Brigade Engineer Battalion (BEB)/Infantry Brigade Combat Team (IBCT) A	Combat Engineer Company/Brigade Engineer Battalion (BEB)/Infantry Brigade Combat Team (IBCT)						UNIT	ARMY	REGUL	COMSPT	ENG	CO		72060794655487304	72060794014820421	20220930
12	WEPHAA	WEPHB0		Cbt EN Co	Combat Engineer Company/Brigade Engineer Battalion (BEB)/Infantry Brigade Combat Team (IBCT) B	Combat Engineer Company/Brigade Engineer Battalion (BEB)/Infantry Brigade Combat Team (IBCT)						UNIT	ARMY	REGUL	COMSPT	ENG	CO		72060794655487441	72060794014820421	20220930
12	WEPHAA	WEPHC0		Bde SC Co	Brigade Signal Company (IBCT)	Brigade Signal Company (IBCT)						UNIT	ARMY	REGUL	COMSER	SIG	CO		72060794655487508	72060794014820421	20220930
12	WEPHAA	WEPHD0		MI Co BCT	Military Intelligence (MI) Company BCT 2028	Military Intelligence (MI) Company BCT 2028						UNIT	ARMY	REGUL	COMSPT	MILINT	CO		72060794655487662	72060794014820421	20220930
12	WEPHAA	WEPH99	10/16/21	Aug 41 EN	Augmentation	Augmentation Equipment Only Table of Distribution and Allowance (ETDA)	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG	AUG		72060794230431684	72060794014820421	20220930
11	WBDAFF	WD80AA	04/17/22	210 Spt Bn	210th Support Battalion	Brigade Support Battalion W/FSC (IBCT)	65	16	771	0	852	UNIT	ARMY	REGUL	COMSER	LOG	BN		72060793789255266	72060793789255264	20220930
12	WD80AA	WD80T0		HHC BSB	Headquarters and Headquarters (HHC)/Company/Brigade Support Battalion (Infantry BCT)	Headquarters and Headquarters (HHC)/Company/Brigade Support Battalion (Infantry BCT)						UNIT	ARMY	REGUL	COMSER	HQSTF	CO		72060793960959584	72060793789255266	20220930
12	WD80AA	WD80A0		DistrCoBSB	Distribution Company/Brigade Support Battalion (Infantry Brigade Combat Team (IBCT))	Distribution Company/Brigade Support Battalion (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMSER	SUPPLY	CO		72060793960959703	72060793789255266	20220930
12	WD80AA	WD80B0		Fld Mnt Co	Field Maintenance Company/Brigade Support Battalion (Infantry Brigade Combat Team (IBCT))	Field Maintenance Company/Brigade Support Battalion (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMSER	MAINT	CO		72060793960959945	72060793789255266	20220930
12	WD80AA	WD80C0		MD Co BSB	Medical Company/Brigade Support Battalion (BSB) (Infantry Brigade Combat Team (IBCT))	Medical Company/Brigade Support Battalion (BSB) (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMSER	MEDCL	CO		72060793960960075	72060793789255266	20220930
12	WD80AA	WD80D0		FSC BSB	Forward Support Company/(Cavalry Squadron) BSB (Infantry Brigade Combat Team (IBCT))	Forward Support Company/(Cavalry Squadron) BSB (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMSER	LOG	CO		72060793960960214	72060793789255266	20220930
12	WD80AA	WD80E0		FSC BSB	Forward Support Company (BEB)/BSB (IBCT)	Forward Support Company (BEB)/BSB (IBCT)						UNIT	ARMY	REGUL	COMSER	MAINT	CO		72060793960960348	72060793789255266	20220930
12	WD80AA	WD80F0		FSC BSB	Forward Support Company/(Field Artillery) Brigade Support Battalion (BSB)/(Infantry BCT)	Forward Support Company/(Field Artillery) Brigade Support Battalion (BSB)/(Infantry BCT)						UNIT	ARMY	REGUL	COMSER	LOG	CO		72060793960960526	72060793789255266	20220930
12	WD80AA	WD80G0		FSC BSB	Forward Support Company G (Infantry) Brigade Support Battalion (BSB)/(Infantry BCT)	Forward Support Company (Infantry) Brigade Support Battalion (BSB)/(Infantry BCT)						UNIT	ARMY	REGUL	COMSER	INF	CO		72060793960960704	72060793789255266	20220930
12	WD80AA	WD80H0		FSC BSB	Forward Support Company H (Infantry) Brigade Support Battalion (BSB)/(Infantry BCT)	Forward Support Company (Infantry) Brigade Support Battalion (BSB)/(Infantry BCT)						UNIT	ARMY	REGUL	COMSER	INF	CO		72060794041334950	72060793789255266	20220930
12	WD80AA	WD80J0		FSC BSB	Forward Support Company I (Infantry) Brigade Support Battalion (BSB)/(Infantry BCT)	Forward Support Company (Infantry) Brigade Support Battalion (BSB)/(Infantry BCT)						UNIT	ARMY	REGUL	COMSER	INF	CO		72060794041335066	72060793789255266	20220930
10	WGKEFF	WJKCFF		3-10MD	3rd Brigade Combat Team	Infantry Brigade Combat Team (IBCT)						UNIT	ARMY	REGUL	COMBAT	INF	BDE		72060793789255497	72060793789255252	20220930
11	WJKCFF	WJKCAA	11/17/21	HHC 3-10MD	Headquarters and Headquarters Company	Headquarters and Headquarters Company Infantry Brigade Combat Team (IBCT)	40	14	75	0	129	UNIT	ARMY	REGUL	COMBAT	HQSTF	CO		72060793789255501	72060793789255497	20220930
12	WJKCAA	WJKC99	10/17/21	Aug 3-10MD	Augmentation	Augmentation Functional Support Team	3	0	13	9	25	UNIT	ARMY	REGUL	COMSER	LOG	AUG		72060793801813814	72060793789255501	20220930
11	WJKCFF	WAC4AA	11/16/21	2-2 IN	2nd Battalion 2nd Infantry Regiment	Infantry Battalion (IBCT)	42	0	603	0	645	UNIT	ARMY	REGUL	COMBAT	INF	BN		72060793789258699	72060793789255497	20220930
12	WAC4AA	WAC4T0		HHC IN Bn	Headquarters and Headquarters Company (HHC)/Infantry Battalion (Infantry Brigade Combat Team (IBCT))	Headquarters and Headquarters Company (HHC)/Infantry Battalion (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793951547120	72060793789258699	20220930
12	WAC4AA	WAC4A0		Rifle Co	Rifle Company/Infantry Battalion (Infantry Brigade Combat Team (IBCT)) A	Rifle Company/Infantry Battalion (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793951547465	72060793789258699	20220930
12	WAC4AA	WAC4B0		Rifle Co	Rifle Company/Infantry Battalion (Infantry Brigade Combat Team (IBCT)) B	Rifle Company/Infantry Battalion (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793951547620	72060793789258699	20220930
12	WAC4AA	WAC4C0		Rifle Co	Rifle Company/Infantry Battalion (Infantry Brigade Combat Team (IBCT)) C	Rifle Company/Infantry Battalion (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793951547775	72060793789258699	20220930
12	WAC4AA	WAC4D0		Wpn Co	Weapons Company/Infantry Battalion (IBCT)	Weapons Company/Infantry Battalion (IBCT)						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793951547930	72060793789258699	20220930
11	WJKCFF	WGM5AA	11/16/21	2-4 IN	2nd Battalion 4th Infantry Regiment	Infantry Battalion (IBCT)	42	0	603	0	645	UNIT	ARMY	REGUL	COMBAT	INF	BN		72060793789255506	72060793789255497	20220930
12	WGM5AA	WGM5T0		HHC IN Bn	Headquarters and Headquarters Company (HHC)/Infantry Battalion (Infantry Brigade Combat Team (IBCT))	Headquarters and Headquarters Company (HHC)/Infantry Battalion (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793951525509	72060793789255506	20220930
12	WGM5AA	WGM5A0		Rifle Co	Rifle Company/Infantry Battalion (Infantry Brigade Combat Team (IBCT)) A	Rifle Company/Infantry Battalion (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793951525851	72060793789255506	20220930
12	WGM5AA	WGM5B0		Rifle Co	Rifle Company/Infantry Battalion (Infantry Brigade Combat Team (IBCT)) B	Rifle Company/Infantry Battalion (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793951526006	72060793789255506	20220930
12	WGM5AA	WGM5C0		Rifle Co	Rifle Company/Infantry Battalion (Infantry Brigade Combat Team (IBCT)) C	Rifle Company/Infantry Battalion (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793951526161	72060793789255506	20220930
12	WGM5AA	WGM5D0		Wpn Co	Weapons Company/Infantry Battalion (IBCT)	Weapons Company/Infantry Battalion (IBCT)						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793951526316	72060793789255506	20220930
11	WJKCFF	WAM1AA	11/16/21	2-30 IN	2nd Battalion 30th Infantry Regiment	Infantry Battalion (IBCT)	42	0	603	0	645	UNIT	ARMY	REGUL	COMBAT	INF	BN		72060793789255504	72060793789255497	20220930
12	WAM1AA	WAM1T0		HHC IN Bn	Headquarters and Headquarters Company (HHC)/Infantry Battalion (Infantry Brigade Combat Team (IBCT))	Headquarters and Headquarters Company (HHC)/Infantry Battalion (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793951524581	72060793789255504	20220930
12	WAM1AA	WAM1A0		Rifle Co	Rifle Company/Infantry Battalion (Infantry Brigade Combat Team (IBCT)) A	Rifle Company/Infantry Battalion (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793951524923	72060793789255504	20220930
12	WAM1AA	WAM1B0		Rifle Co	Rifle Company/Infantry Battalion (Infantry Brigade Combat Team (IBCT)) B	Rifle Company/Infantry Battalion (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793951525078	72060793789255504	20220930
12	WAM1AA	WAM1C0		Rifle Co	Rifle Company/Infantry Battalion (Infantry Brigade Combat Team (IBCT)) C	Rifle Company/Infantry Battalion (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793951525233	72060793789255504	20220930
12	WAM1AA	WAM1D0		Wpn Co	Weapons Company/Infantry Battalion (IBCT)	Weapons Company/Infantry Battalion (IBCT)						UNIT	ARMY	REGUL	COMBAT	INF	CO		72060793951525388	72060793789255504	20220930
11	WJKCFF	WJKDAA	11/16/21	3-89 CAV	3rd Squadron 89th Cavalry Regiment	Cavalry Squadron (IBCT)	32	0	325	0	357	UNIT	ARMY	REGUL	COMBAT	RECCE	BN		72060793789255499	72060793789255497	20220930
12	WJKDAA	WJKDT0		HHTCAVSqdn	Headquarters and Headquarters Troop/Cavalry Squadron (Infantry Brigade Combat Team (IBCT))	Headquarters and Headquarters Troop/Cavalry Squadron (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMBAT	ARMOR	SQDRN		72060793951510007	72060793789255499	20220930
12	WJKDAA	WJKDA0		Mtr CAVTrp	Motorized Cavalry Troop/Cavalry Squadron (Infantry Brigade Combat Team (IBCT)) A	Motorized Cavalry Troop/Cavalry Squadron (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMBAT	ARMOR	CO		72060793951510219	72060793789255499	20220930
12	WJKDAA	WJKDB0		Mtr CAVTrp	Motorized Cavalry Troop/Cavalry Squadron (Infantry Brigade Combat Team (IBCT)) B	Motorized Cavalry Troop/Cavalry Squadron (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMBAT	ARMOR	CO		72060793951510354	72060793789255499	20220930
12	WJKDAA	WJKDC0		CavTrpSqdn	Dismounted Cavalry Troop/Cavalry Squadron (Infantry Brigade Combat Team (IBCT))	Dismounted Cavalry Troop/Cavalry Squadron (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMBAT	ARMOR	CO		72060793951510489	72060793789255499	20220930
11	WJKCFF	WA3AAA	11/17/21	5-25 FA	5th Battalion 25th Field Artillery Regiment	Field Artillery Battalion (Comp) (3x6) (IBCT)	56	4	491	0	551	UNIT	ARMY	REGUL	COMBAT	FA	BN		72060793789255498	72060793789255497	20220930
12	WA3AAA	WA3AT0		HHB FA Bn	HHB/Field Artillery Battalion Comp (3X6) (Infantry Brigade Combat Team (IBCT))	HHB/Field Artillery Battalion Comp (3X6) (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMSER	HQSTF	CO		72060793951688426	72060793789255498	20220930
12	WA3AAA	WA3AA0		FA Btry	A Field Artillery Battery/Field Artillery Battalion Composite (3X6) (105T) (IBCT)	Field Artillery Battery/Field Artillery Battalion Composite (3X6) (105T) (IBCT)						UNIT	ARMY	REGUL	COMBAT	FA	CO		72060793951688620	72060793789255498	20220930
12	WA3AAA	WA3AB0		FA Btry	B Field Artillery Battery/Field Artillery Battalion Composite (3X6) (105T) (IBCT)	Field Artillery Battery/Field Artillery Battalion Composite (3X6) (105T) (IBCT)						UNIT	ARMY	REGUL	COMBAT	FA	CO		72060793951688763	72060793789255498	20220930
12	WA3AAA	WA3AC0		FA BTRY	FIELD ARTILLERY BATTERY FIELD ARTILLERY BATTALION COMP (155T) (IBCT)	FIELD ARTILLERY BATTERY FIELD ARTILLERY BATTALION COMP (155T) (IBCT)						UNIT	ARMY	REGUL	COMBAT	FA	CO		72060794038615377	72060793789255498	20220930
11	WJKCFF	WA0GAA	11/20/21	317 EN Bn	317th Engineer Battalion	Brigade Engineer Battalion (IBCT)	34	8	377	0	419	UNIT	ARMY	REGUL	COMSPT	ENG	BN		72060793994593212	72060793789255497	20220930
12	WA0GAA	WA0GT0		HHC BEB	Headquarters and Headquarters Company (HHC)/Brigade Engineer Battalion (IBCT)	Headquarters and Headquarters Company (HHC)/Brigade Engineer Battalion (IBCT)						UNIT	ARMY	REGUL	COMSPT	ENG	CO		72060794298379890	72060793994593212	20220930
12	WA0GAA	WA0GA0		Cbt EN Co	Combat Engineer Company/Brigade Engineer Battalion (BEB)/Infantry Brigade Combat Team (IBCT) A	Combat Engineer Company/Brigade Engineer Battalion (BEB)/Infantry Brigade Combat Team (IBCT)						UNIT	ARMY	REGUL	COMSPT	ENG	CO		72060794298380019	72060793994593212	20220930
12	WA0GAA	WA0GB0		Cbt EN Co	Combat Engineer Company/Brigade Engineer Battalion (BEB)/Infantry Brigade Combat Team (IBCT) B	Combat Engineer Company/Brigade Engineer Battalion (BEB)/Infantry Brigade Combat Team (IBCT)						UNIT	ARMY	REGUL	COMSPT	ENG	CO		72060794298380168	72060793994593212	20220930
12	WA0GAA	WA0GC0		Bde SC Co	Brigade Signal Company (IBCT)	Brigade Signal Company (IBCT)						UNIT	ARMY	REGUL	COMSER	SIG	CO		72060794298380305	72060793994593212	20220930
12	WA0GAA	WA0GD0		MI Co BCT	Military Intelligence (MI) Company BCT 2028	Military Intelligence (MI) Company BCT 2028						UNIT	ARMY	REGUL	COMSPT	MILINT	CO		72060794298380372	72060793994593212	20220930
12	WA0GAA	WA0G99	10/16/21	Aug 317 EN	Augmentation	Augmentation Equipment Only Table of Distribution and Allowance (ETDA)	0	0	0	0	0	UNIT	ARMY	REGUL	COMSER	LOG	AUG		72060794245082410	72060793994593212	20220930
11	WJKCFF	WCA9AA	11/17/21	710 Spt Bn	710th Support Battalion	Brigade Support Battalion W/FSC (IBCT)	65	16	780	0	861	UNIT	ARMY	REGUL	COMSER	LOG	BN		72060793789255502	72060793789255497	20220930
12	WCA9AA	WCA9T0		HHC BSB	Headquarters and Headquarters (HHC)/Company/Brigade Support Battalion (Infantry BCT)	Headquarters and Headquarters (HHC)/Company/Brigade Support Battalion (Infantry BCT)						UNIT	ARMY	REGUL	COMSER	HQSTF	CO		72060793955274039	72060793789255502	20220930
12	WCA9AA	WCA9A0		DistrCoBSB	Distribution Company/Brigade Support Battalion (Infantry Brigade Combat Team (IBCT))	Distribution Company/Brigade Support Battalion (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMSER	SUPPLY	CO		72060793955274154	72060793789255502	20220930
12	WCA9AA	WCA9B0		Fld Mnt Co	Field Maintenance Company/Brigade Support Battalion (Infantry Brigade Combat Team (IBCT))	Field Maintenance Company/Brigade Support Battalion (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMSER	MAINT	CO		72060793955274410	72060793789255502	20220930
12	WCA9AA	WCA9C0		MD Co BSB	Medical Company/Brigade Support Battalion (BSB) (Infantry Brigade Combat Team (IBCT))	Medical Company/Brigade Support Battalion (BSB) (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMSER	MEDCL	CO		72060793955274533	72060793789255502	20220930
12	WCA9AA	WCA9D0		FSC BSB	Forward Support Company/(Cavalry Squadron) BSB (Infantry Brigade Combat Team (IBCT))	Forward Support Company/(Cavalry Squadron) BSB (Infantry Brigade Combat Team (IBCT))						UNIT	ARMY	REGUL	COMSER	LOG	CO		72060793955274658	72060793789255502	20220930
12	WCA9AA	WCA9E0		FSC BSB	Forward Support Company (BEB)/BSB (IBCT)	Forward Support Company (BEB)/BSB (IBCT)						UNIT	ARMY	REGUL	COMSER	MAINT	CO		72060793955274802	72060793789255502	20220930
12	WCA9AA	WCA9F0		FSC BSB	Forward Support Company/(Field Artillery) Brigade Support Battalion (BSB)/(Infantry BCT)	Forward Support Company/(Field Artillery) Brigade Support Battalion (BSB)/(Infantry BCT)						UNIT	ARMY	REGUL	COMSER	LOG	CO		72060793955274993	72060793789255502	20220930
12	WCA9AA	WCA9G0		FSC BSB	Forward Support Company G (Infantry) Brigade Support Battalion (BSB)/(Infantry BCT)	Forward Support Company (Infantry) Brigade Support Battalion (BSB)/(Infantry BCT)						UNIT	ARMY	REGUL	COMSER	INF	CO		72060793955275184	72060793789255502	20220930
12	WCA9AA	WCA9H0		FSC BSB	Forward Support Company H (Infantry) Brigade Support Battalion (BSB)/(Infantry BCT)	Forward Support Company (Infantry) Brigade Support Battalion (BSB)/(Infantry BCT)						UNIT	ARMY	REGUL	COMSER	INF	CO		72060793999945835	72060793789255502	20220930
12	WCA9AA	WCA9J0		FSC BSB	Forward Support Company I (Infantry) Brigade Support Battalion (BSB)/(Infantry BCT)	Forward Support Company (Infantry) Brigade Support Battalion (BSB)/(Infantry BCT)						UNIT	ARMY	REGUL	COMSER	INF	CO		72060793999945947	72060793789255502	20220930
10	WGKEFF	WJCXAA	10/16/21	10 AG Ctr	10th Adjutant General Center	Human Resources Operations Center	1	1	5	0	7	UNIT	ARMY	REGUL	COMSER	ADMIN	CTR		72060794378409651	72060793789255252	20220930
10	WGKEFF	WEPLAA	10/16/21	10MD Band	10th Mountain Division Band	Army Band Direct Support (OF)	0	1	40	0	41	UNIT	ARMY	REGUL	COMSER	ADMIN	ACT		72060793789259285	72060793789255252	20220930
10	WGKEFF	WD8ZFF		10MDSusBde	10th Mountain Division Sustainment Brigade	Special Troops Battalion Sustainment Brigade						UNIT	ARMY	REGUL	COMSER	LOG	BDE		72060793789255254	72060793789255252	20220930
11	WD8ZFF	WD8ZAA	10/16/21	HQSTB10MD	Headquarters and Special Troops Battalion	Headquarters and Special Troops Battalion Sustainment Brigade	53	23	183	0	259	UNIT	ARMY	REGUL	COMSER	HQSTF	BN		72060793789256021	72060793789255254	20220930
12	WD8ZAA	WD8Z99	10/17/21	Aug 10MDSB	Augmentation	Augmentation Functional Support Team	3	0	8	9	20	UNIT	ARMY	REGUL	COMSER	LOG	AUG		72060793801813736	72060793789256021	20220930
11	WD8ZFF	WFPUAA	10/16/21	33 FMSU	33rd Finance Management Support Unit	Financial Management Support Unit (FMSU)	8	0	65	0	73	UNIT	ARMY	REGUL	COMSER	HQSTF	CO		72060793789256030	72060793789255254	20220930
11	WD8ZFF	WDR2AA	10/16/21	52 Per Det	52nd Personnel Detachment	Theater Gateway Personnel Accountability Team	2	1	6	0	9	UNIT	ARMY	REGUL	COMSPT	ADMIN	DET		72060793789256104	72060793789255254	20220930
11	WD8ZFF	WATFAA	10/16/21	226 SC Co	226th Signal Company	Brigade Signal Company (MEB/CAB/SB)	3	0	34	0	37	UNIT	ARMY	REGUL	COMSPT	SIG	CO		72060793792386684	72060793789255254	20220930
11	WD8ZFF	WDEJAA	10/16/21	510 Per Co	510th Personnel Company	Human Resources Company	5	1	71	0	77	UNIT	ARMY	REGUL	COMSER	ADMIN	CO		72060793789258796	72060793789255254	20220930
11	WD8ZFF	WEXMFF		548 Spt Bn	548th Support Battalion	Combat Sustainment Support Battalion						UNIT	ARMY	REGUL	COMSER	LOG	BN		72060794345867208	72060793789255254	20220930
12	WEXMFF	WEXMAA	10/16/21	HHC548SpBn	Headquarters and Headquarters Company	Headquarters and Headquarters Company Combat Sustainment Support Battalion	32	11	657	0	700	UNIT	ARMY	REGUL	COMSER	HQSTF	CO		72060793789259369	72060794345867208	20220930
13	WEXMAA	WEXMT0		HHC DSSB	Headquarters and Headquarters Company (HHC)/Division Sustainment Support Battalion (DSSB)	Headquarters and Headquarters Company (HHC)/Division Sustainment Support Battalion (DSSB)						UNIT	ARMY	REGUL	COMSER	LOG	CO		72060795498207987	72060793789259369	20220930
13	WEXMAA	WEXMA0		NKN	COMPOSITE SUPPLY CO	COMPOSITE SUPPLY CO						UNIT	ARMY	REGUL					72060795498208281	72060793789259369	20220930
13	WEXMAA	WEXMB0		NKN	DIVISION SUPPORT MAINTENANCE COMPANY	DIVISION SUPPORT MAINTENANCE COMPANY						UNIT	ARMY	REGUL					72060795498208926	72060793789259369	20220930
13	WEXMAA	WEXMC0		NKN	COMP TRK CO LIGHT	COMP TRK CO LIGHT						UNIT	ARMY	REGUL					72060795498208696	72060793789259369	20220930
12	WEXMFF	WG1FAA	10/16/21	593 QM Co	593rd Quartermaster Company	Quartermaster Company (Field Feeding) (EAB)	4	1	138	0	143	UNIT	ARMY	REGUL	COMSER	LOG	CO		72060794910750744	72060794345867208	20220930
12	WEXMFF	WDTUAA	10/16/21	620 TC Det	620th Transportation Detachment	Transportation Team (Movement Control)	3	0	18	0	21	UNIT	ARMY	REGUL	COMSER	TRNPTN	TEAM		72060793789256029	72060794345867208	20220930
10	WGKEFF	WJZXAA	10/16/21	260 JAGDet	260th Judge Advocate General Detachment	Trial Defense Team (Senior)	2	0	1	0	3	UNIT	ARMY	REGUL	COMSER	LAWENF	TEAM		72060794014817974	72060793789255252	20220930
10	WGKEFF	WEL7AA	10/16/21	27 PAD	27th Public Affairs Detachment	Public Affairs Detachment	1	0	7	0	8	UNIT	ARMY	REGUL	COMSER	ADMIN	DET		72060793789256325	72060793789255252	20220930
10	WGKEFF	WKAJAA	10/16/21	271 JAGDet	271st Judge Advocate General Detachment	Trial Defense Team (Field)	2	0	1	0	3	UNIT	ARMY	REGUL	COMSER	LAWENF	TEAM		72060794014818051	72060793789255252	20220930
10	WGKEFF	WKBVAA	10/16/21	289 JAGDet	289th Judge Advocate General Detachment	Special Victim Counsel Team (Field)	2	0	0	0	2	UNIT	ARMY	REGUL	COMSER	LAWENF	TEAM		72060794383356686	72060793789255252	20220930
10	WGKEFF	WE7VFF		10 CAB	Combat Aviation Brigade	Combat Aviation Brigade						UNIT	ARMY	REGUL	COMBAT	AV	BDE		72060793789260006	72060793789255252	20220930
