vent,n,draft_rate,poolq_mean,poolq_median
0,770,0.007792207792207792,-0.12181464721685836,-0.10640301916457573
1,770,0.025974025974025976,-0.03087989829536659,-0.02974780112425951
2,770,0.02077922077922078,0.010138227888529758,0.010965713335976738
3,770,0.03896103896103896,0.0507090389148423,0.05575349286623252
4,770,0.014285714285714285,0.07703472447703179,0.07577011597147845
5,770,0.023376623376623377,0.1028601621708803,0.10355829954032086
6,770,0.02727272727272727,0.1258458228467525,0.12491386257819057
7,769,0.02860858257477243,0.14724951769774605,0.1460367322942653
8,770,0.04155844155844156,0.1690997449314394,0.16910419778609742
9,770,0.03766233766233766,0.19313112595696189,0.19383157946408153
10,770,0.02987012987012987,0.21965025035774424,0.21949755445630809
11,770,0.05584415584415584,0.2484148176722347,0.24780838811145925
12,770,0.04415584415584416,0.27978706811535803,0.2792544378343951
13,770,0.04415584415584416,0.3176850201320474,0.3182452294261278
14,770,0.04935064935064935,0.3642274530168782,0.3618630176395011
15,769,0.053315994798439535,0.4473502172831938,0.4534549709024321
