vent,n,draft_rate,poolq_mean,poolq_median
0,87,0.0,-1.0732671226916883,-1.090148633134736
1,44,0.045454545454545456,-0.9102480853002273,-0.9201248001574875
2,78,0.0,-0.8008731532805267,-0.8046817837356983
3,137,0.014598540145985401,-0.6757196986652695,-0.6667792465142021
4,217,0.027649769585253458,-0.560871158229741,-0.5575796997233294
5,253,0.019762845849802372,-0.4547357420242296,-0.45247577267206207
6,358,0.0223463687150838,-0.3292494198420595,-0.33040250062946214
7,464,0.03017241379310345,-0.21465353776631504,-0.21193543149725544
8,677,0.03692762186115214,-0.10120088116774541,-0.1024030674374722
9,745,0.026845637583892617,0.011910814479241928,0.009910501459091253
10,732,0.06284153005464481,0.126068330680315,0.12311538857460444
11,625,0.0912,0.24224126321419634,0.24425945067188742
12,472,0.06991525423728813,0.3573348983511389,0.3580873310282473
13,354,0.11016949152542373,0.4781191997343951,0.47886738637818305
14,284,0.15845070422535212,0.5799177231433715,0.5736504530258901
15,204,0.19117647058823528,0.7084250958595539,0.7085278985328568
16,151,0.17880794701986755,0.81524495734424,0.8218678202249123
17,57,0.2631578947368421,0.9352827489555741,0.9249653826256004
18,61,0.22950819672131148,1.0678922445494234,1.0807438932288855
19,95,0.28421052631578947,1.2123223298281207,1.2307063048628748
