vent,n,draft_rate,poolq_mean,poolq_median
0,1104,0.020833333333333332,-0.41113726185456195,-0.39115895459837463
1,1104,0.04528985507246377,-0.2801713235575155,-0.28420143526861247
2,1104,0.050724637681159424,-0.20393385854731644,-0.20416154371624998
3,1103,0.05802357207615594,-0.14327989039044148,-0.14260904041699723
4,1104,0.03351449275362319,-0.09719510239335949,-0.09653581296282403
5,1104,0.04891304347826087,-0.05859847998409216,-0.05944212060250961
6,1103,0.05349048050770626,-0.016962322567572942,-0.0179738514321366
7,1104,0.06340579710144928,0.02444049780166896,0.02596960993114658
8,1104,0.0661231884057971,0.0640256551490003,0.0633612561007237
9,1103,0.05893019038984588,0.10105406545020536,0.10034851943225732
10,1104,0.07608695652173914,0.14523287960181303,0.14475722235993033
11,1104,0.08786231884057971,0.18843302202606757,0.1891414657925539
12,1103,0.0743427017225748,0.24342592786576372,0.24425945067188742
13,1104,0.09239130434782608,0.30636049728232356,0.30165587668558247
14,1104,0.09692028985507246,0.3930662988297901,0.3893748335831723
15,1103,0.09972801450589303,0.5405982298718873,0.5353697116713763
