vent,n,draft_rate,poolq_mean,poolq_median
0,275,0.0,-1.085299338795833,-1.1090079460611852
1,271,0.007380073800738007,-0.9259137902252247,-0.9217202674748993
2,231,0.0,-0.8124369949844404,-0.8099289853108163
3,438,0.0045662100456621,-0.6843644861387644,-0.6755215318921638
4,617,0.008103727714748784,-0.5730823982434249,-0.5719902259106998
5,983,0.003051881993896236,-0.44747355958419827,-0.44613096666107915
6,1373,0.0065549890750182084,-0.3351745673403526,-0.33719484441427167
7,1535,0.005211726384364821,-0.22130677400399942,-0.22229854888989006
8,1857,0.012385568120624663,-0.10172570890911595,-0.10054939960115765
9,2065,0.010169491525423728,0.015768556080946638,0.017842029657401438
10,1890,0.021164021164021163,0.13241156878215807,0.130599452359419
11,1429,0.030090972708187544,0.2529351458633523,0.25333166509419786
12,1153,0.028620988725065046,0.3687654225212987,0.3700956973137059
13,907,0.05292171995589857,0.49044579944171135,0.49180312542049176
14,511,0.07632093933463796,0.6017992052500649,0.6067834204372903
15,489,0.09611451942740286,0.7274056518260721,0.7272895118262357
16,327,0.09174311926605505,0.8469275276088466,0.844375937173613
17,123,0.0975609756097561,0.9573363067469196,0.949320922307174
18,112,0.19642857142857142,1.0862159623953465,1.0917529320066894
19,250,0.148,1.2361878533219115,1.2588123152342106
