vent,n,drafts,draft_rate,poolq_mean,poolq_median,poolq_min,poolq_max,bin_display,edge_lo,edge_hi,x_center,edge_interval
0,562,8,0.014234875444839857,-0.581184755510156,-0.5919684578390014,-0.6174895790319825,-0.5128618050841167,1,-0.6174895790319825,-0.5126083943652414,-0.5650489866986119,"[-0.6175, -0.5126)"
1,706,18,0.025495750708215296,-0.4539182635497016,-0.45143433659317517,-0.5123918196863161,-0.4078084257207911,2,-0.5126083943652414,-0.4077272096985003,-0.46016780203187085,"[-0.5126, -0.4077)"
2,1414,36,0.02545968882602546,-0.35182820723960134,-0.34964513858291046,-0.40761757769478263,-0.3028567016716215,3,-0.4077272096985003,-0.3028460250317592,-0.3552866173651298,"[-0.4077, -0.3028)"
3,2091,47,0.022477283596365374,-0.24689582741680913,-0.2447242101716606,-0.30268923587725155,-0.19799075180960948,4,-0.3028460250317592,-0.1979648403650181,-0.25040543269838866,"[-0.3028, -0.198)"
4,2737,72,0.026306174643770552,-0.14442651058113465,-0.14367873425008773,-0.19795864501546712,-0.09309151854242265,5,-0.1979648403650181,-0.09308365569827703,-0.14552424803164757,"[-0.198, -0.09308)"
5,3112,85,0.02731362467866324,-0.04056340269954138,-0.04066585463596211,-0.09306569628667284,0.011787386820538504,6,-0.09308365569827703,0.011797528968464088,-0.04064306336490647,"[-0.09308, 0.0118)"
6,2971,76,0.02558061258835409,0.06328010219545259,0.0636637703222351,0.011821839867737993,0.11666973855154761,7,0.011797528968464088,0.11667871363520521,0.06423812130183465,"[0.0118, 0.1167)"
7,2320,65,0.028017241379310345,0.1668855164046987,0.1651812297570644,0.11671035170238397,0.22152889699218173,8,0.11667871363520521,0.22155989830194633,0.16911930596857577,"[0.1167, 0.2216)"
8,1708,46,0.026932084309133488,0.27202606083978415,0.27104258651036917,0.221845801838537,0.32623830035068196,9,0.22155989830194633,0.32644108296868746,0.2740004906353169,"[0.2216, 0.3264)"
9,1065,36,0.03380281690140845,0.3743961252849993,0.3731812607373383,0.32650522598494447,0.43103752295124204,10,0.32644108296868746,0.43132226763542847,0.37888167530205796,"[0.3264, 0.4313)"
10,610,17,0.027868852459016394,0.4800741766327603,0.478994765075322,0.43140085520137955,0.5354877674345903,11,0.43132226763542847,0.5362034523021697,0.4837628599687991,"[0.4313, 0.5362)"
11,507,14,0.027613412228796843,0.6041406854200263,0.6114517702428115,0.5366522197104162,0.6410846369689107,12,0.5362034523021697,0.6410846369689107,0.5886440446355402,"[0.5362, 0.6411)"
