vent,n,drafts,draft_rate,poolq_mean,poolq_median,poolq_min,poolq_max,bin_display,edge_lo,edge_hi,x_center,edge_interval
0,295,4,0.013559322033898305,-0.6072017462103847,-0.6162256056677414,-0.6162256056677414,-0.5643611178661153,1,-0.6162256056677414,-0.564128280402175,-0.5901769430349582,"[-0.6162, -0.5641)"
1,171,2,0.011695906432748537,-0.5361117183745048,-0.5354198085180297,-0.5639166047536329,-0.5123918196863161,2,-0.564128280402175,-0.5120309551366086,-0.5380796177693918,"[-0.5641, -0.512)"
2,261,9,0.034482758620689655,-0.48280956195460856,-0.48174389527525746,-0.5116841513617534,-0.46019871889934016,3,-0.5120309551366086,-0.4599336298710422,-0.4859822925038254,"[-0.512, -0.4599)"
3,323,7,0.021671826625386997,-0.4312903011028674,-0.43085983775420794,-0.4597876003483275,-0.40787740444466714,4,-0.4599336298710422,-0.4078363046054758,-0.433884967238259,"[-0.4599, -0.4078)"
4,528,13,0.02462121212121212,-0.3799985477489623,-0.379173330283484,-0.4078084257207911,-0.35577607457821003,5,-0.4078363046054758,-0.3557389793399094,-0.3817876419726926,"[-0.4078, -0.3557)"
5,661,13,0.019667170953101363,-0.3295768309773534,-0.32988707482135865,-0.35567837781633876,-0.30372119876475734,6,-0.3557389793399094,-0.30364165407434296,-0.3296903167071262,"[-0.3557, -0.3036)"
6,791,20,0.025284450063211124,-0.276601586262727,-0.27631952612077465,-0.30364049711611385,-0.2516392195119243,7,-0.30364165407434296,-0.2515443288087766,-0.2775929914415598,"[-0.3036, -0.2515)"
7,964,20,0.02074688796680498,-0.2243210039217173,-0.2236894672018864,-0.2514898359919227,-0.1994475678375723,8,-0.2515443288087766,-0.19944700354321016,-0.22549566617599337,"[-0.2515, -0.1994)"
8,1095,28,0.025570776255707764,-0.1724397749045087,-0.17172308104081566,-0.19938405130170914,-0.14742629812292726,9,-0.19944700354321016,-0.14734967827764373,-0.17339834091042694,"[-0.1994, -0.1473)"
9,1177,29,0.02463891248937978,-0.12159083759949237,-0.12133217969744306,-0.1473384250077171,-0.09527352292858735,10,-0.14734967827764373,-0.09525235301207735,-0.12130101564486054,"[-0.1473, -0.09525)"
10,1297,37,0.028527370855821126,-0.06900716228337268,-0.06872206699050046,-0.09519996985147564,-0.043182742522847706,11,-0.09525235301207735,-0.04315502774651092,-0.06920369037929414,"[-0.09525, -0.04316)"
11,1324,31,0.023413897280966767,-0.017539235877456705,-0.017812126068964686,-0.04310738258898109,0.008906847512522667,12,-0.04315502774651092,0.008942297519055509,-0.017106365113727706,"[-0.04316, 0.008942)"
12,1306,26,0.019908116385911178,0.03465347298824716,0.03447974437128365,0.00900081992276366,0.060994445108272004,13,0.008942297519055509,0.06103962278462194,0.034990960151838724,"[0.008942, 0.06104)"
13,1254,39,0.03110047846889952,0.086334637784815,0.08654822725543246,0.0610608083187739,0.11307555806831623,14,0.06103962278462194,0.11313694805018826,0.0870882854174051,"[0.06104, 0.1131)"
14,1093,30,0.027447392497712716,0.13885299891319206,0.13876159431993204,0.11317435683179201,0.165232268002593,15,0.11313694805018826,0.1652342733157547,0.13918561068297147,"[0.1131, 0.1652)"
15,920,24,0.02608695652173913,0.19101303772818087,0.190892493326652,0.1652527386469399,0.21728973797797604,16,0.1652342733157547,0.21733159858132112,0.1912829359485379,"[0.1652, 0.2173)"
16,766,21,0.02741514360313316,0.24282809030793032,0.2427906926442186,0.2173578823794693,0.2692935891897348,17,0.21733159858132112,0.26942892384688755,0.24338026121410433,"[0.2173, 0.2694)"
17,691,20,0.02894356005788712,0.29440406390413204,0.29336176292573946,0.26942939285861384,0.3214533884943274,18,0.26942892384688755,0.321526249112454,0.29547758647967076,"[0.2694, 0.3215)"
18,520,15,0.028846153846153848,0.34600358168333833,0.3453006532156736,0.3215482905666223,0.37359928127836234,19,0.321526249112454,0.3736235743780203,0.34757491174523714,"[0.3215, 0.3736)"
19,399,9,0.022556390977443608,0.39837511401260045,0.3970000639232052,0.37383297799791,0.42559840811207034,20,0.3736235743780203,0.4257208996435867,0.3996722370108035,"[0.3736, 0.4257)"
20,303,12,0.039603960396039604,0.4517996568077887,0.45089834636239107,0.42596100375083135,0.4777654450761512,21,0.4257208996435867,0.47781822490915327,0.45176956227637,"[0.4257, 0.4778)"
21,252,4,0.015873015873015872,0.5022430606917853,0.501505176412269,0.47803611546375374,0.5294274221757648,22,0.47781822490915327,0.5299155501747196,0.5038668875419364,"[0.4778, 0.5299)"
22,167,4,0.023952095808383235,0.5543772168452308,0.5519046106762647,0.5305806654271025,0.5818607254657344,23,0.5299155501747196,0.5820128754402859,0.5559642128075027,"[0.5299, 0.582)"
23,278,7,0.025179856115107913,0.6238372680705108,0.6341102007058526,0.5821912546974712,0.6341102007058526,24,0.5820128754402859,0.6341102007058526,0.6080615380730692,"[0.582, 0.6341)"
