vent,n,draft_rate,perf_mean,perf_median
0,1643,0.0,-1.8172376667586292,-1.7379807401860898
1,1642,0.0,-1.2353368266642308,-1.229582587119494
2,1643,0.002434570906877663,-0.9083033270584121,-0.90565392150933
3,1642,0.0,-0.6351575787791701,-0.635412749577426
4,1643,0.004869141813755326,-0.3870233681586452,-0.38669657490113757
5,1642,0.0060901339829476245,-0.15150167383485028,-0.15362463509456564
6,1643,0.010955569080949483,0.08744260170801976,0.08726628490947021
7,1642,0.01705237515225335,0.3267030633675341,0.32318704385994884
8,1643,0.027388922702373707,0.5907366618839538,0.5903049680117504
9,1642,0.047503045066991476,0.8969936014134952,0.8945787757176179
10,1643,0.07973219720024345,1.296898319102828,1.2885096881367528
11,1642,0.14981729598051158,2.0816113146885185,1.9420697845895667
