vent,n,drafts,draft_rate,poolq_mean,poolq_median,poolq_min,poolq_max,bin_display,edge_lo,edge_hi,x_center,edge_interval
0,409,6,0.014669926650366748,-0.6035359550462559,-0.6140188028352481,-0.6140188028352481,-0.5618447752267253,1,-0.6140188028352481,-0.5615732272601668,-0.5877960150477075,"[-0.614, -0.5616)"
1,234,3,0.01282051282051282,-0.5331017020878533,-0.5312399339001987,-0.5615587766644674,-0.5092620685833366,2,-0.5615732272601668,-0.5091276516850856,-0.5353504394726262,"[-0.5616, -0.5091)"
2,373,10,0.02680965147453083,-0.4809643482404593,-0.4803322748453953,-0.509062317457804,-0.4569060822826276,3,-0.5091276516850856,-0.4566820761100043,-0.48290486389754494,"[-0.5091, -0.4567)"
3,492,11,0.022357723577235773,-0.42899782482440024,-0.42873673856392414,-0.45665380517207077,-0.404569916551236,4,-0.4566820761100043,-0.404236500534923,-0.4304592883224636,"[-0.4567, -0.4042)"
4,743,20,0.026917900403768506,-0.37691587964874873,-0.3765213232659837,-0.40416456277602086,-0.3518640757155124,5,-0.404236500534923,-0.3517909249598417,-0.3780137127473824,"[-0.4042, -0.3518)"
5,914,23,0.02516411378555799,-0.3253762279259709,-0.32592925110003124,-0.35148299273910333,-0.29944741835163813,6,-0.3517909249598417,-0.29934534938476043,-0.32556813717230104,"[-0.3518, -0.2993)"
6,1098,25,0.022768670309653915,-0.2719040547602547,-0.270673910987827,-0.29925883058841685,-0.24693176900436384,7,-0.29934534938476043,-0.24689977380967915,-0.2731225615972198,"[-0.2993, -0.2469)"
7,1382,28,0.020260492040520984,-0.21956737480073488,-0.2190547561019638,-0.24683429726392367,-0.19450686632939337,8,-0.24689977380967915,-0.19445419823459786,-0.2206769860221385,"[-0.2469, -0.1945)"
8,1536,48,0.03125,-0.1678119658146138,-0.16786892554388436,-0.1944252409131146,-0.14207498208863478,9,-0.19445419823459786,-0.14200862265951658,-0.16823141044705722,"[-0.1945, -0.142)"
9,1663,36,0.02164762477450391,-0.1159879125511671,-0.11607746820597767,-0.1419902157336989,-0.08958938005209685,10,-0.14200862265951658,-0.0895630470844353,-0.11578583487197594,"[-0.142, -0.08956)"
10,1800,44,0.024444444444444446,-0.06319663361838007,-0.06338903389178843,-0.08954992521545098,-0.037118649510486317,11,-0.0895630470844353,-0.03711747150935396,-0.06334025929689463,"[-0.08956, -0.03712)"
11,1759,42,0.023877202956225127,-0.011140737682873205,-0.011422839973919817,-0.037009133690719336,0.01531985148041846,12,-0.03711747150935396,0.015328104065727266,-0.010894683721813347,"[-0.03712, 0.01533)"
12,1713,39,0.02276707530647986,0.040940196079204134,0.040260900757642264,0.015375473012158603,0.06771264949615141,13,0.015328104065727266,0.06777367964080849,0.04155089185326788,"[0.01533, 0.06777)"
13,1664,54,0.03245192307692308,0.09279719923308248,0.09204521021143852,0.0678272554360077,0.12017351419053197,14,0.06777367964080849,0.12021925521588983,0.09399646742834916,"[0.06777, 0.1202)"
14,1394,42,0.03012912482065997,0.14577522119062655,0.1453774893758102,0.12022794285557159,0.1725958459643202,15,0.12021925521588983,0.17266483079097117,0.1464420430034305,"[0.1202, 0.1727)"
15,1216,34,0.027960526315789474,0.19833788983198575,0.19791194235578596,0.17268899022405848,0.22510674060334765,16,0.17266483079097117,0.2251104063660524,0.19888761857851178,"[0.1727, 0.2251)"
16,1011,36,0.03560830860534125,0.2506902298793574,0.2503063727828161,0.22515282190607985,0.2774164647967421,17,0.2251104063660524,0.2775559819411336,0.251333194153593,"[0.2251, 0.2776)"
17,919,26,0.028291621327529923,0.3027440917081742,0.30239271390243866,0.27769493814298835,0.329949299134387,18,0.2775559819411336,0.33000155751621496,0.3037787697286743,"[0.2776, 0.33)"
18,680,25,0.03676470588235294,0.35494060348216355,0.35394127631547856,0.3301284551397614,0.38243301170287375,19,0.33000155751621496,0.3824471330912963,0.35622434530375563,"[0.33, 0.3824)"
19,525,21,0.04,0.4068713886478457,0.4065938335320329,0.3825536749547762,0.43421860132220896,20,0.3824471330912963,0.4348927086663775,0.4086699208788369,"[0.3824, 0.4349)"
20,405,16,0.03950617283950617,0.4608108535285648,0.4601481108944186,0.43497518998252255,0.48730248397314774,21,0.4348927086663775,0.48733828424145875,0.46111549645391814,"[0.4349, 0.4873)"
21,282,7,0.024822695035460994,0.5116487289303353,0.5120286451331775,0.48739512149427855,0.5386698974150365,22,0.48733828424145875,0.5397838598165402,0.5135610720289995,"[0.4873, 0.5398)"
22,216,8,0.037037037037037035,0.5642406889703109,0.5633504560173781,0.5405032940301053,0.591998504124786,23,0.5397838598165402,0.5922294353916214,0.5660066476040808,"[0.5398, 0.5922)"
23,367,11,0.02997275204359673,0.6335826723760187,0.6446750109667025,0.5929354247441103,0.6446750109667025,24,0.5922294353916214,0.6446750109667025,0.618452223179162,"[0.5922, 0.6447)"
