vent,n,drafts,draft_rate,poolq_mean,poolq_median,poolq_min,poolq_max,bin_display,edge_lo,edge_hi,x_center,edge_interval
0,391,6,0.015345268542199489,-0.6031035105722029,-0.6174895790319825,-0.6174895790319825,-0.5545988661763879,1,-0.6174895790319825,-0.5545608682319378,-0.5860252236319602,"[-0.6175, -0.5546)"
1,261,3,0.011494252873563218,-0.5210593336321498,-0.5205465480645776,-0.554374326839859,-0.49176678012663966,2,-0.5545608682319378,-0.4916321574318932,-0.5230965128319155,"[-0.5546, -0.4916)"
2,438,13,0.02968036529680365,-0.45883611416892234,-0.459721316793953,-0.4915483345589359,-0.4287276158506315,3,-0.4916321574318932,-0.42870344663184856,-0.4601678020318709,"[-0.4916, -0.4287)"
3,673,19,0.02823179791976226,-0.39389326527859087,-0.39173491021979756,-0.428654039061698,-0.36584720507954027,4,-0.42870344663184856,-0.36577473583180387,-0.3972390912318262,"[-0.4287, -0.3658)"
4,919,21,0.022850924918389554,-0.33373979047811897,-0.33388095648070054,-0.3657426298875217,-0.3028567016716215,5,-0.36577473583180387,-0.30284602503175917,-0.3343103804317815,"[-0.3658, -0.3028)"
5,1140,28,0.02456140350877193,-0.27054441165235354,-0.26992775095416244,-0.30268923587725155,-0.23998400359648953,6,-0.30284602503175917,-0.23991731423171453,-0.2713816696317368,"[-0.3028, -0.2399)"
6,1474,29,0.01967435549525102,-0.20739690885460751,-0.2071870064026246,-0.23986841889819266,-0.17703742070765457,7,-0.23991731423171453,-0.1769886034316699,-0.2084529588316922,"[-0.2399, -0.177)"
7,1649,51,0.030927835051546393,-0.14500275174772329,-0.14430883218767554,-0.1769871908088925,-0.11425991345587615,8,-0.1769886034316699,-0.11405989263162519,-0.14552424803164754,"[-0.177, -0.1141)"
8,1814,46,0.025358324145534728,-0.08154940167957705,-0.08107762886332477,-0.11405038905453176,-0.05125167600616252,9,-0.11405989263162519,-0.0511311818315805,-0.08259553723160284,"[-0.1141, -0.05113)"
9,1863,50,0.026838432635534086,-0.019658625107870788,-0.019871982878538724,-0.05111905262752594,0.011787386820538504,10,-0.0511311818315805,0.0117975289684642,-0.01966682643155815,"[-0.05113, 0.0118)"
10,1823,39,0.021393307734503566,0.0432852813863496,0.042690084632876976,0.011821839867737993,0.07467133196366628,11,0.0117975289684642,0.07472623976850878,0.04326188436848649,"[0.0118, 0.07473)"
11,1654,47,0.028415961305925032,0.10491469551912676,0.1037888002149926,0.07474223301351608,0.13764009347505804,12,0.07472623976850878,0.13765495056855348,0.10619059516853113,"[0.07473, 0.1377)"
12,1388,47,0.03386167146974063,0.16774563925454533,0.16650950003043624,0.13775837524703158,0.20050983785858872,13,0.13765495056855348,0.20058366136859818,0.16911930596857583,"[0.1377, 0.2006)"
13,1141,28,0.024539877300613498,0.23046618621863665,0.22992325795428847,0.20064554214187888,0.26350723344808147,14,0.20058366136859818,0.26351237216864276,0.23204801676862047,"[0.2006, 0.2635)"
14,993,26,0.026183282980866064,0.2936246258602394,0.29244114148558153,0.26353429156461516,0.32623830035068196,15,0.26351237216864276,0.32644108296868746,0.2949767275686651,"[0.2635, 0.3264)"
15,701,22,0.03138373751783167,0.3563851270448042,0.35586788681303905,0.32650522598494447,0.3893527179648035,16,0.32644108296868746,0.38936979376873215,0.3579054383687098,"[0.3264, 0.3894)"
16,505,17,0.033663366336633666,0.4185102610361077,0.41632420350987137,0.3894609910097454,0.45229379241091766,17,0.38936979376873215,0.45229850456877685,0.4208341491687545,"[0.3894, 0.4523)"
17,364,13,0.03571428571428571,0.48169126297583825,0.4810205166564381,0.45235881747655193,0.5151243104724887,18,0.45229850456877685,0.5152272153688215,0.4837628599687992,"[0.4523, 0.5152)"
18,259,6,0.023166023166023165,0.5432327739124382,0.5434616269092923,0.5154069347362912,0.5781116688828606,19,0.5152272153688215,0.5781559261688662,0.5466915707688439,"[0.5152, 0.5782)"
19,353,9,0.025495750708215296,0.6251271519385061,0.6410846369689107,0.5785356573084321,0.6410846369689107,20,0.5781559261688662,0.6410846369689107,0.6096202815688885,"[0.5782, 0.6411)"
