vent,n,drafts,draft_rate,poolq_mean,poolq_median,poolq_min,poolq_max,bin_display,edge_lo,edge_hi,x_center,edge_interval
0,466,6,0.012875536480686695,-0.5811150621761884,-0.5963715046696406,-0.6162256056677414,-0.5123918196863161,1,-0.6162256056677414,-0.5120309551366086,-0.564128280402175,"[-0.6162, -0.512)"
1,584,16,0.0273972602739726,-0.4543151762437997,-0.4538274053642365,-0.5116841513617534,-0.40787740444466714,2,-0.5120309551366086,-0.4078363046054758,-0.4599336298710422,"[-0.512, -0.4078)"
2,1189,26,0.021867115222876366,-0.35196763539737824,-0.3492781249801555,-0.4078084257207911,-0.30372119876475734,3,-0.4078363046054758,-0.30364165407434296,-0.3557389793399094,"[-0.4078, -0.3036)"
3,1755,40,0.022792022792022793,-0.24788450285718094,-0.24619262711637205,-0.30364049711611385,-0.1994475678375723,4,-0.30364165407434296,-0.19944700354321016,-0.25154432880877653,"[-0.3036, -0.1994)"
4,2272,57,0.025088028169014086,-0.14609769778830967,-0.1453833067312468,-0.19938405130170914,-0.09527352292858735,5,-0.19944700354321016,-0.09525235301207735,-0.14734967827764375,"[-0.1994, -0.09525)"
5,2621,68,0.025944296070202214,-0.04300810293143344,-0.04267384565511448,-0.09519996985147564,0.008906847512522667,6,-0.09525235301207735,0.008942297519055509,-0.04315502774651092,"[-0.09525, 0.008942)"
6,2560,65,0.025390625,0.059969168556565935,0.060022318966718106,0.00900081992276366,0.11307555806831623,7,0.008942297519055509,0.11313694805018826,0.06103962278462188,"[0.008942, 0.1131)"
7,2013,54,0.026825633383010434,0.16269166543569066,0.1608005803925881,0.11317435683179201,0.21728973797797604,8,0.11313694805018826,0.21733159858132112,0.1652342733157547,"[0.1131, 0.2173)"
8,1457,41,0.028140013726835965,0.2672886241136787,0.2665780088431812,0.2173578823794693,0.3214533884943274,9,0.21733159858132112,0.321526249112454,0.26942892384688755,"[0.2173, 0.3215)"
9,919,24,0.026115342763873776,0.36874160279256096,0.36646710493741197,0.3215482905666223,0.42559840811207034,10,0.321526249112454,0.4257208996435867,0.37362357437802035,"[0.3215, 0.4257)"
10,555,16,0.02882882882882883,0.4747036888416034,0.4727436979590675,0.42596100375083135,0.5294274221757648,11,0.4257208996435867,0.5299155501747196,0.47781822490915316,"[0.4257, 0.5299)"
11,445,11,0.024719101123595506,0.5977702376106866,0.6086739908603694,0.5305806654271025,0.6341102007058526,12,0.5299155501747196,0.6341102007058526,0.582012875440286,"[0.5299, 0.6341)"
