vent,n,draft_rate,perf_mean,perf_median
0,1900,0.0,-1.8375839783092076,-1.7539940293756162
1,1900,0.0,-1.2366156794785093,-1.2269344309233514
2,1899,0.0,-0.905546032982989,-0.9040605257255884
3,1900,0.0,-0.6299586823486865,-0.6293078172986241
4,1899,0.00210637177461822,-0.384787359510777,-0.3820454439187044
5,1900,0.003157894736842105,-0.14873210232598483,-0.14959757367735751
6,1900,0.007368421052631579,0.08524467540095225,0.08171348762789782
7,1899,0.015271195365982097,0.3263521918097701,0.3230732152291496
8,1900,0.024210526315789474,0.5912426425259283,0.5906685172038464
9,1899,0.04476040021063718,0.8963239918365399,0.8933910712552346
10,1900,0.08315789473684211,1.2971898771179735,1.289290955262676
11,1899,0.14375987361769352,2.084835920461013,1.9419024478062619
