team_id,A_hat_min,A_hat_max,T_j_hat,roster_n,perf_span
108,-1.503593658702888,1.7469367807304914,-0.21972970346787069,15,3.2505304394333794
109,-1.4806127750128442,1.6233052764271854,0.051943418392457065,15,3.1039180514400293
110,-1.3902741287830174,2.1967790055620657,0.5427495170171348,15,3.587053134345083
111,-1.2350045805755023,1.6910473690707533,0.17213986561659816,15,2.9260519496462556
112,-2.135567960179089,1.7941631508183795,0.01270728376331435,15,3.9297311109974684
113,-1.5351923737766981,1.9365447128110413,0.3330957399183672,15,3.4717370865877397
114,-1.4998761628118513,3.431551113733992,0.324934673648154,15,4.931427276545843
115,-1.112846141070915,1.328137345988552,-0.026511498744350836,15,2.4409834870594667
116,-0.934816787374307,3.977347101372529,0.7870318382632527,15,4.912163888746836
117,-1.4653812590787454,1.3051495260193673,-0.3698778857769,15,2.7705307850981127
118,-1.1949201571510104,1.2093817354913756,-0.3150003354296946,15,2.404301892642386
119,-1.6707610545772378,1.672219542769409,-0.030182386204438857,15,3.3429805973466467
120,-1.8223285237952325,3.010508494698549,0.6062425217791129,15,4.832837018493781
121,-1.4494244328620707,0.8687406422231594,-0.35011071392603405,15,2.31816507508523
122,-1.5918315800410745,1.262784415683502,-0.037449948303342744,15,2.8546159957245765
123,-0.8490488464596795,1.1605651999510345,0.2530287634101573,15,2.009614046410714
124,-1.2643252487486425,3.988263021125299,0.29490207336970736,15,5.252588269873941
125,-1.213779181056226,1.4025028674839994,0.18035841720979115,15,2.616282048540225
126,-2.135567960179089,0.5661221786316708,-0.9203958914666835,15,2.70169013881076
127,-2.135567960179089,1.39090182362626,-0.4085795862343865,15,3.526469783805349
128,-1.5351923737766981,1.9849493859289733,-0.3144256954065759,15,3.5201417597056714
129,-1.8188863321866189,0.7462348545523884,-0.5183202275070731,15,2.5651211867390074
130,-0.8256575898465993,2.367248937838844,0.5703720002371878,15,3.192906527685443
131,-1.7117734286009305,1.4666855582352574,-0.22065334625776611,15,3.178458986836188
132,-0.8072369752637987,2.927058606241074,0.913582880053656,15,3.7342955815048726
133,-1.4806127750128442,2.5750712562089024,0.22240387144589288,15,4.055684031221746
134,-1.4151172564962196,1.7239893809791391,-0.4104536655851364,15,3.1391066374753587
135,-1.7117734286009305,1.744217668930702,0.2636627486523065,15,3.4559910975316326
136,-1.4151172564962196,0.7216939546702468,-0.5665827236834573,15,2.1368112111664663
137,-1.2158436576052134,2.2979748317154916,0.6541559381475542,15,3.513818489320705
138,-0.8696597469895513,2.087763751065317,0.4642293986963055,15,2.957423498054868
139,-2.135567960179089,1.7518397139740345,-0.24183157609409908,15,3.8874076741531236
140,-1.9236706943900097,1.6378745525380627,-0.3676843274316783,15,3.5615452469280724
141,-1.79249619652058,3.492953162343327,-0.057825387696199944,15,5.285449358863907
142,-1.4151172564962196,2.007439550606926,0.09420674279692613,15,3.4225568071031454
143,-1.5351923737766981,0.9019700602170396,-0.2463620023860151,15,2.4371624339937377
144,-2.135567960179089,0.9124927092484348,-0.6487922568046242,15,3.048060669427524
145,-1.5592073972327933,2.6304905411075845,0.09735611489950426,15,4.189697938340378
146,-1.2753283139905882,1.9812932037230209,-0.27343254938320677,15,3.256621517713609
147,-0.4729894132186213,2.727474289680279,0.6115565723225238,15,3.2004637028989
148,-0.3127408785718295,2.388043474135197,0.9789580385962924,15,2.7007843527070263
149,-1.6209603146913252,2.885755126095455,0.14295366510682653,15,4.50671544078678
150,-1.4169138916674986,1.3646748391297183,0.09340557346316194,15,2.7815887307972167
151,-1.7117734286009305,0.9863850891133447,-0.4747278929859435,15,2.6981585177142753
152,-2.135567960179089,1.3637640291377047,-0.15789923136356201,15,3.4993319893167936
153,-1.4653812590787454,1.2841713799689307,-0.3089090289286637,15,2.749552639047676
154,-2.135567960179089,3.174970731916288,0.06906696883622364,15,5.310538692095378
155,-2.135567960179089,2.1158045090782385,0.03506157086248769,15,4.251372469257328
156,-2.135567960179089,3.683456954182548,0.036547894742229685,15,5.819024914361638
157,-1.605824795706391,1.3424699196692456,-0.40019998169638943,15,2.9482947153756367
158,-1.7753426083376544,1.0961935606783917,-0.5423242438444528,15,2.8715361690160464
159,-1.9297249019839835,2.468208957973775,0.44097828003746625,15,4.397933859957758
160,-1.4151172564962196,0.9578926884027226,0.14514523614291966,15,2.373009944898942
161,-1.6852862703772957,2.3006201436438296,0.07798878350576927,15,3.9859064140211253
162,-1.4234945902599738,0.8440019936628261,-0.5934263810238661,15,2.2674965839228
163,-0.9321062881128964,2.427286496479083,0.3184954094243891,15,3.359392784591979
164,-1.0330989118387552,3.431551113733992,0.33261442444073575,15,4.464650025572747
165,-1.460145425476399,1.390041866354101,0.12325848100346477,15,2.8501872918305002
166,-1.698931170068259,1.2951496764060026,-0.41458048645051837,15,2.9940808464742616
167,-2.135567960179089,0.9059764439467983,-0.7047050587177758,15,3.0415444041258874
168,-1.354126720734707,1.36932735503487,-0.12594226336302877,15,2.7234540757695767
169,-1.3618444931957259,1.3485788855003606,-0.6276394358765881,15,2.7104233786960865
170,-1.1181375771154949,1.2350293834176145,0.38107490260414434,15,2.3531669605331094
171,-1.6209603146913252,1.2876915945873397,-0.043672529401178585,15,2.9086519092786647
172,-1.4684839752875434,1.297690948729399,-0.19821562705430884,15,2.7661749240169424
173,-0.6188296366362064,1.6001023552135663,0.2019848789110865,15,2.2189319918497725
174,-2.135567960179089,2.347236418292098,-0.24996729986686067,15,4.482804378471187
175,-1.2622943799574293,2.667436731040039,0.4798482320306146,15,3.9297311109974684
176,-1.6852862703772957,0.7650496716235401,-0.4447223803329409,15,2.450335942000836
177,-1.42871066599967,1.1623694456776605,-0.13556088231818808,15,2.5910801116773303
178,-1.8004746096289173,2.1871362619181265,0.5458959437339054,15,3.9876108715470435
179,-1.0510185137747696,1.9812932037230209,0.3367722482349261,15,3.0323117174977905
180,-1.3230295725668304,2.1871362619181265,0.0766754448708603,15,3.510165834484957
181,-2.135567960179089,0.8880852521687044,-0.2295414594713223,15,3.0236532123477935
182,-1.7753426083376544,1.0329990167062573,-0.17714189422496396,15,2.8083416250439117
183,-1.146714053163386,1.866935949170185,0.12091790729623482,15,3.013650002333571
184,-2.135567960179089,1.0664351673003298,-0.3115195472510306,15,3.202003127479419
185,-1.6552674910571763,2.1724331863327615,-0.32167108414105655,15,3.827700677389938
186,-0.29255453215314425,1.8269109100766925,0.870059294674781,15,2.1194654422298367
187,-1.2053156779512082,1.477954338793384,0.13484420230632008,15,2.683270016744592
188,-1.2131916267442737,1.2228037994968832,0.045856171034936916,15,2.435995426241157
189,-1.4705365413949019,2.667436731040039,-0.204775200394921,15,4.137973272434941
190,-2.135567960179089,2.1528290855522756,-0.023257220927349935,15,4.288397045731365
191,-1.8687343662224707,1.8754132645606372,-0.02248092644065539,15,3.744147630783108
192,-1.2279135303424034,0.6264190787779151,-0.380103803506646,15,1.8543326091203185
193,-2.135567960179089,1.0940386425372217,-0.436083357162988,15,3.229606602716311
194,-1.3524693692194485,1.9812932037230209,-0.14336308670034853,15,3.3337625729424696
195,-1.6597986275583263,0.9829296900549134,-0.15440210885844102,15,2.6427283176132397
196,-1.4903882255377137,1.7766717660513287,-0.08910367207746271,15,3.2670599915890426
197,-1.8080903675959665,1.6909503687201972,0.22339570586541063,15,3.4990407363161635
198,-0.9623914489627257,3.2678123174424307,0.20566244206507897,15,4.230203766405157
199,-1.3350671783092343,3.988263021125299,0.02755171756826266,15,5.323330199434533
200,-2.135567960179089,0.3582998602616123,-1.0351754090473444,15,2.4938678204407014
201,-1.8584715356856776,2.1532611658591505,0.1382680979463009,15,4.011732701544828
202,-2.135567960179089,1.7754501455279155,-0.0952269497302803,15,3.9110181057070044
203,-1.7353175692441616,2.367248937838844,0.25239509695116064,15,4.102566507083005
204,-0.10169122214792721,3.6745183598440505,1.3364407671809169,15,3.776209581991978
205,-1.3155427689953352,2.0056053759507892,0.3649247081538855,15,3.3211481449461244
206,-2.135567960179089,1.6382214400645123,-0.5773150329748639,15,3.7737894002436017
207,-0.3494505906319755,2.1656302707634136,0.6822827394292551,15,2.515080861395389
208,-1.2473410652276065,1.2450752694063894,-0.400779591827898,15,2.4924163346339956
209,-2.135567960179089,1.1242330576880453,-0.8078902427240583,15,3.2598010178671344
210,-1.3168739787212829,3.1292641051957246,0.12590758654408135,15,4.446138083917008
211,-1.2655897519582657,2.2979748317154916,0.1957370887967273,15,3.5635645836737573
212,-1.562482173158625,0.46065079183125063,-0.5851637465648236,15,2.0231329649898755
213,-1.4933057049579266,1.08139779873715,-0.020340656519204588,15,2.5747035036950763
214,-0.7789606022387684,1.849904017641039,0.27400374188977905,15,2.6288646198798076
215,-1.5972343660122392,1.3225954174986834,-0.0552075212650192,15,2.919829783510923
216,-2.135567960179089,1.36932735503487,-0.36120224234410153,15,3.5048953152139593
217,-1.492308403319384,1.2899056188762268,0.11316889399983175,15,2.782214022195611
218,-1.0780256428464368,1.4666855582352574,0.12798665092736056,15,2.544711201081694
219,-1.8584715356856776,1.4666855582352574,-0.21600101167796415,15,3.325157093920935
220,-1.0321749905746946,0.930556805802126,-0.15033814435953988,15,1.9627317963768207
221,-2.135567960179089,2.9499664187588124,-0.17642943022656343,15,5.0855343789379015
222,-1.1063526692035615,2.23079994092921,0.37692632863290565,15,3.3371526101327715
223,-1.6631412692395025,0.7568075063884051,-0.24323092765286686,15,2.4199487756279074
224,-1.6019007722658525,1.097447304128218,0.051123212942100434,15,2.6993480763940703
225,-1.5250165163800473,2.4491183359846245,0.5017203056579704,15,3.9741348523646716
226,-1.0981189468757573,3.010508494698549,0.4233730224537559,15,4.108627441574306
227,-0.9496408759274523,1.1557194409084268,0.34074920468572834,15,2.105360316835879
228,-0.994854346014546,0.8612281954062438,-0.08346379627634828,15,1.8560825414207898
229,-1.7753426083376544,2.4006031370834213,-0.06296263967789248,15,4.1759457454210756
230,-2.135567960179089,1.9112785580784273,-0.1923940119312382,15,4.046846518257516
231,-1.4374568131995644,2.016181857654395,-0.0822870893355358,15,3.4536386708539597
232,-1.2622943799574293,2.4491183359846245,0.241972939915816,15,3.711412715942054
233,-1.3350671783092343,2.4491183359846245,0.019618242261820205,15,3.784185514293859
234,-1.8353801669778933,2.9342703249966577,0.03115308617827425,15,4.769650491974551
235,-1.517359435566726,0.9852784060047688,-0.5009191019097876,15,2.5026378415714947
236,-1.6019007722658525,1.5361265899155336,-0.28401215423715415,15,3.1380273621813863
237,-1.0042817312555752,1.5540129162574232,0.3450447326753208,15,2.5582946475129984
238,-1.1063526692035615,2.060535323046318,-0.10458089928114281,15,3.1668879922498796
239,-1.5238645325238227,3.1639879679141973,-0.18861390013490856,15,4.68785250043802
240,-1.4354434518979307,2.941146116317641,0.13437039644750204,15,4.3765895682155715
241,-1.3189361801859123,2.4673115355725757,-0.09604481964752735,15,3.786247715758488
242,-2.135567960179089,0.85396580089749,-0.6875473965495049,15,2.9895337610765793
243,-1.4326892248787286,1.804900121067007,-0.024613959459249445,15,3.237589345945736
244,-0.7173579135592675,1.4757821580292334,0.5049274980193016,15,2.193140071588501
245,-1.746135147377538,1.8304599283214351,0.012802437656189908,15,3.576595075698973
246,-1.6552674910571763,1.905984767797983,0.14830879607555728,15,3.561252258855159
247,-2.135567960179089,2.3929793201132323,-0.1522445260582027,15,4.5285472802923215
248,-1.312195727398667,2.4491183359846245,0.350302709885891,15,3.7613140633832916
249,-1.3350671783092343,1.7882090127714139,0.3435657288000702,15,3.123276191080648
250,-0.5080094984626545,3.734771106866512,1.227228208863503,15,4.242780605329166
251,-2.135567960179089,1.0500984166499248,-0.42919782337497564,15,3.1856663768290137
252,-2.135567960179089,3.121775012641849,-0.2521653250993283,15,5.257342972820938
253,-1.6019007722658525,1.0573385675063545,-0.29696911797008524,15,2.659239339772207
254,-2.135567960179089,0.39919366552923496,-0.5020812590774174,15,2.534761625708324
255,-1.3524693692194485,1.7416667428470392,0.0566850133310077,15,3.0941361120664874
256,-1.7538722231285622,2.667436731040039,-0.11377319469356587,15,4.421308954168602
257,-1.5224184251298385,1.0370589918188677,-0.3410046676690336,15,2.559477416948706
258,-1.6387054059150412,1.4666855582352574,-0.16705226463905645,15,3.1053909641502986
259,-2.135567960179089,1.0451452528888978,-0.31437431108617997,15,3.180713213067987
260,-0.9045820456130355,1.5164862981211702,0.3611534831227508,15,2.4210683437342055
261,-1.0439759849020143,1.9469860273571702,-0.09876823891762113,15,2.9909620122591845
262,-2.135567960179089,1.6107756989718314,-0.26281648228732146,15,3.7463436591509205
263,-1.7753426083376544,1.4666855582352574,0.08075835924606821,15,3.242028166572912
264,-2.135567960179089,1.7587601678364209,0.03138735995354557,15,3.89432812801551
265,-2.135567960179089,1.8272826596657956,0.18642568544466187,15,3.9628506198448847
266,-1.492308403319384,1.0664351673003298,-0.008884214387478603,15,2.558743570619714
267,-2.135567960179089,1.2455753678466532,-0.48648992702747923,15,3.3811433280257424
268,-0.934816787374307,1.4425740889018281,0.41645273240734165,15,2.3773908762761353
269,-2.135567960179089,2.0916822254680305,0.12362458150599469,15,4.22725018564712
270,-1.312195727398667,4.0397237856740755,0.4178433338426605,15,5.351919513072742
271,-1.4806127750128442,0.9520779127474935,-0.31225046908439275,15,2.4326906877603376
272,-1.400414180910855,1.5621329036691998,-0.020575967710365066,15,2.962547084580055
273,-0.6522870996555347,2.38819227224823,0.6306811609820986,15,3.0404793719037646
274,-1.5813751111922665,2.667436731040039,0.7126607931173564,15,4.248811842232305
275,-1.6006625653333393,0.7462348545523884,-0.4992251661325389,15,2.3468974198857278
276,-1.746135147377538,1.3809176173206301,-0.15097018175890314,15,3.127052764698168
277,-1.3042786866988552,2.078388985890524,0.08578690407429859,15,3.382667672589379
278,-1.5180387855937725,3.4063605296891364,0.7157074995199032,15,4.924399315282908
279,-1.6387054059150412,2.4491183359846245,0.4669679424872697,15,4.0878237418996655
280,-1.6237024513457894,2.885755126095455,-0.005867652882547277,15,4.509457577441244
281,-1.6387054059150412,2.007023585997409,-0.22932535814838448,15,3.64572899191245
282,-0.5874920679679648,2.5750712562089024,0.362462029834904,15,3.162563324176867
283,-1.2569695410536386,1.3303840737547148,-0.058980077301876814,15,2.5873536148083534
284,-0.934816787374307,1.6215487936063417,0.22523464641708904,15,2.556365580980649
285,-1.8473876787059413,1.267498156560987,-0.35419213980729775,15,3.1148858352669286
286,-2.135567960179089,2.4491183359846245,0.5466975103560511,15,4.584686296163714
287,-1.719923323438972,0.9769532067891983,-0.3525678930021114,15,2.6968765302281703
288,-2.135567960179089,0.9157526671836514,-0.39067098316692894,15,3.0513206273627405
289,-0.46543223800516476,4.149214774075729,1.2142154180907494,15,4.614647012080893
290,-2.135567960179089,2.3929793201132323,-0.13840271862043696,15,4.5285472802923215
291,-2.135567960179089,1.4666855582352574,-0.5127287592944515,15,3.6022535184143463
292,-1.5813751111922665,1.8989559804449794,0.0694133692442531,15,3.480331091637246
293,-1.4230342971960315,3.1618636845478916,0.6076607780507268,15,4.584897981743923
294,-1.5813751111922665,1.8416835585749214,0.13418145993441075,15,3.4230586697671876
295,-1.8223285237952325,1.9169672480370508,-0.23569138781951254,15,3.7392957718322832
296,-1.3460329424444377,1.0687028748976952,-0.01948987253616612,15,2.414735817342133
297,-1.547444936764502,1.2031060324976226,-0.3497016471449662,15,2.7505509692621244
298,-1.5813751111922665,1.398036795095967,0.07162287120105125,15,2.9794119062882336
299,-1.4806127750128442,2.001364574511276,-0.03871434121502496,15,3.4819773495241204
300,-2.135567960179089,0.9850582922373171,-0.19827574679971757,15,3.120626252416406
301,-0.967269521774436,1.706835792796214,0.49650747522015853,15,2.67410531457065
302,-1.2824026531862176,3.628037669283866,0.5985341175025253,15,4.910440322470084
303,-1.4151172564962196,2.1421080929379475,-0.12924883594763922,15,3.557225349434167
304,-2.135567960179089,1.363537329734406,-0.020200376019990793,15,3.499105289913495
305,-1.1349419828417704,2.3243649673815305,0.48894327658593567,15,3.4593069502233007
306,-2.135567960179089,1.728466520167109,-0.617148667571923,15,3.864034480346198
307,-0.50874379057261,2.4491183359846245,0.7621285765050163,15,2.9578621265572345
308,-1.2049189442858501,2.279248680653836,0.5813647263317773,15,3.484167624939686
309,-2.135567960179089,1.1111793158065928,0.00021114536968080226,15,3.246747275985682
310,-2.135567960179089,0.6304481343176415,-0.6494742575658037,15,2.7660160944967305
311,-1.0271822622054438,1.4666855582352574,0.2529480507546102,15,2.493867820440701
312,-1.8406466194901951,1.8453591086885173,0.3028655622198246,15,3.6860057281787126
313,-1.5705085847415445,3.8338807274789706,-0.3595067837158,15,5.404389312220515
314,-1.4998761628118513,0.9070221360610115,-0.17340581273843153,15,2.406898298872863
315,-2.135567960179089,3.431551113733992,-0.09910453342510019,15,5.567119073913081
316,-0.8093651723051505,1.8393324739332932,0.17089331067613267,15,2.6486976462384435
317,-2.135567960179089,1.7364578481605606,-0.24063821038096384,15,3.8720258083396497
318,-1.8353801669778933,1.9469860273571702,0.14047336932918306,15,3.7823661943350633
319,-1.784128592528909,2.3846045490089343,-0.11301092016668841,15,4.168733141537843
320,-1.749612226063266,2.047694190237572,-0.5393342117455657,15,3.797306416300838
321,-1.6552674910571763,2.23079994092921,0.07475641886230867,15,3.886067431986386
322,-1.4494244328620707,2.4006031370834213,0.21440997799832004,15,3.850027569945492
323,-2.135567960179089,0.24896263740496616,-0.6404517648127103,15,2.3845305975840554
324,-2.135567960179089,0.2398310990651541,-0.7076790419639926,15,2.375399059244243
325,-1.4806127750128442,0.7056460825139165,-0.10439838019657274,15,2.1862588575267607
326,-1.0188693694706417,2.8339408936689696,0.08417034071478945,15,3.8528102631396113
327,-1.2119132118677183,3.1040735211508697,0.301101784279254,15,4.315986733018588
328,-1.8080903675959665,1.7813736867709402,0.20587246438429946,15,3.589464054366907
329,-1.7353175692441616,0.8979086869066762,-0.7896566387250438,15,2.633226256150838
330,-0.8826102146436642,2.7875118483205177,0.7011331149559294,15,3.670122062964182
331,-2.135567960179089,1.9244605893196824,0.2896178717412576,15,4.060028549498772
332,-2.135567960179089,0.707332012816657,-0.9496872209481959,15,2.8428999729957463
333,-2.135567960179089,2.9499664187588124,0.008270555325748281,15,5.0855343789379015
334,-0.63051683262241,1.9469860273571702,0.27271614064664945,15,2.57750285997958
335,-1.2016503813309252,2.1216407434015023,-0.018010793177768103,15,3.3232911247324273
336,-1.7482288721775463,0.37034753089176065,-0.5959079149861569,15,2.118576403069307
337,-1.2350045805755023,1.8989559804449794,0.17294992885679605,15,3.1339605610204817
338,-1.6552674910571763,1.2711470680921386,-0.32452607333229994,15,2.9264145591493147
339,-1.698931170068259,0.2705174051740048,-0.39464171201379367,15,1.969448575242264
340,-0.569370778259808,1.2877200968108504,0.3884461313566078,15,1.8570908750706585
341,-1.4671085443908598,1.58288728463572,0.3673082902895333,15,3.04999582902658
342,-1.4806127750128442,1.7239893809791391,0.2174175619732452,15,3.2046021559919833
343,-1.4806127750128442,2.342909387038747,0.7267413130128015,15,3.8235221620515913
344,-1.8687343662224707,1.6737116225119442,-0.5334612407641507,15,3.542445988734415
