vent,n,draft_rate,poolq_mean,poolq_median
0,5181,0.003860258637328701,-0.5830482816290834,-0.5691657000916782
1,5180,0.006177606177606178,-0.38315186983051414,-0.38094084831400243
2,5181,0.011966801775718973,-0.2800315250942439,-0.2789546623147789
3,5180,0.011003861003861004,-0.20727180719337748,-0.20659933303138495
4,5181,0.012738853503184714,-0.1513150965441932,-0.1510836848547775
5,5180,0.013706563706563707,-0.10321031339566362,-0.10318936488227426
6,5181,0.014282956958116193,-0.05871550546540088,-0.05855894653725235
7,5180,0.011583011583011582,-0.016152883430022066,-0.01602398461304988
8,5180,0.016795366795366796,0.025815182705449947,0.025987918309197444
9,5181,0.016599112140513416,0.06661251276893469,0.06671327748272884
10,5180,0.019691119691119693,0.1080227567663587,0.10780936522033496
11,5181,0.017371163867979156,0.151741803203191,0.15140624664387267
12,5180,0.01756756756756757,0.20150834911806373,0.20105430777861555
13,5181,0.017757189731712024,0.26262422574924277,0.26178975597980714
14,5180,0.01718146718146718,0.3513125199562223,0.34753311553594374
15,5180,0.011003861003861004,0.5888497680694744,0.5479503619819504
