vent,n,draft_rate,poolq_mean,poolq_median
0,3265,0.03124042879019908,-0.43250235481013716,-0.4223073528107982
1,3264,0.02267156862745098,-0.30601720781507863,-0.30452161466969185
2,3265,0.021745788667687595,-0.23906383478837856,-0.23828731834357877
3,3264,0.017463235294117647,-0.18714341194412176,-0.18666136852702514
4,3265,0.01562021439509954,-0.1428407128398771,-0.14267392663594247
5,3264,0.017463235294117647,-0.10127013146720212,-0.10122071576507528
6,3265,0.02358346094946401,-0.06262137506953053,-0.06231887317579287
7,3264,0.02267156862745098,-0.026985141347080355,-0.027102676302215176
8,3265,0.022358346094946403,0.007724605493913645,0.007324179538766006
9,3264,0.017769607843137254,0.0431898219512158,0.043237831329417414
10,3265,0.020826952526799388,0.07955447460862505,0.0795451755464598
11,3264,0.02267156862745098,0.11969495590770897,0.11928432226133162
12,3265,0.021439509954058193,0.16549036936018002,0.1648748559373257
13,3264,0.025122549019607844,0.2242309696942476,0.22365851648693214
14,3265,0.023889739663093414,0.3068329573841401,0.30430958041709266
15,3264,0.021139705882352942,0.5036540778663621,0.4746134277319999
