vent,n,draft_rate,poolq_mean,poolq_median
0,2823,0.0007084661707403471,-0.7695492505077379,-0.7533382817795837
1,2822,0.001417434443656981,-0.5554080333319966,-0.5513610392402679
2,2822,0.004606661941885188,-0.432578854177279,-0.43182229444853854
3,2822,0.006024096385542169,-0.33595569722001384,-0.3353099010334898
4,2822,0.003543586109142452,-0.25583063488660734,-0.2558004267938705
5,2822,0.004961020552799433,-0.18313270712140642,-0.1830861028472833
6,2822,0.006024096385542169,-0.11473512375041274,-0.11512017707321531
7,2822,0.013819985825655563,-0.04741415487191725,-0.04753012624867333
8,2823,0.013106624158696423,0.020958829291993705,0.020873346594942
9,2822,0.01771793054571226,0.0906025869087241,0.0900658165036918
10,2822,0.02303330970942594,0.16473991176421582,0.16422192128364346
11,2822,0.029411764705882353,0.24505932078173467,0.24464335598633308
12,2822,0.03579021970233877,0.33575103420446084,0.33568994643060596
13,2822,0.04677533664068037,0.44075388501781304,0.4390563434123931
14,2822,0.0666194188518781,0.5847798774052811,0.5813292035692669
15,2822,0.11693834160170093,0.8440424627016464,0.8201400816240031
