vent,n,draft_rate,poolq_mean,poolq_median
0,2895,0.01934369602763385,-0.4253578619979196,-0.42831122200577676
1,2894,0.02073255010366275,-0.34812337579446034,-0.3455246691124359
2,2894,0.021769177608845888,-0.2677561793532994,-0.2667360475281867
3,2894,0.018313752591568762,-0.20609658448840998,-0.20655973498820204
4,2894,0.027297857636489287,-0.15510561887663082,-0.15481058496648015
5,2894,0.019004837595024186,-0.10978619321923197,-0.10921986655397228
6,2894,0.023496890117484452,-0.06768427985459946,-0.06778156412436415
7,2894,0.021078092605390463,-0.026263086412599983,-0.02585722199485112
8,2895,0.024179620034542316,0.014811655865880716,0.015055896302655187
9,2894,0.022805805114029024,0.05649426672906107,0.05631779424513633
10,2894,0.02626123013130615,0.0998514551998673,0.09918563625368058
11,2894,0.02626123013130615,0.14860474105964488,0.14866873359389648
12,2894,0.027297857636489287,0.203618106576566,0.20323319220027614
13,2894,0.02902557014512785,0.27079647313401733,0.2699088944510557
14,2894,0.03248099516240498,0.3586884932472075,0.35627708922538825
15,2894,0.032135452660677265,0.4461855506158446,0.4496331589603145
