bin,x_mean,n,y_rate
1,-1.2337035968801435,116,0.29310344827586204
2,-0.811723064454103,115,0.33043478260869563
3,-0.6610300050773558,115,0.2782608695652174
4,-0.5197152957307672,115,0.26956521739130435
5,-0.40671064728739387,115,0.3652173913043478
6,-0.3102800513552392,115,0.4608695652173913
7,-0.22888457981588414,115,0.28695652173913044
8,-0.15393094629860465,115,0.33043478260869563
9,-0.06851268137973583,115,0.2782608695652174
10,0.017288563367254522,115,0.3391304347826087
11,0.1056038089869085,115,0.4434782608695652
12,0.21337561367799246,115,0.4434782608695652
13,0.345834414063059,115,0.3826086956521739
14,0.49640073330860623,115,0.45217391304347826
15,0.7008945023210816,115,0.4260869565217391
16,1.172511996061277,116,0.43103448275862066
