vent,n,draft_rate,poolq_mean,poolq_median
0,2383,0.015107007973143098,-0.2978643755250186,-0.2727623946757686
1,2383,0.013008812421317666,-0.17164280156702758,-0.17004404114515473
2,2383,0.013428451531682753,-0.11656136421953049,-0.11592057029263463
3,2382,0.012594458438287154,-0.07558134999348955,-0.07534079699783633
4,2383,0.006714225765841376,-0.039248810233068955,-0.03931248865486549
5,2383,0.00839278220730172,-0.007115359048053693,-0.00688463021409784
6,2382,0.012594458438287154,0.022780148223501606,0.02271083363094801
7,2383,0.011330255979857323,0.050949807981081216,0.050826184384533575
8,2383,0.013008812421317666,0.07804917841985741,0.07792290349151527
9,2382,0.008816120906801008,0.105131981235091,0.10524428299172683
10,2383,0.007973143096936634,0.13256809018017834,0.13255662076161098
11,2383,0.007553503986571549,0.1618779708930702,0.16136574433203002
12,2382,0.011754827875734676,0.1961211912751503,0.19547518151290527
13,2383,0.010071338648762064,0.24172192995881714,0.24126721862675696
14,2383,0.01174989509022241,0.3069708785049328,0.3038113816891774
15,2382,0.011335012594458438,0.47013443157293394,0.4442081743271087
