vent,n,drafts,draft_rate,poolq_mean,poolq_median,poolq_min,poolq_max,bin_display,edge_lo,edge_hi,x_center,edge_interval
0,34,3,0.08823529411764706,-0.5695019713246754,-0.5683759182739875,-0.6070657618618239,-0.5263798340065688,1,-0.6070657618618239,-0.5244320653672412,-0.5657489136145326,"[-0.6071, -0.5244)"
1,43,8,0.18604651162790697,-0.4827976350856502,-0.4802171774405637,-0.5242152724437577,-0.4428960567104195,2,-0.5244320653672412,-0.44179836887265833,-0.48311521711994976,"[-0.5244, -0.4418)"
2,111,7,0.06306306306306306,-0.39233663902316995,-0.38849290090548994,-0.44173964409369215,-0.3601816210022924,3,-0.44179836887265833,-0.35916467237807553,-0.4004815206253669,"[-0.4418, -0.3592)"
3,222,19,0.08558558558558559,-0.31510833557385615,-0.31223819680683046,-0.3585011854335089,-0.27735639320534183,4,-0.35916467237807553,-0.27653097588349274,-0.31784782413078416,"[-0.3592, -0.2765)"
4,445,44,0.09887640449438202,-0.23005172011460592,-0.22879114345637985,-0.2761740858700287,-0.19409960625441258,5,-0.27653097588349274,-0.19389727938890994,-0.23521412763620134,"[-0.2765, -0.1939)"
5,876,58,0.06621004566210045,-0.14750074071820352,-0.14529738408979515,-0.19352941472948412,-0.11128228800066739,6,-0.19389727938890994,-0.11126358289432714,-0.15258043114161854,"[-0.1939, -0.1113)"
6,1170,82,0.07008547008547009,-0.07000800968582124,-0.07039634616984738,-0.11120395410305325,-0.028681264859162565,7,-0.11126358289432714,-0.028629886399744398,-0.06994673464703577,"[-0.1113, -0.02863)"
7,1354,99,0.07311669128508123,0.015185110420076206,0.015932802674237058,-0.02845796816010297,0.05392645237825061,8,-0.028629886399744398,0.054003810094838456,0.01268696184754703,"[-0.02863, 0.054)"
8,1468,93,0.06335149863760219,0.09447792736309849,0.09435673548649376,0.05405112146070083,0.13649774197622472,9,0.054003810094838456,0.1366375065894213,0.09532065834212988,"[0.054, 0.1366)"
9,1312,78,0.05945121951219512,0.17560970429872633,0.1750259894716968,0.1367175103188747,0.2191253695973226,10,0.1366375065894213,0.21927120308400405,0.17795435483671268,"[0.1366, 0.2193)"
10,903,49,0.05426356589147287,0.25757122108851166,0.2557286205633535,0.21930941581624386,0.3019001857012061,11,0.21927120308400405,0.3019048995785868,0.2605880513312954,"[0.2193, 0.3019)"
11,482,35,0.07261410788381743,0.33948438856714186,0.337966622899487,0.3020852045015387,0.38438250078632047,12,0.3019048995785868,0.38453859607316965,0.3432217478258782,"[0.3019, 0.3845)"
12,243,15,0.06172839506172839,0.4207562597043366,0.4169790640295199,0.3849191731824225,0.46648574550584543,13,0.38453859607316965,0.4671722925677525,0.4258554443204611,"[0.3845, 0.4672)"
13,160,11,0.06875,0.5025360076371557,0.5001399572308732,0.46735781385668285,0.5492630811807785,14,0.4671722925677525,0.5498059890623351,0.5084891408150438,"[0.4672, 0.5498)"
14,69,4,0.057971014492753624,0.5845737751205821,0.5827226099284418,0.5499884418601672,0.6291710086533789,15,0.5498059890623351,0.632439685556918,0.5911228373096266,"[0.5498, 0.6324)"
15,87,4,0.04597701149425287,0.695519260226432,0.715073382051501,0.6329476117329703,0.715073382051501,16,0.632439685556918,0.715073382051501,0.6737565338042095,"[0.6324, 0.7151)"
