vent,n,drafts,draft_rate,poolq_mean,poolq_median,poolq_min,poolq_max,bin_display,edge_lo,edge_hi,x_center,edge_interval
0,974,0,0.0,-0.292650649260984,-0.3026789406898132,-0.3026789406898132,-0.2526682987653896,1,-0.3026789406898132,-0.25163908589084505,-0.2771590132903291,"[-0.3027, -0.2516)"
1,808,2,0.0024752475247524753,-0.22498673742533187,-0.22490419220400595,-0.25043041051088816,-0.20244371001702197,2,-0.25163908589084505,-0.20059923109187694,-0.226119158491361,"[-0.2516, -0.2006)"
2,1428,2,0.0014005602240896359,-0.17165213062149814,-0.17167924469533521,-0.19806522213934444,-0.14973006558360763,3,-0.20059923109187694,-0.1495593762929088,-0.17507930369239288,"[-0.2006, -0.1496)"
3,2234,7,0.003133393017009848,-0.12266074247631072,-0.12202433772904019,-0.14924907517432331,-0.09861384996571256,4,-0.1495593762929088,-0.09851952149394066,-0.12403944889342473,"[-0.1496, -0.09852)"
4,3662,13,0.00354997269251775,-0.07246265084315898,-0.07253073895768795,-0.09814964370021953,-0.0475987300538921,5,-0.09851952149394066,-0.047479666694972555,-0.07299959409445661,"[-0.09852, -0.04748)"
5,4975,36,0.007236180904522613,-0.02137284503350882,-0.022316601912323642,-0.047442035706747904,0.0034630659187045113,6,-0.047479666694972555,0.0035601881039956096,-0.021959739295488473,"[-0.04748, 0.00356)"
6,5797,36,0.006210108676901846,0.028950146154843568,0.029198239545692107,0.0037821844196183,0.05456094557959743,7,0.0035601881039956096,0.054600042902963775,0.029080115503479692,"[0.00356, 0.0546)"
7,6703,56,0.008354468148590184,0.0800254880572723,0.08021932216083082,0.05485526285688203,0.10556910761471408,8,0.054600042902963775,0.10563989770193188,0.08011997030244783,"[0.0546, 0.1056)"
8,6993,65,0.009295009295009295,0.13221235893264321,0.13309125764473667,0.1061421843022668,0.1565525987087242,9,0.10563989770193188,0.1566797525009,0.13115982510141594,"[0.1056, 0.1567)"
9,6258,77,0.012304250559284116,0.18099419746394585,0.1802957368524174,0.15668161554397833,0.20759375543549508,10,0.1566797525009,0.2077196072998681,0.18219967990038405,"[0.1567, 0.2077)"
10,5060,82,0.016205533596837945,0.23195921838045333,0.23099917651705396,0.2077676861034299,0.25845059417224914,11,0.2077196072998681,0.2587594620988363,0.2332395346993522,"[0.2077, 0.2588)"
11,3421,71,0.02075416544869921,0.2832226108787252,0.28351850091766423,0.25886182113587713,0.3095314275773576,12,0.2587594620988363,0.30979931689780443,0.2842793894983204,"[0.2588, 0.3098)"
12,2617,50,0.019105846388995033,0.33365147967432385,0.33295921840269826,0.3099671609569942,0.36076225644163806,13,0.30979931689780443,0.36083917169677254,0.3353192442972885,"[0.3098, 0.3608)"
13,1834,51,0.027808069792802616,0.38516753621253186,0.3849983357227816,0.3609278278106148,0.4118208310735348,14,0.36083917169677254,0.41187902649574076,0.38635909909625665,"[0.3608, 0.4119)"
14,836,22,0.02631578947368421,0.43738052945758354,0.4358113770534886,0.41199827565244806,0.46219988617894026,15,0.41187902649574076,0.4629188812947089,0.4373989538952248,"[0.4119, 0.4629)"
15,982,39,0.03971486761710794,0.5003818406038035,0.5139587360936769,0.4632332428615816,0.5139587360936769,16,0.4629188812947089,0.5139587360936769,0.48843880869419287,"[0.4629, 0.514)"
