vent,n,drafts,draft_rate,poolq_mean,poolq_median,poolq_min,poolq_max,bin_display,edge_lo,edge_hi,x_center,edge_interval
0,1325,2,0.0015094339622641509,-0.5389952729923768,-0.5537776595931704,-0.566329839969683,-0.49218392590848475,1,-0.566329839969683,-0.49216462486981644,-0.5292472324197497,"[-0.5663, -0.4922)"
1,1105,3,0.0027149321266968325,-0.45213692203480116,-0.45035311467848377,-0.4905774135626976,-0.4190063386164282,2,-0.49216462486981644,-0.41799940976994987,-0.4550820173198832,"[-0.4922, -0.418)"
2,1898,17,0.008956796628029505,-0.3773437000735132,-0.3760284171870313,-0.417266179506084,-0.3443937510295605,3,-0.41799940976994987,-0.3438341946700833,-0.38091680222001656,"[-0.418, -0.3438)"
3,3455,46,0.013314037626628075,-0.30331305365674077,-0.2996369350106905,-0.34341759754240214,-0.26999975973643564,4,-0.3438341946700833,-0.26966897957021674,-0.30675158712015005,"[-0.3438, -0.2697)"
4,4096,54,0.01318359375,-0.22856988327989042,-0.2280730612580439,-0.26958267279725595,-0.1957264711851658,5,-0.26966897957021674,-0.19550376447035017,-0.23258637202028346,"[-0.2697, -0.1955)"
5,5587,98,0.017540719527474494,-0.15743610255584994,-0.15592917033978915,-0.19535587858493964,-0.12139355102208133,6,-0.19550376447035017,-0.1213385493704836,-0.1584211569204169,"[-0.1955, -0.1213)"
6,6345,106,0.016706067769897557,-0.08560603464859882,-0.0856112413514592,-0.12121464074255095,-0.0473328778425423,7,-0.1213385493704836,-0.047173334270617095,-0.08425594182055035,"[-0.1213, -0.04717)"
7,6337,146,0.023039293040871076,-0.009963507875275949,-0.010083377420162775,-0.04711401098121232,0.026979342684581242,8,-0.047173334270617095,0.026991880829249526,-0.010090726720683785,"[-0.04717, 0.02699)"
8,6436,159,0.024704785581106278,0.0634037554429066,0.06290706813327678,0.02700113833241824,0.1010706521130774,9,0.026991880829249526,0.10115709592911615,0.06407448837918284,"[0.02699, 0.1012)"
9,5204,147,0.02824750192159877,0.13809173150989593,0.13763235283292313,0.10117743496258776,0.17528438747249572,10,0.10115709592911615,0.17532231102898266,0.1382397034790494,"[0.1012, 0.1753)"
10,3919,165,0.042102577188058175,0.2108335991530451,0.21103301835639612,0.17545909379460245,0.24929584065185242,11,0.17532231102898266,0.24948752612884917,0.2124049185789159,"[0.1753, 0.2495)"
11,3085,133,0.043111831442463534,0.28359890228661344,0.28512541009378206,0.24950464422061594,0.32216465889939006,12,0.24948752612884917,0.3236527412287158,0.2865701336787825,"[0.2495, 0.3237)"
12,2321,117,0.05040930633347695,0.3568550732648568,0.3551270373001744,0.32397585848862087,0.39760093905922095,13,0.3236527412287158,0.3978179563285824,0.3607353487786491,"[0.3237, 0.3978)"
13,1505,69,0.04584717607973422,0.4311663916894008,0.4323062918954809,0.39806016830504565,0.4719037841063147,14,0.3978179563285824,0.4719831714284488,0.4349005638785156,"[0.3978, 0.472)"
14,942,64,0.06794055201698514,0.511182547406158,0.5104495012810453,0.4757165220474,0.5449758531702021,15,0.4719831714284488,0.5461483865283154,0.5090657789783821,"[0.472, 0.5461)"
15,1022,74,0.07240704500978473,0.6035067386354821,0.6203136016281822,0.5496204948320637,0.6203136016281822,16,0.5461483865283154,0.6203136016281822,0.5832309940782487,"[0.5461, 0.6203)"
