vent,n,draft_rate,poolq_mean,poolq_median
0,1053,0.020892687559354226,-0.5102967561750076,-0.49615173831906423
1,1052,0.022813688212927757,-0.3572641140251819,-0.35566346159752543
2,1052,0.024714828897338403,-0.27723449926221716,-0.2766250277722617
3,1052,0.019011406844106463,-0.2153394592025592,-0.21518398113411244
4,1053,0.029439696106362774,-0.16325773361745954,-0.16253787994822874
5,1052,0.021863117870722433,-0.11675312111763354,-0.11748154343920317
6,1052,0.030418250950570342,-0.07191253958986071,-0.07165450647496621
7,1052,0.019961977186311788,-0.03054039352259241,-0.030409568256866713
8,1053,0.026590693257359924,0.010933254852325262,0.010985906742008158
9,1052,0.01806083650190114,0.05305509383635393,0.05241116686870907
10,1052,0.03231939163498099,0.09561789981318444,0.09511096370704193
11,1052,0.028517110266159697,0.14401418455207787,0.14343807419509674
12,1053,0.030389363722697058,0.19990984427498243,0.1993274930126576
13,1052,0.02376425855513308,0.26818921475579666,0.26786508658046837
14,1052,0.026615969581749048,0.35635365997991547,0.35396603430033435
15,1052,0.027566539923954372,0.5241820772812537,0.5126956194199936
