vent,n,draft_rate,poolq_mean,poolq_median
0,1030,0.010679611650485437,-0.14746682075513257,-0.13322643161191772
1,1030,0.020388349514563107,-0.049998059929656516,-0.04946619596237024
2,1030,0.018446601941747572,-0.0054125067101297,-0.00642149062638353
3,1029,0.025267249757045675,0.030478694106013036,0.030460947210903856
4,1030,0.030097087378640777,0.06454217835562208,0.0646693707143155
5,1030,0.021359223300970873,0.08994561755602251,0.08998642253883926
6,1029,0.023323615160349854,0.11600268163876576,0.11716962496471052
7,1030,0.024271844660194174,0.13984070765818646,0.14157825511244165
8,1030,0.03495145631067961,0.1620829446825975,0.16186308819243841
9,1029,0.03595724003887269,0.185862104866027,0.18589247754460408
10,1030,0.02912621359223301,0.2105872318415265,0.21148964180568744
11,1030,0.037864077669902914,0.23911839133132523,0.24010307727337368
12,1029,0.047619047619047616,0.27020376881254293,0.2697943135178513
13,1030,0.043689320388349516,0.31010239850365434,0.3078945961373512
14,1030,0.043689320388349516,0.3628783195612336,0.3615500547371152
15,1029,0.052478134110787174,0.44953288026226207,0.45504995099633133
