vent,n,draft_rate,perf_mean,perf_median
0,1105,0.0009049773755656109,-1.8931136278238714,-1.8098692014121631
1,1104,0.0009057971014492754,-1.3575590482651765,-1.3512280513592454
2,1104,0.01177536231884058,-1.0963018135194584,-1.0932782590047683
3,1104,0.006340579710144928,-0.8956083357564899,-0.8933370780632153
4,1104,0.009057971014492754,-0.7293517712113454,-0.7273764360221577
5,1104,0.012681159420289856,-0.5785888099754563,-0.5775512933895026
6,1105,0.02081447963800905,-0.4385476907741813,-0.4392691357165886
7,1104,0.02355072463768116,-0.30408746282571125,-0.3031053991558135
8,1104,0.02717391304347826,-0.17509873782544674,-0.17576790977491347
9,1104,0.034420289855072464,-0.04527074884729051,-0.046555451043422534
10,1104,0.03804347826086957,0.08566531569517657,0.08669359091425981
11,1104,0.058876811594202896,0.21245970966881894,0.21206113562824036
12,1104,0.051630434782608696,0.3481336492637211,0.3483606631735028
13,1105,0.06877828054298643,0.4908386987802121,0.49118418424708504
14,1104,0.06793478260869565,0.64135771309102,0.6415716112192736
15,1104,0.10326086956521739,0.8077291010401599,0.8058185640877835
16,1104,0.11594202898550725,0.9981655909154642,0.9941419479934982
17,1104,0.13768115942028986,1.2326686360640025,1.2312774220619502
18,1104,0.17844202898550723,1.5458551925727282,1.535068113538242
19,1104,0.29981884057971014,2.2574122176078624,2.117188121298031
