vent,n,drafts,draft_rate,poolq_mean,poolq_median,poolq_min,poolq_max,bin_display,edge_lo,edge_hi,x_center,edge_interval
0,926,0,0.0,-0.29458446475712746,-0.3026789406898132,-0.3026789406898132,-0.26205322970155315,1,-0.3026789406898132,-0.2618470568506387,-0.282262998770226,"[-0.3027, -0.2618)"
1,518,2,0.003861003861003861,-0.23693745351646484,-0.2364155043970904,-0.25927671029431903,-0.221838631278051,2,-0.2618470568506387,-0.2210151730114642,-0.24143111493105146,"[-0.2618, -0.221)"
2,800,1,0.00125,-0.19741736133694082,-0.1934680835321427,-0.22052337336741515,-0.1807649324364045,3,-0.2210151730114642,-0.1801832891722897,-0.20059923109187694,"[-0.221, -0.1802)"
3,1316,3,0.0022796352583586625,-0.1588528525855323,-0.15751850705935058,-0.1798623529297212,-0.13940033733304255,4,-0.1801832891722897,-0.13935140533311519,-0.15976734725270245,"[-0.1802, -0.1394)"
4,1884,5,0.002653927813163482,-0.11861533921481006,-0.1184260553550402,-0.1393208010855216,-0.09861384996571256,5,-0.13935140533311519,-0.09851952149394066,-0.11893546341352793,"[-0.1394, -0.09852)"
5,2938,10,0.0034036759700476512,-0.07724418000385089,-0.0771052484259992,-0.09814964370021953,-0.05787681869411323,6,-0.09851952149394066,-0.05768763765476617,-0.07810357957435342,"[-0.09852, -0.05769)"
6,3652,27,0.007393209200438116,-0.03602337632855855,-0.03458621716143626,-0.05738564568397113,-0.0170682243321794,7,-0.05768763765476617,-0.01685575381559168,-0.037271695735178925,"[-0.05769, -0.01686)"
7,4362,19,0.004355800091701055,0.004266051407871289,0.0045858368356384545,-0.016714242342952674,0.023811522344539128,8,-0.01685575381559168,0.023976130023582842,0.003560188103995582,"[-0.01686, 0.02398)"
8,4811,55,0.011432134691332363,0.04491160292621472,0.04490135754246439,0.02404132442568045,0.06479390890619796,9,0.023976130023582842,0.06480801386275736,0.0443920719431701,"[0.02398, 0.06481)"
9,5374,30,0.005582433941198363,0.08492170553818867,0.084203918399598,0.06491150347761031,0.10556910761471408,10,0.06480801386275736,0.10563989770193188,0.08522395578234462,"[0.06481, 0.1056)"
10,5584,52,0.009312320916905445,0.12724956920782482,0.12699162338426548,0.1061421843022668,0.14644107535840514,11,0.10563989770193188,0.14647178154110635,0.12605583962151912,"[0.1056, 0.1465)"
11,5357,64,0.011946985252940079,0.16640607227459142,0.16682897550861975,0.14658755883258345,0.18729289388770173,12,0.14647178154110635,0.18730366538028087,0.1668877234606936,"[0.1465, 0.1873)"
12,4550,54,0.011868131868131869,0.20745810781999177,0.20728237607166045,0.18739149002879837,0.2281034553144261,13,0.18730366538028087,0.2281355492194554,0.20771960729986813,"[0.1873, 0.2281)"
13,3677,74,0.020125101985314114,0.24784916339677251,0.24757232210381944,0.22818945161120882,0.26878955913270475,14,0.2281355492194554,0.26896743305862986,0.24855149113904262,"[0.2281, 0.269)"
14,2564,51,0.019890795631825272,0.28961241128868354,0.28953682473172754,0.26937072027768383,0.3095314275773576,15,0.26896743305862986,0.30979931689780443,0.28938337497821714,"[0.269, 0.3098)"
15,2233,43,0.019256605463502014,0.329803112135718,0.3293170813360596,0.3099671609569942,0.3506082376630829,16,0.30979931689780443,0.3506312007369789,0.33021525881739167,"[0.3098, 0.3506)"
16,1534,43,0.02803129074315515,0.37077358264377464,0.37065161418117665,0.3507024412286473,0.3913158874622405,17,0.3506312007369789,0.39146308457615336,0.37104714265656613,"[0.3506, 0.3915)"
17,1037,23,0.022179363548698167,0.40801336303537167,0.4080255016777295,0.3915145761253923,0.4319064031140301,18,0.39146308457615336,0.43229496841532794,0.41187902649574065,"[0.3915, 0.4323)"
18,619,22,0.035541195476575124,0.45306110370517605,0.4550932371927008,0.43273862527495394,0.47250019558774575,19,0.43229496841532794,0.4731268522545024,0.4527109103349152,"[0.4323, 0.4731)"
19,846,31,0.03664302600472813,0.5056933427720696,0.5139587360936769,0.47559033152734204,0.5139587360936769,20,0.4731268522545024,0.5139587360936769,0.49354279417408964,"[0.4731, 0.514)"
