vent,n,draft_rate,poolq_mean,poolq_median
0,901,0.009988901220865706,-0.5966742240933726,-0.6174895790319825
1,903,0.024363233665559248,-0.4954200415307445,-0.4921035470815032
2,1543,0.02268308489954634,-0.4166436574688654,-0.41458294218746267
3,2493,0.02125952667468913,-0.3395186894056371,-0.3381997973331634
4,3336,0.02038369304556355,-0.2615242629720298,-0.2605241594303677
5,4429,0.023030029351998195,-0.1833051864586853,-0.1819418214775453
6,5277,0.019708167519423916,-0.10526806051221606,-0.1044742143639378
7,5496,0.02438136826783115,-0.027486443187105268,-0.027113318461857265
8,5409,0.023664263264928823,0.05067180491485981,0.050318924982034864
9,4647,0.025392726490208736,0.12843980200718602,0.12796521291853397
10,3734,0.02785216925549009,0.20658261128749658,0.2058020802229129
11,2915,0.028130360205831904,0.28546553614617054,0.2845076570953964
12,2058,0.03595724003887269,0.363033672778337,0.36193107148466486
13,1353,0.028824833702882482,0.4407415650079858,0.4388343245819218
14,844,0.035545023696682464,0.5196967528764761,0.5180964772734281
15,968,0.03202479338842975,0.6192852063549713,0.6369461361359625
