vent,n,draft_rate,poolq_mean,poolq_median
0,725,0.008275862068965517,-0.5958487626523524,-0.6162256056677414
1,732,0.0273224043715847,-0.4949309187820326,-0.49125710839363007
2,1248,0.022435897435897436,-0.4166618064595137,-0.4146716151515843
3,2044,0.019569471624266144,-0.34021370919652066,-0.33864958633393716
4,2740,0.021167883211678833,-0.2627914726047126,-0.26146708394373935
5,3572,0.022396416573348264,-0.18460247481651326,-0.18273096445582204
6,4227,0.0191625266146203,-0.10734569224085996,-0.1066593037539263
7,4532,0.022727272727272728,-0.03021221829471013,-0.030176254889313327
8,4471,0.021919033773205098,0.04744671932241876,0.04708531185456333
9,3924,0.02420998980632008,0.12457298527949001,0.12368378132302063
10,3104,0.026739690721649483,0.2022180397708029,0.2011645305816857
11,2420,0.02727272727272727,0.28047945898192356,0.28024932099775807
12,1754,0.03135689851767389,0.35760826786043715,0.35627549270664594
13,1153,0.026019080659150044,0.43595482201639657,0.4338055169856798
14,708,0.026836158192090395,0.5129669710042227,0.5115789384755662
15,769,0.02600780234070221,0.6128217962447167,0.6338952888542579
