vent,n,draft_rate,poolq_mean,poolq_median
0,3177,0.02014479068303431,-0.46877290565133084,-0.4481043762869279
1,3177,0.019515265974189486,-0.30460725671675426,-0.30317549816299805
2,3177,0.02077431539187913,-0.2152600468283732,-0.2152766134277242
3,3177,0.023921938936103244,-0.14636711065622787,-0.1460838042469595
4,3177,0.019200503619767075,-0.08663674623135179,-0.08657789088077003
5,3177,0.022348127163991188,-0.03152197972149534,-0.03131929636129258
6,3177,0.02297765187283601,0.022933732568944553,0.02286736480921814
7,3177,0.019515265974189486,0.07858066128444927,0.07843373750560792
8,3177,0.027069562480327353,0.1397726269610522,0.13954676313433487
9,3177,0.02675480012590494,0.21286520281988747,0.21222719878233845
10,3177,0.028013849543594586,0.3094676318339496,0.3073865530056
11,3176,0.02739294710327456,0.48716692905636316,0.4692426331051046
