season,rho,n_seeds,h_sort_sim_mean,h_sort_sim_std,global_wss_sim_mean,h_sort_empirical,h_sort_abs_err
2011,0.0,50,0.10514097218610712,0.00584887099562222,4179.146002721585,0.10485364534574648,0.0002873268403606327
2011,0.5,50,0.20240149542772912,0.012896744339508609,3724.922583954927,0.10485364534574648,0.09754785008198263
2012,0.0,50,0.10669735199198783,0.006320967424460866,4195.38016943575,0.10338019669949794,0.0033171552924898956
2012,0.5,50,0.2060184804686967,0.010654700860252856,3728.920237019399,0.10338019669949794,0.10263828376919876
2013,0.0,50,0.10796866516677142,0.006333473352982401,4340.535533337686,0.11790662125302598,0.009937956086254557
2013,0.05,50,0.11351036024537203,0.008072499627980598,4313.5701976322025,0.11790662125302598,0.0043962610076539455
2013,0.0625,50,0.11637423901771296,0.006957049511580322,4299.63484907537,0.11790662125302598,0.0015323822353130179
2013,0.06875,50,0.11460701898976017,0.006616558045403146,4308.2339655268,0.11790662125302598,0.0032996022632658106
2013,0.0703125,50,0.1178911759999452,0.006622204416048534,4292.25358496939,0.11790662125302598,1.5445253080781374e-05
2013,0.07109375000000001,50,0.11530178157135888,0.008344944948729041,4304.853320077583,0.11790662125302598,0.0026048396816670955
2013,0.07148437500000002,50,0.11705084185571907,0.006902503882901533,4296.342567127817,0.11790662125302598,0.0008557793973069105
2013,0.07187500000000001,50,0.11815767996850536,0.005944510891224807,4290.956803230746,0.11790662125302598,0.0002510587154793825
2013,0.07500000000000001,50,0.11853519959204356,0.0067795230172582625,4289.119830384039,0.11790662125302598,0.0006285783390175825
2013,0.1,50,0.11864421485557872,0.006780350533368603,4288.589372981285,0.11790662125302598,0.0007375936025527385
2013,0.5,50,0.20890677159877302,0.009691474081038908,3849.3807716971264,0.11790662125302598,0.09100015034574704
2014,0.0,50,0.10371358346177123,0.004652718285743069,4903.08729712892,0.09978546363118312,0.003928119830588106
2014,0.5,50,0.19390237570419888,0.009244491987238469,4409.714293334898,0.09978546363118312,0.09411691207301576
2015,0.0,50,0.10501102325236512,0.005706386065049046,5393.590734801062,0.11355948709457486,0.008548463842209739
2015,0.05,50,0.11121012602756288,0.006056298059045724,5356.232259824208,0.11355948709457486,0.0023493610670119874
2015,0.0625,50,0.1134907630271967,0.005056311001482847,5342.488154689673,0.11355948709457486,6.872406737816472e-05
2015,0.065625,50,0.11332250594667151,0.0059175224226484515,5343.502144642805,0.11355948709457486,0.00023698114790335345
2015,0.06640625,50,0.11272360813658726,0.00595585277892595,5347.111361921995,0.11355948709457486,0.0008358789579876041
2015,0.066796875,50,0.11290658463407308,0.005841208375970444,5346.008666394826,0.11355948709457486,0.0006529024605017864
2015,0.06718750000000001,50,0.1149749305328716,0.005840582600257246,5333.543919268372,0.11355948709457486,0.0014154434382967346
2015,0.06875,50,0.11498217387670165,0.006476782548825474,5333.500267745072,0.11355948709457486,0.0014226867821267863
2015,0.07500000000000001,50,0.1152921315961541,0.007348114916241445,5331.63232844386,0.11355948709457486,0.0017326445015792419
2015,0.1,50,0.11687641873102506,0.005727807370856026,5322.084728826537,0.11355948709457486,0.0033169316364501933
2015,0.5,50,0.20658307635756937,0.01058737722717047,4781.47360400267,0.11355948709457486,0.0930235892629945
2016,0.0,50,0.10438348474998588,0.004481839787084814,5376.441555635262,0.09971884493825878,0.0046646398117271
2016,0.5,50,0.20583189783369638,0.01009147747686576,4767.440432309332,0.09971884493825878,0.1061130528954376
2017,0.0,50,0.10293789532775484,0.006120915236085283,5470.385326035417,0.09508400705281028,0.007853888274944557
2017,0.5,50,0.2017480678012862,0.008564439227633466,4867.829812044861,0.09508400705281028,0.10666406074847593
2018,0.0,50,0.1055175076472479,0.005900185770768309,5518.789391930647,0.1069573494529612,0.001439841805713299
2018,0.0125,50,0.10655920944586313,0.006151815582274203,5512.362287001369,0.1069573494529612,0.0003981400070980773
2018,0.015625,50,0.10674037466550583,0.005018674988055653,5511.2445315384075,0.1069573494529612,0.00021697478745537346
2018,0.01640625,50,0.10686615111306805,0.005753398303365606,5510.468514421812,0.1069573494529612,9.119833989315596e-05
2018,0.016796875000000003,50,0.10765348247333001,0.006284656964668235,5505.610827439567,0.1069573494529612,0.0006961330203688054
2018,0.0171875,50,0.10819192409898205,0.005412046410917263,5502.288743489096,0.1069573494529612,0.00123457464602085
2018,0.018750000000000003,50,0.10795922677214458,0.005255017743738871,5503.724442398645,0.1069573494529612,0.0010018773191833724
2018,0.025,50,0.10821749058667277,0.005715222564172975,5502.131003050057,0.1069573494529612,0.001260141133711562
2018,0.05,50,0.11053948127798054,0.0052801398167632236,5487.804755521561,0.1069573494529612,0.003582131825019333
2018,0.5,50,0.20699142940075618,0.009546570581609922,4892.714306371552,0.1069573494529612,0.10003407994779498
2019,0.0,50,0.10509823200430027,0.004813570805761412,5432.212593816343,0.10967504715880383,0.004576815154503561
2019,0.025,50,0.1086272619760758,0.0057201272851477945,5410.790755417733,0.10967504715880383,0.0010477851827280227
2019,0.028125,50,0.1091027489542181,0.006069847394470816,5407.904465052427,0.10967504715880383,0.0005722982045857222
2019,0.02890625,50,0.10944914891890052,0.0054548804603469355,5405.801755774224,0.10967504715880383,0.0002258982399033077
2019,0.029296875,50,0.10860336201045225,0.005783108609347121,5410.935832451766,0.10967504715880383,0.0010716851483515838
2019,0.0296875,50,0.11026125769759307,0.00555352947394645,5400.8721113228075,0.10967504715880383,0.0005862105387892391
2019,0.03125,50,0.11105839785233108,0.005935741103160748,5396.033329076012,0.10967504715880383,0.001383350693527255
2019,0.037500000000000006,50,0.11049258608596965,0.00542175439216051,5399.4679069401745,0.10967504715880383,0.0008175389271658229
2019,0.05,50,0.1138292870305132,0.006488230891861111,5379.213539878921,0.10967504715880383,0.004154239871709375
2019,0.5,50,0.2038409464740082,0.01091372111934698,4832.826788275576,0.10967504715880383,0.09416589931520436
2020,0.0,50,0.10825363115590825,0.005556509026085126,5411.1090118513275,0.10666435721530865,0.0015892739405996004
2020,0.5,50,0.2089353057782931,0.008829419246579418,4800.173508313865,0.10666435721530865,0.10227094856298447
2021,0.0,50,0.09198916980897838,0.005155024008988775,4922.326710465519,0.09858241986558913,0.006593250056610753
