season,rho,n_seeds,h_sort_sim_mean,h_sort_sim_std,global_wss_sim_mean,h_sort_empirical,h_sort_abs_err
2013,0.0,50,0.07445828663270612,0.005017841990285352,4398.174221921367,0.053579710442806294,0.020878576189899828
2013,0.5,50,0.16107061462572558,0.00994125072129434,3986.5924392985403,0.053579710442806294,0.10749090418291929
2014,0.0,50,0.062406145904880604,0.003843114982569247,5230.836111996681,0.05520273525869579,0.007203410646184814
2014,0.5,50,0.15355267903986566,0.010061831529639674,4722.329603636599,0.05520273525869579,0.09834994378116987
2015,0.0,50,0.061283287249740005,0.004588947559688511,5393.866231462996,0.08347324573348047,0.022189958483740467
2015,0.05,50,0.06598899039746418,0.004350322105482112,5366.827261176173,0.08347324573348047,0.01748425533601629
2015,0.1,50,0.07096342238525058,0.005967376986657271,5338.244174974352,0.08347324573348047,0.012509823348229893
2015,0.15000000000000002,50,0.07631138113621866,0.004808399166219023,5307.51480399129,0.08347324573348047,0.007161864597261813
2015,0.17500000000000002,50,0.08093009271380508,0.0053798869815571415,5280.975687266478,0.08347324573348047,0.0025431530196753926
2015,0.18125000000000002,50,0.08215623400281893,0.005679680300163694,5273.930279419805,0.08347324573348047,0.001317011730661538
2015,0.18281250000000002,50,0.08103729790175436,0.006070925221196863,5280.359686256521,0.08347324573348047,0.0024359478317261124
2015,0.18359375,50,0.08214108472121602,0.005390133039138203,5274.017327191895,0.08347324573348047,0.0013321610122644517
2015,0.183984375,50,0.0818234823100362,0.005663150012450641,5275.842270646534,0.08347324573348047,0.0016497634234442782
2015,0.184375,50,0.08432535794270485,0.0052814143323337715,5261.46649326122,0.08347324573348047,0.000852112209224376
2015,0.1875,50,0.08360947455507196,0.0057346242567417535,5265.579959206559,0.08347324573348047,0.0001362288215914914
2015,0.2,50,0.0844264688170968,0.006384559064656699,5260.885510176964,0.08347324573348047,0.0009532230836163252
2015,0.5,50,0.15145592012774098,0.009718425717155157,4875.734282946003,0.08347324573348047,0.0679826743942605
2016,0.0,50,0.060643221431506085,0.0035334066852212007,5446.390602140137,0.07915181356089851,0.018508592129392425
2016,0.05,50,0.0650251684166168,0.0048407634337290575,5420.984073520464,0.07915181356089851,0.014126645144281705
2016,0.1,50,0.07021032666187228,0.0052503160827373505,5390.920526014474,0.07915181356089851,0.008941486899026227
2016,0.15000000000000002,50,0.07575543917228102,0.003972844615516358,5358.769963679123,0.07915181356089851,0.003396374388617493
2016,0.15625000000000003,50,0.07795045127889763,0.005960377726097088,5346.04328348496,0.07915181356089851,0.0012013622820008785
2016,0.15937500000000004,50,0.07779811721864952,0.005433966744661517,5346.9265163662785,0.07915181356089851,0.0013536963422489945
2016,0.16015625000000006,50,0.07701153235777344,0.0067957602080724044,5351.487135389638,0.07915181356089851,0.002140281203125066
2016,0.16054687500000003,50,0.07776935543265501,0.004991289564186859,5347.093277201475,0.07915181356089851,0.0013824581282435022
2016,0.16093750000000004,50,0.07916681766693935,0.0052261867530682795,5338.990791167094,0.07915181356089851,1.5004106040841791e-05
2016,0.16250000000000003,50,0.07961968949738413,0.006419519406588651,5336.365040294175,0.07915181356089851,0.00046787593648561776
2016,0.17500000000000002,50,0.08043064039380056,0.005828421810501584,5331.663146996753,0.07915181356089851,0.0012788268329020497
2016,0.2,50,0.0842560840735014,0.004645119074089082,5309.483224541847,0.07915181356089851,0.005104270512602885
2016,0.5,50,0.15251302434020708,0.00799024687758965,4913.729484875486,0.07915181356089851,0.07336121077930857
2017,0.0,50,0.06116934839760433,0.0037474404455261415,5359.784189998072,0.061665636452699624,0.0004962880550952939
2017,0.0125,50,0.061583045090025317,0.004477677105681082,5357.422395581041,0.061665636452699624,8.259136267430717e-05
2017,0.012890625000000001,50,0.06148367299366235,0.004513694011049769,5357.9897108791765,0.061665636452699624,0.00018196345903727373
2017,0.013281250000000001,50,0.06270327877342487,0.004877122967275828,5351.026981482512,0.061665636452699624,0.0010376423207252433
2017,0.0140625,50,0.06301842681914233,0.004908422255681135,5349.227801289512,0.061665636452699624,0.0013527903664427021
2017,0.015625,50,0.061937851291803486,0.003761701488417229,5355.39680697509,0.061665636452699624,0.00027221483910386257
2017,0.018750000000000003,50,0.06286067755154488,0.005493299258530232,5350.128391858227,0.061665636452699624,0.0011950410988452592
2017,0.025,50,0.06395575473053468,0.005088066043631237,5343.876596243374,0.061665636452699624,0.0022901182778350543
2017,0.05,50,0.06571049674522703,0.0041254470144921895,5333.858774081495,0.061665636452699624,0.004044860292527402
2017,0.5,50,0.1478827187999168,0.009664790673516797,4864.737558371271,0.061665636452699624,0.08621708234721717
2018,0.0,50,0.0615663614128226,0.0041179290545785095,5298.396323463205,0.06579958031875344,0.004233218905930834
2018,0.025,50,0.06399663727457425,0.004592763912264908,5284.674985947754,0.06579958031875344,0.0018029430441791894
2018,0.037500000000000006,50,0.06574919739601921,0.004357006715572522,5274.780031502077,0.06579958031875344,5.0382922734223956e-05
2018,0.043750000000000004,50,0.0655896540265455,0.005064018141979751,5275.680813366124,0.06579958031875344,0.00020992629220793757
2018,0.045312500000000006,50,0.0653023500852584,0.004539554150488004,5277.3029314186315,0.06579958031875344,0.0004972302334950301
2018,0.045703125000000004,50,0.06657936565686892,0.004645019567185759,5270.092901501319,0.06579958031875344,0.0007797853381154851
2018,0.04609375,50,0.06665188749877543,0.003802673747157863,5269.683443181915,0.06579958031875344,0.0008523071800219939
2018,0.046875,50,0.06753928057105653,0.0044425753796755564,5264.673221895816,0.06579958031875344,0.0017397002523030919
2018,0.05,50,0.06600348159843844,0.004561863890099512,5273.344342895218,0.06579958031875344,0.0002039012796850037
2018,0.5,50,0.15077334528944708,0.00908064013615197,4794.733692495783,0.06579958031875344,0.08497376497069364
2019,0.0,50,0.06277534561985591,0.005273865263032126,5238.148593330628,0.07038933681383741,0.007613991193981498
2019,0.05,50,0.06751460935617734,0.004866759631321081,5211.660848308326,0.07038933681383741,0.00287472745766007
2019,0.0625,50,0.0683554959368544,0.0036690900204805377,5206.961133208923,0.07038933681383741,0.002033840876983009
2019,0.06875,50,0.0693798222485974,0.004920918843515111,5201.236173452591,0.07038933681383741,0.0010095145652400106
2019,0.0703125,50,0.07024695838662258,0.004656526525407525,5196.389749577168,0.07038933681383741,0.00014237842721483152
2019,0.07109375000000001,50,0.06987169780587328,0.004710042020799979,5198.487080962976,0.07038933681383741,0.0005176390079641296
2019,0.07148437500000002,50,0.06991414424667544,0.004670980733131433,5198.249847805332,0.07038933681383741,0.00047519256716196945
2019,0.07187500000000001,50,0.0708867815655279,0.004416867029798945,5192.813777830266,0.07038933681383741,0.0004974447516904873
2019,0.07500000000000001,50,0.07050427168172911,0.005261791767863187,5194.951625570818,0.07038933681383741,0.00011493486789170004
2019,0.1,50,0.07378189990167396,0.004901783747929343,5176.632961449545,0.07038933681383741,0.003392563087836545
2019,0.5,50,0.15163026455244397,0.00976721139493803,4741.5384514163925,0.07038933681383741,0.08124092773860656
2020,0.0,50,0.06301191003694465,0.00470032754672156,5261.188125142557,0.04981501392647991,0.013196896110464734
2020,0.5,50,0.15202417813962818,0.010076520928219711,4761.3842397459875,0.04981501392647991,0.10220916421314827
2021,0.0,50,0.06255218492228704,0.004656605436971085,5167.212356708336,0.06650947824312503,0.003957293320837996
2021,0.025,50,0.06478999515203544,0.004265412407794244,5154.877546721964,0.06650947824312503,0.001719483091089588
2021,0.037500000000000006,50,0.06565390792373435,0.005519159150628348,5150.115659524359,0.06650947824312503,0.0008555703193906805
2021,0.043750000000000004,50,0.06482182156947398,0.004988594325054407,5154.702119509042,0.06650947824312503,0.0016876566736510473
2021,0.046875,50,0.06542396980561771,0.0037469558729511772,5151.383078431419,0.06650947824312503,0.001085508437507321
2021,0.047265625,50,0.06754650371758725,0.004022316785914277,5139.683671508642,0.06650947824312503,0.0010370254744622165
2021,0.04765625,50,0.06695408044031075,0.004731065055227158,5142.94910861299,0.06650947824312503,0.0004446021971857145
2021,0.0484375,50,0.0665143933199558,0.004396608039155049,5145.372664020387,0.06650947824312503,4.9150768307720805e-06
2021,0.05,50,0.0669387397810373,0.005039154602416644,5143.033666326905,0.06650947824312503,0.0004292615379122705
2021,0.5,50,0.14921063656699515,0.011081054546404123,4689.550971242707,0.06650947824312503,0.08270115832387012
