season,rho,n_seeds,h_sort_sim_mean,h_sort_sim_std,global_wss_sim_mean,h_sort_empirical,h_sort_abs_err
2015,0.4,50,0.12288984551335655,0.005929629091791944,9592.953759620375,0.18255725668405165,0.0596674111706951
2015,0.5,50,0.15170678596924142,0.008485386259770621,9277.782881854366,0.18255725668405165,0.03085047071481023
2015,0.55,50,0.16685268494911498,0.007820273517186921,9112.132184711489,0.18255725668405165,0.015704571734936668
2015,0.5750000000000001,50,0.17586206452913392,0.00820391675972893,9013.596600244822,0.18255725668405165,0.006695192154917734
2015,0.5875000000000001,50,0.17941715610764608,0.007112962706695213,8974.714563650634,0.18255725668405165,0.003140100576405569
2015,0.5937500000000001,50,0.1822671537477918,0.008618826670762697,8943.544139460362,0.18255725668405165,0.0002901029362598617
2015,0.5941406250000001,50,0.1829603331925033,0.007567032291986751,8935.962835873552,0.18255725668405165,0.0004030765084516441
2015,0.5945312500000002,50,0.18331350548874498,0.007318176969377246,8932.100190469557,0.18255725668405165,0.0007562488046933269
2015,0.5953125000000001,50,0.18336335120271147,0.00801607043620108,8931.555027895905,0.18255725668405165,0.0008060945186598167
2015,0.596875,50,0.1844473728186242,0.008862748766275819,8919.699083482667,0.18255725668405165,0.0018901161345725448
2015,0.6000000000000001,50,0.1849778870851386,0.00790946600226383,8913.8968489498,0.18255725668405165,0.0024206304010869484
2015,0.8,50,0.2684177894535471,0.009364343210466357,8001.31463674652,0.18255725668405165,0.08586053276949546
2016,0.0,50,0.05792709138213006,0.00320867543383962,10345.844682441464,0.17766353499411613,0.11973644361198607
2016,0.05,50,0.06313887442869891,0.0038826679271226523,10288.608881024045,0.17766353499411613,0.11452466056541723
2016,0.1,50,0.06867784647584269,0.0031836470118896147,10227.779890002312,0.17766353499411613,0.10898568851827345
2016,0.2,50,0.08332657904644691,0.0036804440500174686,10066.907508911936,0.17766353499411613,0.09433695594766922
2016,0.4,50,0.12295263914268097,0.005501962154151573,9631.734116935093,0.17766353499411613,0.05471089585143517
2016,0.5,50,0.15253912254707325,0.007297940345164229,9306.815356188057,0.17766353499411613,0.025124412447042888
2016,0.55,50,0.16651708945175492,0.0080640423801097,9153.309323640842,0.17766353499411613,0.011146445542361216
2016,0.5750000000000001,50,0.17508759139597288,0.006870642462154157,9059.188071289442,0.17766353499411613,0.0025759435981432544
2016,0.575390625,50,0.17731670837339272,0.007120618977945922,9034.707908643417,0.17766353499411613,0.00034682662072341164
2016,0.5757812500000001,50,0.17784450953863498,0.007656935970111103,9028.911596246726,0.17766353499411613,0.0001809745445188471
2016,0.5765625000000001,50,0.17836758341943657,0.008627097286972646,9023.167198887762,0.17766353499411613,0.0007040484253204304
2016,0.578125,50,0.1790228046110469,0.007051490808714857,9015.971559761498,0.17766353499411613,0.0013592696169307528
2016,0.58125,50,0.17891493500794087,0.008291965226887806,9017.156183742809,0.17766353499411613,0.0012514000138247328
2016,0.5875000000000001,50,0.1822892211645408,0.007860442973564023,8980.099773171029,0.17766353499411613,0.004625686170424664
2016,0.6000000000000001,50,0.18726630212134387,0.008341250600989149,8925.441470103417,0.17766353499411613,0.00960276712722774
2016,0.8,50,0.2735538089488417,0.011229302288954841,7977.832070123834,0.17766353499411613,0.09589027395472555
2017,0.0,50,0.0576604102586105,0.003522300328105258,10362.908468386091,0.18878003063519444,0.13111962037658392
2017,0.05,50,0.06314120332584365,0.0033875671476382907,10302.636187025728,0.18878003063519444,0.12563882730935078
2017,0.1,50,0.06906361798107437,0.0034536670930804037,10237.507393062155,0.18878003063519444,0.11971641265412007
2017,0.2,50,0.08281126860705906,0.0037821182208301,10086.324479128201,0.18878003063519444,0.10596876202813538
2017,0.4,50,0.12267881920069289,0.006656944436557262,9647.901025250008,0.18878003063519444,0.06610121143450155
2017,0.5,50,0.15045715786991334,0.006853978869389506,9342.422634904591,0.18878003063519444,0.038322872765281096
2017,0.6000000000000001,50,0.18597137538773517,0.008501887971338315,8951.872784861103,0.18878003063519444,0.0028086552474592685
2017,0.6062500000000001,50,0.18696579695233834,0.007459014868720587,8940.937130915161,0.18878003063519444,0.0018142336828561034
2017,0.6078125000000001,50,0.18675819104150407,0.006914552195102245,8943.220173116606,0.18878003063519444,0.002021839593690372
2017,0.6082031250000001,50,0.1879316181586292,0.007169363041514206,8930.315995109582,0.18878003063519444,0.0008484124765652523
2017,0.60859375,50,0.1897369892815603,0.007749997463572372,8910.462328870708,0.18878003063519444,0.0009569586463658575
2017,0.609375,50,0.18936982809180844,0.00799002406211328,8914.500000474409,0.18878003063519444,0.0005897974566139996
2017,0.6125,50,0.19190650428473507,0.00689979890590485,8886.604172380794,0.18878003063519444,0.0031264736495406342
2017,0.6250000000000001,50,0.19433830962230966,0.008903335796943645,8859.861609083486,0.18878003063519444,0.005558278987115223
2017,0.6500000000000001,50,0.20604959827358463,0.0085458274898698,8731.072567785415,0.18878003063519444,0.017269567638390187
2017,0.7000000000000001,50,0.22619451671168045,0.008453023694070609,8509.538899721676,0.18878003063519444,0.03741448607648601
2017,0.8,50,0.27072305079515124,0.008601939517000497,8019.858610405746,0.18878003063519444,0.0819430201599568
2018,0.0,50,0.05718786183142963,0.002628838232430776,10791.427733477463,0.20095148209405855,0.14376362026262893
2018,0.05,50,0.06230826692442599,0.0035710406555540725,10732.819576783026,0.20095148209405855,0.13864321516963257
2018,0.1,50,0.06717565107725477,0.0037056793241272046,10677.107497769748,0.20095148209405855,0.1337758310168038
2018,0.2,50,0.08162481239608367,0.004069381919181582,10511.722397314434,0.20095148209405855,0.11932666969797488
2018,0.4,50,0.11912753543111951,0.0061258847464819455,10082.466229455413,0.20095148209405855,0.08182394666293905
2018,0.5,50,0.15053079558652896,0.005781608826242388,9723.024513716595,0.20095148209405855,0.050420686507529594
2018,0.6000000000000001,50,0.18611435699403206,0.0085427572122409,9315.735069846316,0.20095148209405855,0.014837125100026494
2018,0.6250000000000001,50,0.1953804205860197,0.008397150312093888,9209.675705972424,0.20095148209405855,0.005571061508038849
2018,0.6375000000000002,50,0.19857238492132326,0.00837780029642613,9173.14048219054,0.20095148209405855,0.002379097172735295
2018,0.6437500000000002,50,0.1996450529986893,0.008600988932937561,9160.862723377008,0.20095148209405855,0.0013064290953692659
2018,0.6445312500000002,50,0.19940250948588578,0.008798796743166795,9163.638876424557,0.20095148209405855,0.0015489726081727717
2018,0.6449218750000002,50,0.20237789450341492,0.007597992948265336,9129.582619513918,0.20095148209405855,0.0014264124093563701
2018,0.6453125000000002,50,0.20211675672940543,0.008614187742658987,9132.571602475231,0.20095148209405855,0.0011652746353468801
2018,0.6468750000000001,50,0.20154561276685945,0.00881961322031182,9139.108916270532,0.20095148209405855,0.0005941306728008966
2018,0.6500000000000001,50,0.20392332860290652,0.007915582842076057,9111.893580811138,0.20095148209405855,0.002971846508847964
2018,0.7000000000000001,50,0.22420514100505953,0.011005875638272307,8879.747956056095,0.20095148209405855,0.02325365891100098
2018,0.8,50,0.2694176261567473,0.010029668796708986,8362.245851009875,0.20095148209405855,0.06846614406268875
2019,0.0,50,0.05992748430025088,0.0031742625166590772,10313.53556974198,0.20027822056594446,0.14035073626569358
2019,0.05,50,0.06408080176375884,0.003105833316881316,10267.969523849833,0.20027822056594446,0.1361974188021856
2019,0.1,50,0.06896099530293125,0.0032045970223780846,10214.428920531573,0.20027822056594446,0.1313172252630132
2019,0.2,50,0.08419940757596626,0.0038083346961854487,10047.248299484107,0.20027822056594446,0.1160788129899782
2019,0.4,50,0.12415801603109429,0.005547105095513029,9608.862406122895,0.20027822056594446,0.07612020453485017
2019,0.5,50,0.15522199295776562,0.008102224804442292,9268.059515260382,0.20027822056594446,0.045056227608178845
2019,0.6000000000000001,50,0.18778953613141616,0.007732311359696049,8910.76099910226,0.20027822056594446,0.012488684434528302
2019,0.6250000000000001,50,0.19572843022074,0.007681792222015731,8823.66339204829,0.20027822056594446,0.004549790345204474
2019,0.6312500000000001,50,0.19856927475217914,0.009484380413097881,8792.49648669387,0.20027822056594446,0.0017089458137653224
2019,0.63203125,50,0.19910807035706882,0.009029961570160689,8786.585360112625,0.20027822056594446,0.0011701502088756477
2019,0.6324218750000001,50,0.19975027425757677,0.008182512317304666,8779.539741120154,0.20027822056594446,0.0005279463083676939
2019,0.6328125000000001,50,0.20174494020077657,0.008811038864115885,8757.656261057307,0.20027822056594446,0.0014667196348321088
2019,0.6343750000000001,50,0.20059198210884852,0.00837845200797875,8770.305364283851,0.20027822056594446,0.0003137615429040508
2019,0.6375000000000002,50,0.2026027568514111,0.00846229072297626,8748.245154583197,0.20027822056594446,0.0023245362854666385
2019,0.6500000000000001,50,0.20683065257693842,0.011682123056719833,8701.860910578436,0.20027822056594446,0.006552432010993953
2019,0.7000000000000001,50,0.22793390644497513,0.007923419388326983,8470.337112392204,0.20027822056594446,0.027655685879030667
2019,0.8,50,0.26825167705703834,0.010077566190409625,8028.010851007258,0.20027822056594446,0.06797345649109388
2020,0.0,50,0.049539988398067926,0.002724548303404252,12556.527213273119,0.2529462232465338,0.2034062348484659
2020,0.05,50,0.05468204183699696,0.003091992300319628,12488.595545291426,0.2529462232465338,0.19826418140953686
2020,0.1,50,0.05860299076699615,0.0036266771960320587,12436.795888977207,0.2529462232465338,0.19434323247953766
2020,0.2,50,0.07188603327044935,0.0036730578393815716,12261.313614464088,0.2529462232465338,0.18106018997608447
2020,0.4,50,0.11053705440062223,0.0050489203134755295,11750.694974313374,0.2529462232465338,0.1424091688459116
2020,0.5,50,0.13789428879208157,0.0064005584229532165,11389.278550767804,0.2529462232465338,0.11505193445445225
2020,0.6000000000000001,50,0.17103790111030276,0.008424125026203664,10951.418288431785,0.2529462232465338,0.08190832213623106
2020,0.7000000000000001,50,0.21267860363403898,0.009667523952235347,10401.302967390706,0.2529462232465338,0.04026761961249484
2020,0.75,50,0.23710934702307557,0.00852171975470359,10078.548416478143,0.2529462232465338,0.01583687622345825
2020,0.775,50,0.24827453155892207,0.009426441286946054,9931.045163575074,0.2529462232465338,0.004671691687611751
2020,0.78125,50,0.24977365929855444,0.008421519977870773,9911.240187006792,0.2529462232465338,0.003172563947979379
2020,0.7828125,50,0.25279550742047097,0.010501650371741465,9871.318551468154,0.2529462232465338,0.00015071582606285272
2020,0.7835937500000001,50,0.25080692855707903,0.0067617494950648034,9897.589666832424,0.2529462232465338,0.002139294689454785
2020,0.7839843750000001,50,0.25259866452497454,0.009729446483128705,9873.919042960557,0.2529462232465338,0.00034755872155928236
2020,0.784375,50,0.25512491977268664,0.009376406104842375,9840.54468488303,0.2529462232465338,0.0021786965261528235
2020,0.7875000000000001,50,0.256338749930427,0.009201166710486881,9824.508774669124,0.2529462232465338,0.003392526683893171
2020,0.8,50,0.26290864442511547,0.009446342788193045,9737.713898499795,0.2529462232465338,0.009962421178581649
2021,0.0,50,0.05551991991810365,0.0035657495196483495,8365.260069285328,0.21709904279739278,0.16157912287928913
2021,0.05,50,0.05962240422644104,0.0034873293476759843,8328.924365766383,0.21709904279739278,0.15747663857095173
2021,0.1,50,0.06526513008579121,0.004370779565768232,8278.946742830121,0.21709904279739278,0.15183391271160157
2021,0.2,50,0.07783108844566644,0.005248167313751319,8167.650049636705,0.21709904279739278,0.13926795435172634
2021,0.4,50,0.11653682760408123,0.0076509978794319245,7824.833317910628,0.21709904279739278,0.10056221519331156
2021,0.5,50,0.14420152243547593,0.007929958894095448,7579.807115788965,0.21709904279739278,0.07289752036191685
2021,0.6000000000000001,50,0.17820201417210352,0.009827643913123015,7278.664760477654,0.21709904279739278,0.038897028625289265
2021,0.6500000000000001,50,0.19507273839343908,0.008504441217340262,7129.240756049287,0.21709904279739278,0.0220263044039537
2021,0.675,50,0.20622280720179287,0.009666958078652014,7030.484596613698,0.21709904279739278,0.010876235595599915
2021,0.6875,50,0.21122874277121684,0.011044533993446397,6986.14702527531,0.21709904279739278,0.005870300026175945
2021,0.6937500000000001,50,0.21544670995661935,0.00959967040958318,6948.7884899142,0.21709904279739278,0.0016523328407734295
2021,0.6968750000000001,50,0.21482615819969536,0.01129538952342138,6954.284716825276,0.21709904279739278,0.002272884597697422
2021,0.6984375,50,0.21594063466494792,0.009568936267552513,6944.4137987725335,0.21709904279739278,0.0011584081324448603
2021,0.69921875,50,0.21518788007780024,0.009716739540213893,6951.080946150901,0.21709904279739278,0.0019111627195925462
2021,0.6996093750000001,50,0.21527103699029385,0.008898600237898723,6950.344425376945,0.21709904279739278,0.001828005807098937
2021,0.7000000000000001,50,0.21711711680194143,0.009543743273753106,6933.993696485181,0.21709904279739278,1.807400454864605e-05
2021,0.8,50,0.2610401134546998,0.011262382670480072,6544.967715131702,0.21709904279739278,0.04394107065730701
