team_id,season,n_roster,n_zeroed_by_policy,n_minutes_ge_threshold,zero_fraction,all_zeroed_by_policy,all_raw_ppm_zero,all_identical_perf,min_minutes,max_minutes,max_minutes_below_threshold,team_short_display_name
2655,2019,43,32,11,0.744186046512,False,False,False,0,1018,,Tulane
2653,2014,28,19,9,0.678571428571,False,False,False,0,1146,,Troy
2405,2015,30,20,10,0.666666666667,False,False,False,0,1062,,Monmouth
2350,2016,34,22,12,0.647058823529,False,False,False,0,906,,Loyola Chicago
2634,2016,34,22,12,0.647058823529,False,False,False,0,984,,Tennessee St
93,2018,33,21,12,0.636363636364,False,False,False,0,1165,,Murray St
254,2019,33,21,12,0.636363636364,False,False,False,0,1000,,Utah
2449,2016,30,19,11,0.633333333333,False,False,False,0,1133,,N Dakota St
163,2015,37,23,14,0.621621621622,False,False,False,0,968,,Princeton
2428,2015,29,18,11,0.620689655172,False,False,False,0,1109,,NC Central
2433,2015,29,18,11,0.620689655172,False,False,False,0,1384,,UL Monroe
93,2016,29,18,11,0.620689655172,False,False,False,0,1084,,Murray St
2046,2016,34,21,13,0.617647058824,False,False,False,0,1228,,Austin Peay
62,2015,31,19,12,0.612903225806,False,False,False,0,1155,,Hawai'i
202,2019,31,19,12,0.612903225806,False,False,False,0,870,,Tulsa
309,2016,36,22,14,0.611111111111,False,False,False,0,1007,,Louisiana
6,2014,28,17,11,0.607142857143,False,False,False,0,973,,South Alabama
50,2015,28,17,11,0.607142857143,False,False,False,0,957,,FAMU
2099,2015,28,17,11,0.607142857143,False,False,False,0,1062,,Canisius
2653,2016,28,17,11,0.607142857143,False,False,False,0,1089,,Troy
2032,2015,30,18,12,0.6,False,False,False,0,1039,,Arkansas St
2483,2015,30,18,12,0.6,False,False,False,0,1322,,Oregon
265,2015,29,17,12,0.586206896552,False,False,False,0,1015,,Washington St
290,2016,29,17,12,0.586206896552,False,False,False,0,933,,Georgia So
350,2017,29,17,12,0.586206896552,False,False,False,0,1216,,UNC Wilmington
2565,2018,29,17,12,0.586206896552,False,False,False,0,815,,SIUE
2603,2017,36,21,15,0.583333333333,False,False,False,0,1060,,Saint Joseph's
2655,2021,24,14,10,0.583333333333,False,False,False,0,831,,Tulane
300,2015,31,18,13,0.58064516129,False,False,False,0,1012,,UC Irvine
2630,2018,31,18,13,0.58064516129,False,False,False,0,1169,,UT Martin
2427,2016,28,16,12,0.571428571429,False,False,False,0,1119,,UNC Asheville
2440,2018,21,12,9,0.571428571429,False,False,False,0,1289,,Nevada
82,2016,30,17,13,0.566666666667,False,False,False,0,1102,,UIC
2502,2016,30,17,13,0.566666666667,False,False,False,0,907,,Portland St
41,2021,25,14,11,0.56,False,False,False,0,715,,UConn
2473,2015,27,15,12,0.555555555556,False,False,False,0,1272,,Oakland
250,2016,29,16,13,0.551724137931,False,False,False,0,1040,,UT Arlington
2437,2016,29,16,13,0.551724137931,False,False,False,0,1046,,Omaha
227,2016,20,11,9,0.55,False,False,False,0,1137,,Rhode Island
2550,2021,20,11,9,0.55,False,False,False,0,959,,Seton Hall
325,2017,31,17,14,0.548387096774,False,False,False,0,964,,Cleveland St
2598,2018,31,17,14,0.548387096774,False,False,False,0,1091,,St Francis PA
344,2016,22,12,10,0.545454545455,False,False,False,0,877,,Mississippi St
219,2017,35,19,16,0.542857142857,False,False,False,0,865,,Penn
171,2015,26,14,12,0.538461538462,False,False,False,0,957,,Columbia
253,2015,28,15,13,0.535714285714,False,False,False,0,743,,Southern Utah
183,2017,19,10,9,0.526315789474,False,False,False,0,1266,,Syracuse
264,2019,19,10,9,0.526315789474,False,False,False,0,1240,,Washington
2908,2018,21,11,10,0.52380952381,False,False,False,0,1039,,SC Upstate
2628,2020,21,11,10,0.52380952381,False,False,False,0,1152,,TCU
44,2015,23,12,11,0.521739130435,False,False,False,0,1270,,American
2565,2016,25,13,12,0.52,False,False,False,0,910,,SIUE
119,2019,25,13,12,0.52,False,False,False,0,1048,,Towson
202,2021,25,13,12,0.52,False,False,False,0,727,,Tulsa
349,2019,27,14,13,0.518518518519,False,False,False,0,1063,,Army
270,2016,31,16,15,0.516129032258,False,False,False,0,1136,,Milwaukee
245,2014,24,12,12,0.5,False,False,False,0,1013,,Texas A&M
25,2015,20,10,10,0.5,False,False,False,0,1148,,California
202,2015,22,11,11,0.5,False,False,False,0,1174,,Tulsa
2210,2015,22,11,11,0.5,False,False,False,0,961,,Elon
2603,2015,22,11,11,0.5,False,False,False,0,1197,,Saint Joseph's
3084,2015,26,13,13,0.5,False,False,False,0,971,,Utah Valley
68,2016,22,11,11,0.5,False,False,False,0,1012,,Boise St
183,2016,18,9,9,0.5,False,False,False,0,1403,,Syracuse
2117,2016,18,9,9,0.5,False,False,False,0,1146,,C Michigan
107,2017,18,9,9,0.5,False,False,False,0,1104,,Holy Cross
2116,2017,18,9,9,0.5,False,False,False,0,1315,,UCF
2154,2017,26,13,13,0.5,False,False,False,0,1037,,Coppin St
2277,2017,26,13,13,0.5,False,False,False,0,898,,Hou Christian
349,2018,24,12,12,0.5,False,False,False,0,904,,Army
2217,2018,22,11,11,0.5,False,False,False,0,1205,,Fairfield
2464,2019,22,11,11,0.5,False,False,False,0,928,,N Arizona
2638,2019,18,9,9,0.5,False,False,False,0,914,,UTEP
2535,2020,18,9,9,0.5,False,False,False,0,1058,,Samford
2029,2015,35,17,18,0.485714285714,False,False,False,0,997,,AR-Pine Bluff
71,2020,31,15,16,0.483870967742,False,False,False,0,1123,,Bradley
156,2016,25,12,13,0.48,False,False,False,0,1100,,Creighton
2130,2017,25,12,13,0.48,False,False,False,0,1151,,Chicago St
156,2021,25,12,13,0.48,False,False,False,0,1041,,Creighton
2561,2016,23,11,12,0.478260869565,False,False,False,0,1101,,Siena
2344,2018,23,11,12,0.478260869565,False,False,False,0,1130,,Longwood
3084,2021,23,11,12,0.478260869565,False,False,False,0,707,,Utah Valley
2363,2016,21,10,11,0.47619047619,False,False,False,0,1125,,Manhattan
2350,2020,21,10,11,0.47619047619,False,False,False,0,1052,,Loyola Chicago
108,2012,19,9,10,0.473684210526,False,False,False,1,945,,Harvard
239,2014,19,9,10,0.473684210526,False,False,False,0,1103,,Baylor
2230,2014,19,9,10,0.473684210526,False,False,False,0,1140,,Fordham
2612,2016,19,9,10,0.473684210526,False,False,False,0,973,,Saint Peter's
2,2018,19,9,10,0.473684210526,False,False,False,0,1039,,Auburn
9,2018,19,9,10,0.473684210526,False,False,False,0,1124,,Arizona St
2363,2018,19,9,10,0.473684210526,False,False,False,0,908,,Manhattan
2116,2019,19,9,10,0.473684210526,False,False,False,0,1135,,UCF
2429,2014,17,8,9,0.470588235294,False,False,False,0,1013,,Charlotte
305,2019,17,8,9,0.470588235294,False,False,False,0,1310,,DePaul
344,2019,17,8,9,0.470588235294,False,False,False,0,1157,,Mississippi St
2440,2019,17,8,9,0.470588235294,False,False,False,0,1171,,Nevada
333,2020,17,8,9,0.470588235294,False,False,False,0,1167,,Alabama
6,2021,17,8,9,0.470588235294,False,False,False,0,1041,,South Alabama
59,2021,17,8,9,0.470588235294,False,False,False,2,965,,Georgia Tech
112358,2021,17,8,9,0.470588235294,False,False,False,0,598,,Long Island
2110,2014,28,13,15,0.464285714286,False,False,False,0,848,,C Arkansas
349,2017,26,12,14,0.461538461538,False,False,False,0,1026,,Army
2296,2019,26,12,14,0.461538461538,False,False,False,0,974,,Jackson St
2261,2016,24,11,13,0.458333333333,False,False,False,0,1116,,Hampton
2426,2021,24,11,13,0.458333333333,False,False,False,0,488,,Navy
2547,2021,24,11,13,0.458333333333,False,False,False,0,823,,Seattle U
2440,2016,22,10,12,0.454545454545,False,False,False,0,1283,,Nevada
2272,2021,22,10,12,0.454545454545,False,False,False,0,736,,High Point
264,2017,31,14,17,0.451612903226,False,False,False,0,1021,,Washington
2132,2014,20,9,11,0.45,False,False,False,0,1149,,Cincinnati
2172,2016,20,9,11,0.45,False,False,False,0,964,,Denver
2603,2016,20,9,11,0.45,False,False,False,0,1341,,Saint Joseph's
2050,2018,20,9,11,0.45,False,False,False,0,953,,Ball State
2649,2018,20,9,11,0.45,False,False,False,0,1175,,Toledo
219,2020,20,9,11,0.45,False,False,False,0,982,,Penn
301,2014,18,8,10,0.444444444444,False,False,False,0,1172,,San Diego
2168,2015,18,8,10,0.444444444444,False,False,False,0,1215,,Dayton
275,2016,18,8,10,0.444444444444,False,False,False,0,1229,,Wisconsin
2463,2016,18,8,10,0.444444444444,False,False,False,0,952,,CSU Northridge
301,2018,18,8,10,0.444444444444,False,False,False,0,1184,,San Diego
2547,2018,18,8,10,0.444444444444,False,False,False,0,1112,,Seattle U
2006,2020,18,8,10,0.444444444444,False,False,False,0,1060,,Akron
275,2021,18,8,10,0.444444444444,False,False,False,0,1032,,Wisconsin
55,2014,25,11,14,0.44,False,False,False,0,951,,J'Ville St
2426,2016,25,11,14,0.44,False,False,False,0,1033,,Navy
315,2014,16,7,9,0.4375,False,False,False,0,1242,,Niagara
2390,2014,16,7,9,0.4375,False,False,False,0,1166,,Miami
195,2015,16,7,9,0.4375,False,False,False,0,1047,,Ohio
257,2015,16,7,9,0.4375,False,False,False,0,1276,,Richmond
2463,2015,16,7,9,0.4375,False,False,False,0,1111,,CSU Northridge
2692,2015,16,7,9,0.4375,False,False,False,0,997,,Weber St
301,2017,16,7,9,0.4375,False,False,False,0,1063,,San Diego
183,2018,16,7,9,0.4375,False,False,False,0,1443,,Syracuse
278,2018,16,7,9,0.4375,False,False,False,0,1083,,Fresno St
68,2019,16,7,9,0.4375,False,False,False,0,1171,,Boise St
2,2015,23,10,13,0.434782608696,False,False,False,0,1156,,Auburn
2426,2018,23,10,13,0.434782608696,False,False,False,0,952,,Navy
2306,2020,30,13,17,0.433333333333,False,False,False,0,1042,,Kansas St
2184,2016,21,9,12,0.428571428571,False,False,False,0,1184,,Duquesne
2415,2017,21,9,12,0.428571428571,False,False,False,0,911,,Morgan St
2350,2018,21,9,12,0.428571428571,False,False,False,0,1161,,Loyola Chicago
275,2019,21,9,12,0.428571428571,False,False,False,0,1106,,Wisconsin
2428,2020,21,9,12,0.428571428571,False,False,False,0,1141,,NC Central
183,2012,19,8,11,0.421052631579,False,False,False,2,1192,,Syracuse
2006,2014,19,8,11,0.421052631579,False,False,False,0,1130,,Akron
2050,2014,19,8,11,0.421052631579,False,False,False,0,981,,Ball State
2117,2015,19,8,11,0.421052631579,False,False,False,0,1093,,C Michigan
2132,2015,19,8,11,0.421052631579,False,False,False,0,1065,,Cincinnati
2599,2015,19,8,11,0.421052631579,False,False,False,0,1150,,St John's
147,2016,19,8,11,0.421052631579,False,False,False,0,1003,,Montana St
2229,2016,19,8,11,0.421052631579,False,False,False,0,1058,,FIU
2545,2016,19,8,11,0.421052631579,False,False,False,0,1062,,SE Louisiana
228,2017,19,8,11,0.421052631579,False,False,False,0,1097,,Clemson
2253,2017,19,8,11,0.421052631579,False,False,False,0,1072,,Grand Canyon
2325,2017,19,8,11,0.421052631579,False,False,False,0,985,,La Salle
2463,2017,19,8,11,0.421052631579,False,False,False,0,1003,,CSU Northridge
142,2019,19,8,11,0.421052631579,False,False,False,0,1080,,Missouri
2241,2019,19,8,11,0.421052631579,False,False,False,0,1169,,Gardner-Webb
154,2020,19,8,11,0.421052631579,False,False,False,0,1063,,Wake Forest
264,2021,19,8,11,0.421052631579,False,False,False,0,808,,Washington
349,2021,24,10,14,0.416666666667,False,False,False,0,668,,Army
295,2017,29,12,17,0.413793103448,False,False,False,0,1093,,Old Dominion
154,2014,17,7,10,0.411764705882,False,False,False,0,1033,,Wake Forest
189,2014,17,7,10,0.411764705882,False,False,False,0,1166,,Bowling Green
252,2014,17,7,10,0.411764705882,False,False,False,0,1143,,BYU
2097,2014,17,7,10,0.411764705882,False,False,False,0,928,,Campbell
2463,2014,17,7,10,0.411764705882,False,False,False,0,1256,,CSU Northridge
2507,2014,17,7,10,0.411764705882,False,False,False,0,1398,,Providence
2449,2015,17,7,10,0.411764705882,False,False,False,0,1271,,N Dakota St
2166,2016,17,7,10,0.411764705882,False,False,False,0,1143,,Davidson
290,2017,17,7,10,0.411764705882,False,False,False,0,1123,,Georgia So
167,2018,17,7,10,0.411764705882,False,False,False,0,895,,New Mexico
2599,2018,17,7,10,0.411764705882,False,False,False,0,1190,,St John's
48,2019,17,7,10,0.411764705882,False,False,False,0,1108,,Delaware
183,2019,17,7,10,0.411764705882,False,False,False,0,1162,,Syracuse
242,2019,17,7,10,0.411764705882,False,False,False,0,921,,Rice
256,2019,17,7,10,0.411764705882,False,False,False,0,1200,,James Madison
269,2019,17,7,10,0.411764705882,False,False,False,0,1139,,Marquette
2142,2019,17,7,10,0.411764705882,False,False,False,0,1159,,Colgate
2287,2019,17,7,10,0.411764705882,False,False,False,0,959,,Illinois St
2492,2019,17,7,10,0.411764705882,False,False,False,0,1187,,Pepperdine
2633,2019,17,7,10,0.411764705882,False,False,False,0,1219,,Tennessee
42,2020,17,7,10,0.411764705882,False,False,False,0,1151,,Hartford
258,2020,17,7,10,0.411764705882,False,False,False,0,1114,,Virginia
2065,2020,17,7,10,0.411764705882,False,False,False,0,990,,Bethune
2247,2020,17,7,10,0.411764705882,False,False,False,0,987,,Georgia St
2771,2020,17,7,10,0.411764705882,False,False,False,0,1121,,Merrimack
84,2021,17,7,10,0.411764705882,False,False,False,0,925,,Indiana
2116,2021,17,7,10,0.411764705882,False,False,False,0,730,,UCF
163,2014,22,9,13,0.409090909091,False,False,False,0,920,,Princeton
2116,2014,22,9,13,0.409090909091,False,False,False,0,958,,UCF
2026,2016,22,9,13,0.409090909091,False,False,False,0,940,,Appalachian St
25,2017,22,9,13,0.409090909091,False,False,False,0,1012,,California
47,2018,22,9,13,0.409090909091,False,False,False,0,1252,,Howard
2426,2020,22,9,13,0.409090909091,False,False,False,1,1042,,Navy
349,2016,27,11,16,0.407407407407,False,False,False,0,1074,,Army
26,2011,15,6,9,0.4,False,False,False,0,1154,,UCLA
41,2012,15,6,9,0.4,False,False,False,1,1266,,UConn
152,2014,15,6,9,0.4,False,False,False,0,1238,,NC State
156,2014,20,8,12,0.4,False,False,False,0,1181,,Creighton
349,2014,25,10,15,0.4,False,False,False,0,959,,Army
183,2015,15,6,9,0.4,False,False,False,0,1156,,Syracuse
2638,2015,15,6,9,0.4,False,False,False,0,1117,,UTEP
9,2016,15,6,9,0.4,False,False,False,0,1017,,Arizona St
202,2016,15,6,9,0.4,False,False,False,0,1029,,Tulsa
2567,2016,15,6,9,0.4,False,False,False,0,997,,SMU
2,2017,20,8,12,0.4,False,False,False,0,869,,Auburn
305,2017,30,12,18,0.4,False,False,False,0,1059,,DePaul
27,2018,25,10,15,0.4,False,False,False,0,1056,,UC Riverside
139,2018,15,6,9,0.4,False,False,False,0,1195,,Saint Louis
145,2018,15,6,9,0.4,False,False,False,0,989,,Ole Miss
2514,2018,15,6,9,0.4,False,False,False,0,1128,,Quinnipiac
2617,2018,20,8,12,0.4,False,False,False,0,952,,SF Austin
2514,2019,15,6,9,0.4,False,False,False,0,1113,,Quinnipiac
2,2020,20,8,12,0.4,False,False,False,0,1032,,Auburn
8,2020,15,6,9,0.4,False,False,False,0,1182,,Arkansas
201,2020,15,6,9,0.4,False,False,False,0,1029,,Oklahoma
264,2020,20,8,12,0.4,False,False,False,0,1031,,Washington
344,2020,20,8,12,0.4,False,False,False,0,1025,,Mississippi St
2440,2020,15,6,9,0.4,False,False,False,0,991,,Nevada
2634,2020,20,8,12,0.4,False,False,False,0,1007,,Tennessee St
2005,2021,20,8,12,0.4,False,False,False,0,913,,Air Force
2623,2017,28,11,17,0.392857142857,False,False,False,0,1174,,Missouri St
2377,2014,23,9,14,0.391304347826,False,False,False,0,1056,,McNeese
311,2016,23,9,14,0.391304347826,False,False,False,0,813,,Maine
2428,2018,23,9,14,0.391304347826,False,False,False,0,1027,,NC Central
2426,2019,23,9,14,0.391304347826,False,False,False,0,929,,Navy
2430,2011,18,7,11,0.388888888889,False,False,False,0,954,,UNC Greensboro
2011,2014,18,7,11,0.388888888889,False,False,False,0,1085,,Alabama St
2460,2014,18,7,11,0.388888888889,False,False,False,0,916,,Northern Iowa
2540,2014,18,7,11,0.388888888889,False,False,False,0,925,,UCSB
30,2015,18,7,11,0.388888888889,False,False,False,0,896,,USC
57,2015,18,7,11,0.388888888889,False,False,False,0,1000,,Florida
249,2015,18,7,11,0.388888888889,False,False,False,0,1062,,North Texas
2561,2015,18,7,11,0.388888888889,False,False,False,0,1134,,Siena
235,2017,18,7,11,0.388888888889,False,False,False,0,1114,,Memphis
2117,2017,18,7,11,0.388888888889,False,False,False,0,1192,,C Michigan
2142,2017,18,7,11,0.388888888889,False,False,False,0,1159,,Colgate
2168,2017,18,7,11,0.388888888889,False,False,False,0,1000,,Dayton
2640,2017,18,7,11,0.388888888889,False,False,False,0,1139,,Texas Southern
235,2018,18,7,11,0.388888888889,False,False,False,0,994,,Memphis
250,2018,18,7,11,0.388888888889,False,False,False,0,1138,,UT Arlington
2117,2018,18,7,11,0.388888888889,False,False,False,0,1210,,C Michigan
2184,2018,18,7,11,0.388888888889,False,False,False,0,1048,,Duquesne
2603,2018,18,7,11,0.388888888889,False,False,False,0,1092,,Saint Joseph's
9,2019,18,7,11,0.388888888889,False,False,False,0,1102,,Arizona St
77,2019,18,7,11,0.388888888889,False,False,False,0,1058,,Northwestern
245,2019,18,7,11,0.388888888889,False,False,False,0,1112,,Texas A&M
301,2019,18,7,11,0.388888888889,False,False,False,0,1293,,San Diego
2084,2019,18,7,11,0.388888888889,False,False,False,0,1133,,Buffalo
158,2020,18,7,11,0.388888888889,False,False,False,0,1029,,Nebraska
2638,2020,18,7,11,0.388888888889,False,False,False,0,1092,,UTEP
183,2021,18,7,11,0.388888888889,False,False,False,0,981,,Syracuse
2803,2021,18,7,11,0.388888888889,False,False,False,0,725,,Bryant
30,2011,13,5,8,0.384615384615,False,False,False,5,1187,,USC
2599,2012,13,5,8,0.384615384615,False,False,False,1,1155,,St John's
152,2016,13,5,8,0.384615384615,False,False,False,0,1278,,NC State
2711,2014,21,8,13,0.380952380952,False,False,False,0,1122,,W Michigan
2,2016,21,8,13,0.380952380952,False,False,False,0,832,,Auburn
2142,2018,21,8,13,0.380952380952,False,False,False,0,1115,,Colgate
2382,2018,21,8,13,0.380952380952,False,False,False,0,1047,,Mercer
16,2020,21,8,13,0.380952380952,False,False,False,0,914,,Sacramento St
2363,2020,21,8,13,0.380952380952,False,False,False,0,902,,Manhattan
9,2021,21,8,13,0.380952380952,False,False,False,0,771,,Arizona St
2296,2021,21,8,13,0.380952380952,False,False,False,0,572,,Jackson St
2230,2011,16,6,10,0.375,False,False,False,0,963,,Fordham
36,2014,16,6,10,0.375,False,False,False,0,1083,,Colorado St
104,2014,16,6,10,0.375,False,False,False,0,1090,,Boston Univ
179,2014,16,6,10,0.375,False,False,False,0,1117,,St Bonaventure
2344,2014,16,6,10,0.375,False,False,False,0,1056,,Longwood
2640,2014,16,6,10,0.375,False,False,False,0,1175,,Texas Southern
152,2015,16,6,10,0.375,False,False,False,0,1256,,NC State
350,2015,16,6,10,0.375,False,False,False,0,1161,,UNC Wilmington
2747,2015,16,6,10,0.375,False,False,False,0,1090,,Wofford
26,2016,16,6,10,0.375,False,False,False,0,1159,,UCLA
38,2016,16,6,10,0.375,False,False,False,0,953,,Colorado
299,2016,16,6,10,0.375,False,False,False,0,1055,,Long Beach St
2006,2016,16,6,10,0.375,False,False,False,0,995,,Akron
2084,2016,16,6,10,0.375,False,False,False,0,1014,,Buffalo
2306,2016,16,6,10,0.375,False,False,False,0,1044,,Kansas St
36,2017,16,6,10,0.375,False,False,False,0,1137,,Colorado St
41,2017,16,6,10,0.375,False,False,False,0,1182,,UConn
135,2017,16,6,10,0.375,False,False,False,0,1174,,Minnesota
259,2017,16,6,10,0.375,False,False,False,0,1040,,Virginia Tech
2065,2017,16,6,10,0.375,False,False,False,0,1100,,Bethune
2655,2017,16,6,10,0.375,False,False,False,0,1056,,Tulane
26,2018,16,6,10,0.375,False,False,False,0,1244,,UCLA
36,2018,16,6,10,0.375,False,False,False,0,919,,Colorado St
58,2018,16,6,10,0.375,False,False,False,0,1089,,South Florida
116,2018,16,6,10,0.375,False,False,False,0,1162,,Mount St Mary
2168,2018,16,6,10,0.375,False,False,False,0,1088,,Dayton
218,2019,16,6,10,0.375,False,False,False,0,1225,,Temple
295,2019,16,6,10,0.375,False,False,False,0,1316,,Old Dominion
350,2019,16,6,10,0.375,False,False,False,0,1014,,UNC Wilmington
2168,2019,16,6,10,0.375,False,False,False,0,1204,,Dayton
2368,2019,16,6,10,0.375,False,False,False,0,883,,Marist
2692,2019,16,6,10,0.375,False,False,False,0,1049,,Weber St
2752,2019,16,6,10,0.375,False,False,False,0,1186,,Xavier
30,2020,16,6,10,0.375,False,False,False,0,996,,USC
68,2020,16,6,10,0.375,False,False,False,0,1151,,Boise St
104,2020,16,6,10,0.375,False,False,False,0,1004,,Boston Univ
166,2020,24,9,15,0.375,False,False,False,0,796,,New Mexico St
275,2020,16,6,10,0.375,False,False,False,0,998,,Wisconsin
2217,2020,16,6,10,0.375,False,False,False,0,1072,,Fairfield
2241,2020,16,6,10,0.375,False,False,False,0,1134,,Gardner-Webb
2483,2020,16,6,10,0.375,False,False,False,0,1135,,Oregon
2540,2020,16,6,10,0.375,False,False,False,0,1024,,UCSB
2567,2020,16,6,10,0.375,False,False,False,0,1048,,SMU
2230,2021,16,6,10,0.375,False,False,False,0,494,,Fordham
24,2014,19,7,12,0.368421052632,False,False,False,0,1266,,Stanford
57,2014,19,7,12,0.368421052632,False,False,False,0,1194,,Florida
213,2014,19,7,12,0.368421052632,False,False,False,0,1196,,Penn State
2193,2014,19,7,12,0.368421052632,False,False,False,0,1262,,ETSU
331,2015,19,7,12,0.368421052632,False,False,False,0,1142,,E Washington
2612,2015,19,7,12,0.368421052632,False,False,False,0,1096,,Saint Peter's
84,2016,19,7,12,0.368421052632,False,False,False,0,1215,,Indiana
154,2016,19,7,12,0.368421052632,False,False,False,0,952,,Wake Forest
2447,2016,19,7,12,0.368421052632,False,False,False,0,961,,Nicholls
84,2018,19,7,12,0.368421052632,False,False,False,0,1060,,Indiana
2378,2018,19,7,12,0.368421052632,False,False,False,0,1159,,UMBC
2239,2019,19,7,12,0.368421052632,False,False,False,0,1162,,Fullerton
103,2020,19,7,12,0.368421052632,False,False,False,0,1031,,Boston College
290,2020,19,7,12,0.368421052632,False,False,False,0,1085,,Georgia So
2541,2020,19,7,12,0.368421052632,False,False,False,0,887,,Santa Clara
2598,2020,19,7,12,0.368421052632,False,False,False,0,1155,,St Francis PA
2737,2020,19,7,12,0.368421052632,False,False,False,0,957,,Winthrop
103,2021,19,7,12,0.368421052632,False,False,False,0,642,,Boston College
2244,2021,19,7,12,0.368421052632,False,False,False,0,676,,George Mason
2598,2021,19,7,12,0.368421052632,False,False,False,0,607,,St Francis PA
99,2017,30,11,19,0.366666666667,False,False,False,0,1019,,LSU
2628,2017,30,11,19,0.366666666667,False,False,False,0,1283,,TCU
2005,2016,22,8,14,0.363636363636,False,False,False,0,1112,,Air Force
3084,2018,22,8,14,0.363636363636,False,False,False,0,1068,,Utah Valley
2415,2020,22,8,14,0.363636363636,False,False,False,0,984,,Morgan St
26,2013,14,5,9,0.357142857143,False,False,False,4,1243,,UCLA
2275,2014,14,5,9,0.357142857143,False,False,False,0,1206,,Hofstra
2506,2014,14,5,9,0.357142857143,False,False,False,0,1191,,Presbyterian
269,2015,14,5,9,0.357142857143,False,False,False,0,1053,,Marquette
2454,2015,14,5,9,0.357142857143,False,False,False,0,1139,,North Florida
2065,2016,14,5,9,0.357142857143,False,False,False,0,1207,,Bethune
2329,2016,14,5,9,0.357142857143,False,False,False,0,1087,,Lehigh
324,2017,28,10,18,0.357142857143,False,False,False,0,1194,,Coast Car
227,2019,14,5,9,0.357142857143,False,False,False,1,1208,,Rhode Island
96,2020,14,5,9,0.357142857143,False,False,False,0,1068,,Kentucky
227,2020,14,5,9,0.357142857143,False,False,False,0,1071,,Rhode Island
48,2021,14,5,9,0.357142857143,False,False,False,0,538,,Delaware
179,2021,14,5,9,0.357142857143,False,False,False,0,806,,St Bonaventure
2210,2011,17,6,11,0.352941176471,False,False,False,1,974,,Elon
12,2012,17,6,11,0.352941176471,False,False,False,1,1134,,Arizona
2427,2013,17,6,11,0.352941176471,False,False,False,0,1102,,UNC Asheville
21,2014,17,6,11,0.352941176471,False,False,False,0,1126,,San Diego St
151,2014,17,6,11,0.352941176471,False,False,False,0,1200,,East Carolina
158,2014,17,6,11,0.352941176471,False,False,False,0,1042,,Nebraska
227,2014,17,6,11,0.352941176471,False,False,False,0,1139,,Rhode Island
235,2014,17,6,11,0.352941176471,False,False,False,0,1129,,Memphis
2198,2014,17,6,11,0.352941176471,False,False,False,0,1232,,E Kentucky
2413,2014,17,6,11,0.352941176471,False,False,False,0,1184,,Morehead St
2430,2014,17,6,11,0.352941176471,False,False,False,0,973,,UNC Greensboro
2571,2014,17,6,11,0.352941176471,False,False,False,0,1177,,S Dakota St
13,2015,17,6,11,0.352941176471,False,False,False,0,879,,Cal Poly
38,2015,17,6,11,0.352941176471,False,False,False,0,937,,Colorado
201,2015,17,6,11,0.352941176471,False,False,False,0,1135,,Oklahoma
227,2015,17,6,11,0.352941176471,False,False,False,0,1052,,Rhode Island
242,2015,17,6,11,0.352941176471,False,False,False,0,1085,,Rice
251,2015,17,6,11,0.352941176471,False,False,False,0,976,,Texas
2181,2015,17,6,11,0.352941176471,False,False,False,0,926,,Drake
2230,2015,17,6,11,0.352941176471,False,False,False,0,1065,,Fordham
2247,2015,17,6,11,0.352941176471,False,False,False,0,1294,,Georgia St
2514,2015,17,6,11,0.352941176471,False,False,False,0,1106,,Quinnipiac
258,2016,17,6,11,0.352941176471,False,False,False,0,1234,,Virginia
2230,2016,17,6,11,0.352941176471,False,False,False,0,984,,Fordham
2535,2016,17,6,11,0.352941176471,False,False,False,0,1114,,Samford
9,2017,17,6,11,0.352941176471,False,False,False,0,1179,,Arizona St
127,2017,17,6,11,0.352941176471,False,False,False,0,895,,Michigan St
152,2017,17,6,11,0.352941176471,False,False,False,0,1114,,NC State
154,2017,17,6,11,0.352941176471,False,False,False,1,1013,,Wake Forest
158,2017,17,6,11,0.352941176471,False,False,False,0,1075,,Nebraska
195,2017,17,6,11,0.352941176471,False,False,False,0,1116,,Ohio
278,2017,17,6,11,0.352941176471,False,False,False,0,1101,,Fresno St
2166,2017,17,6,11,0.352941176471,False,False,False,1,1180,,Davidson
2198,2017,17,6,11,0.352941176471,False,False,False,0,1092,,E Kentucky
2368,2017,17,6,11,0.352941176471,False,False,False,0,1135,,Marist
2440,2017,17,6,11,0.352941176471,False,False,False,0,1240,,Nevada
2692,2017,17,6,11,0.352941176471,False,False,False,0,1085,,Weber St
12,2018,17,6,11,0.352941176471,False,False,False,0,1172,,Arizona
103,2018,17,6,11,0.352941176471,False,False,False,0,1337,,Boston College
113,2018,17,6,11,0.352941176471,False,False,False,0,1126,,UMass
257,2018,17,6,11,0.352941176471,False,False,False,0,1166,,Richmond
2305,2018,17,6,11,0.352941176471,False,False,False,0,1474,,Kansas
2459,2018,17,6,11,0.352941176471,False,False,False,0,991,,N Illinois
8,2019,17,6,11,0.352941176471,False,False,False,0,1046,,Arkansas
26,2019,17,6,11,0.352941176471,False,False,False,0,1048,,UCLA
38,2019,17,6,11,0.352941176471,False,False,False,0,1133,,Colorado
201,2019,17,6,11,0.352941176471,False,False,False,0,1123,,Oklahoma
213,2019,17,6,11,0.352941176471,False,False,False,0,1180,,Penn State
233,2019,17,6,11,0.352941176471,False,False,False,0,1113,,South Dakota
