team_id,season,n_roster,n_zeroed_by_policy,zero_fraction,perf_std,perf_var,perf_range,team_short_display_name
6,2020,15,4,0.266666666667,0.920864313845,0.847991084513,2.67548718443,South Alabama
6,2021,17,8,0.470588235294,1.15743673765,1.33965980166,3.29835848021,South Alabama
8,2013,15,2,0.133333333333,1.093535975,1.19582092863,3.81153872591,Arkansas
8,2014,16,2,0.125,0.896803186902,0.804255956037,2.82549020156,Arkansas
8,2015,14,1,0.0714285714286,0.98212237016,0.96456434997,3.64909879886,Arkansas
8,2016,15,5,0.333333333333,1.15584129549,1.33596910036,3.40542506229,Arkansas
8,2017,14,2,0.142857142857,1.0106755706,1.02146510901,3.23950934108,Arkansas
8,2018,15,4,0.266666666667,1.10661757559,1.2246024586,3.23209045157,Arkansas
8,2019,17,6,0.352941176471,1.05462133499,1.11222616021,3.37486572707,Arkansas
8,2020,15,6,0.4,1.14954198648,1.32144677867,3.79410771205,Arkansas
8,2021,16,5,0.3125,1.10725167551,1.22600627292,3.31602592699,Arkansas
9,2013,13,3,0.230769230769,1.06323685405,1.13047260781,3.34782780738,Arizona St
9,2014,18,5,0.277777777778,0.982425945362,0.96516073812,3.08886948482,Arizona St
9,2015,16,3,0.1875,0.925642560023,0.856814148926,3.16606678118,Arizona St
9,2016,15,6,0.4,1.03855793608,1.0786025866,2.56957370487,Arizona St
9,2017,17,6,0.352941176471,1.01719852836,1.03469284609,3.00530271815,Arizona St
9,2018,19,9,0.473684210526,1.10664787939,1.22466952895,2.91806294042,Arizona St
9,2019,18,7,0.388888888889,1.01481339221,1.029846221,2.91988175521,Arizona St
9,2020,17,5,0.294117647059,1.05489287051,1.11279896825,3.303590915,Arizona St
9,2021,21,8,0.380952380952,1.08056854134,1.16762837252,3.33249538605,Arizona St
12,2013,14,4,0.285714285714,1.15733612155,1.33942689826,3.46960876433,Arizona
12,2014,16,3,0.1875,1.12816282031,1.27275134913,4.05234141106,Arizona
12,2015,16,3,0.1875,1.07050106003,1.14597251952,2.93590944425,Arizona
12,2016,15,3,0.2,1.13628726015,1.29114873757,3.90303790074,Arizona
12,2017,16,5,0.3125,1.14340818403,1.30738227531,3.0214762776,Arizona
12,2018,17,6,0.352941176471,1.09660165823,1.20253519683,3.38518984275,Arizona
12,2019,16,5,0.3125,0.953062742892,0.908328591889,2.5218344363,Arizona
12,2020,17,6,0.352941176471,1.05977906648,1.12313166975,3.0620795783,Arizona
12,2021,16,5,0.3125,1.04378463497,1.08948636419,2.7992604126,Arizona
13,2013,12,1,0.0833333333333,0.765054648135,0.585308614633,3.16597385042,Cal Poly
13,2014,17,4,0.235294117647,0.918820149702,0.844230467498,2.89073699422,Cal Poly
13,2015,17,6,0.352941176471,0.975321641138,0.951252303673,2.79995071114,Cal Poly
13,2016,16,4,0.25,0.983160607933,0.966604780991,2.61925226231,Cal Poly
13,2017,16,2,0.125,0.777069066222,0.603836333679,2.63567462901,Cal Poly
13,2018,15,3,0.2,0.882173956794,0.778230890045,2.75297370228,Cal Poly
13,2019,15,4,0.266666666667,0.886048924373,0.785082696383,2.88456804377,Cal Poly
13,2020,14,0,0,0.523633778774,0.274192334274,1.75409101754,Cal Poly
13,2021,15,3,0.2,0.881226020623,0.776559299422,3.45431708038,Cal Poly
16,2013,13,2,0.153846153846,0.96330050479,0.92794786253,3.06307008578,Sacramento St
16,2014,14,0,0,0.7671839601,0.588571228634,2.93794752302,Sacramento St
16,2015,14,3,0.214285714286,0.900429883086,0.810773974354,3.14443332966,Sacramento St
16,2016,14,2,0.142857142857,0.796246447513,0.634008405177,2.75412695292,Sacramento St
16,2017,15,3,0.2,0.876316151206,0.767929996864,2.69032403377,Sacramento St
16,2018,14,2,0.142857142857,0.773737362643,0.59866950635,2.79099619662,Sacramento St
16,2019,16,4,0.25,1.14910006051,1.32043094906,3.84468891077,Sacramento St
16,2020,21,8,0.380952380952,0.873350304003,0.762740753502,2.6512798467,Sacramento St
16,2021,16,3,0.1875,0.92276894157,0.851502519527,3.19945407937,Sacramento St
21,2013,15,4,0.266666666667,1.1169874472,1.2476609572,3.46072048599,San Diego St
21,2014,17,6,0.352941176471,1.05943754573,1.12240791331,3.30323407117,San Diego St
21,2015,17,5,0.294117647059,0.913336629277,0.834183798379,2.53533986482,San Diego St
21,2016,16,5,0.3125,0.922077007194,0.850226007196,2.49108620538,San Diego St
21,2017,16,5,0.3125,0.945567650764,0.894098182172,2.51798547214,San Diego St
21,2018,14,2,0.142857142857,0.817125795164,0.667694565123,2.75085508282,San Diego St
21,2019,15,3,0.2,0.890526311831,0.793037112063,2.93160916241,San Diego St
21,2020,15,2,0.133333333333,0.829536791556,0.688131288545,3.07449348952,San Diego St
21,2021,17,5,0.294117647059,1.27105727865,1.6155866056,4.77772427352,San Diego St
23,2013,15,1,0.0666666666667,0.91453234342,0.836369407162,4.1107659302,San José St
23,2014,13,3,0.230769230769,0.881786052122,0.777546641718,2.84048006965,San José St
23,2015,17,2,0.117647058824,0.807888355835,0.652683595494,2.62866220465,San José St
23,2016,15,4,0.266666666667,0.949838585835,0.902193339142,2.62310649039,San José St
23,2017,15,2,0.133333333333,0.894525991975,0.800176750318,3.03349414934,San José St
23,2018,15,2,0.133333333333,0.843487345676,0.711470902316,2.93982663711,San José St
23,2019,15,2,0.133333333333,0.723789099526,0.523870660592,2.47059226869,San José St
23,2020,15,1,0.0666666666667,0.697789460765,0.486910131555,3.09139230126,San José St
23,2021,15,1,0.0666666666667,0.824160522939,0.679240567572,3.54456327425,San José St
24,2013,14,1,0.0714285714286,0.837201283185,0.700905988567,3.30578090637,Stanford
24,2014,19,7,0.368421052632,0.99648368238,0.992979729249,3.14032395572,Stanford
24,2015,17,5,0.294117647059,1.00477739953,1.00957762261,3.26165206881,Stanford
24,2016,16,5,0.3125,0.952579285603,0.90740729536,2.57362258015,Stanford
24,2017,17,5,0.294117647059,0.949511044724,0.901571224054,3.23990780472,Stanford
24,2018,15,3,0.2,0.979483448572,0.959387826027,3.22979825018,Stanford
24,2019,15,3,0.2,0.884278301225,0.781948114017,2.94256681602,Stanford
24,2020,15,3,0.2,0.927484760519,0.860227980995,3.20542122007,Stanford
24,2021,16,4,0.25,0.972147074594,0.945069934641,3.35409017563,Stanford
25,2013,13,2,0.153846153846,0.971333746672,0.943489247423,3.42471182379,California
25,2014,14,1,0.0714285714286,0.894505006273,0.800139206248,2.7464518011,California
25,2015,20,10,0.5,1.00847575827,1.01702335502,2.98128762235,California
25,2016,16,5,0.3125,1.05132857124,1.1052917647,2.99601071739,California
25,2017,22,9,0.409090909091,0.952574026831,0.907397276593,2.51319107642,California
25,2018,17,5,0.294117647059,0.903499727296,0.816311757225,2.55184424959,California
25,2019,15,5,0.333333333333,0.918310163291,0.843293556004,2.43082618975,California
25,2020,17,5,0.294117647059,0.881663933558,0.777331291736,3.07019204847,California
25,2021,15,2,0.133333333333,0.835342631924,0.69779731271,3.47732112539,California
26,2013,14,5,0.357142857143,1.33372189927,1.77881410459,3.90734827892,UCLA
26,2014,16,5,0.3125,1.10096764147,1.21212974757,3.39954741111,UCLA
26,2015,15,4,0.266666666667,1.02066609209,1.04175927154,2.88524710087,UCLA
26,2016,16,6,0.375,1.04650186092,1.0951661449,2.83295500962,UCLA
26,2017,15,4,0.266666666667,1.10638347371,1.22408439089,3.04282042947,UCLA
26,2018,16,6,0.375,1.09577975187,1.2007332646,3.03976577871,UCLA
26,2019,17,6,0.352941176471,1.07644021795,1.15872354282,3.12871542108,UCLA
26,2020,15,4,0.266666666667,0.979107608003,0.958651708049,2.70025445733,UCLA
26,2021,14,2,0.142857142857,0.910929726054,0.829792965809,2.89293396378,UCLA
27,2013,14,1,0.0714285714286,0.780612937617,0.609356558375,3.25874212667,UC Riverside
27,2014,13,2,0.153846153846,0.937028272839,0.878021984099,3.28488004068,UC Riverside
27,2015,14,1,0.0714285714286,0.796047297553,0.633691299941,2.86637348699,UC Riverside
27,2016,15,3,0.2,0.874092400616,0.764037524814,2.88168821068,UC Riverside
27,2017,15,3,0.2,0.804729369044,0.647589357402,2.20777469942,UC Riverside
27,2018,25,10,0.4,0.897863973815,0.806159715475,2.4306091799,UC Riverside
27,2019,15,2,0.133333333333,0.865721204723,0.749473204307,2.67188262773,UC Riverside
27,2020,14,2,0.142857142857,0.758130752277,0.574762237547,2.77646503716,UC Riverside
27,2021,15,4,0.266666666667,0.957500528192,0.916807261488,2.95340947079,UC Riverside
28,2021,17,3,0.176470588235,1.03751540091,1.07643820712,3.82281708638,UC San Diego
30,2013,16,3,0.1875,0.936382066088,0.876811373691,2.92259542513,USC
30,2014,18,6,0.333333333333,1.0223081427,1.04511393863,3.01719851593,USC
30,2015,18,7,0.388888888889,1.019484171,1.03934797491,2.66842421606,USC
30,2016,14,3,0.214285714286,0.958187672705,0.918123616123,2.65796683017,USC
30,2017,14,3,0.214285714286,0.937090467604,0.878138544474,3.06955874607,USC
30,2018,15,3,0.2,0.92131848927,0.848827758672,2.85257334322,USC
30,2019,13,3,0.230769230769,1.01539654661,1.03103014686,3.10924163022,USC
30,2020,16,6,0.375,1.02509129895,1.05081217118,3.0863616677,USC
30,2021,17,6,0.352941176471,1.06729549423,1.13911967201,2.81796069752,USC
36,2013,13,3,0.230769230769,1.09408572458,1.19702357274,3.24383917673,Colorado St
36,2014,16,6,0.375,1.09464895706,1.1982563392,2.92147305092,Colorado St
36,2015,15,4,0.266666666667,0.988810154179,0.977745521007,3.15917249841,Colorado St
36,2016,13,2,0.153846153846,0.94891120046,0.900432466358,3.17790258464,Colorado St
36,2017,16,6,0.375,1.06885510747,1.14245124077,3.1365428879,Colorado St
36,2018,16,6,0.375,0.975391974409,0.951389503742,2.82103590479,Colorado St
36,2019,15,3,0.2,0.909644857285,0.827453766386,2.9092744096,Colorado St
36,2020,14,4,0.285714285714,1.02956176008,1.05999741783,2.59315190853,Colorado St
36,2021,12,3,0.25,0.975425893693,0.951455674087,2.95617546801,Colorado St
38,2013,12,1,0.0833333333333,0.844584527268,0.713323023701,3.17318142617,Colorado
38,2014,17,5,0.294117647059,0.970216338097,0.94131974271,2.77688801797,Colorado
38,2015,17,6,0.352941176471,1.08353845265,1.17405557837,3.44539248795,Colorado
38,2016,16,6,0.375,1.09392869624,1.19667999246,3.01703874104,Colorado
38,2017,16,5,0.3125,1.0188872966,1.03813132316,3.08600551908,Colorado
38,2018,15,4,0.266666666667,0.925680451921,0.856884299068,2.55545092543,Colorado
38,2019,17,6,0.352941176471,1.02200272484,1.04448956957,2.93359836818,Colorado
38,2020,17,6,0.352941176471,0.97877105126,0.957992770785,2.78650102374,Colorado
38,2021,18,5,0.277777777778,1.08410157517,1.17527622529,3.14187302769,Colorado
41,2013,16,5,0.3125,1.10176170521,1.21387885506,3.08991715519,UConn
41,2014,17,4,0.235294117647,0.895826160903,0.802504510559,3.01327951079,UConn
41,2015,16,5,0.3125,0.96919204781,0.939333225538,2.95430134954,UConn
41,2016,15,4,0.266666666667,0.927760106861,0.860738815883,2.69100741273,UConn
41,2017,16,6,0.375,0.994454305091,0.988939364914,2.8550468174,UConn
41,2018,16,4,0.25,0.879684801055,0.773845349207,2.66999989157,UConn
41,2019,16,3,0.1875,0.944216226519,0.891544282421,3.21651965688,UConn
41,2020,14,4,0.285714285714,1.02287585245,1.04627500953,2.96316386875,UConn
41,2021,25,14,0.56,1.06714963234,1.1388083378,3.45449022911,UConn
42,2013,14,3,0.214285714286,1.01695218065,1.03419173774,3.47419299637,Hartford
42,2014,15,3,0.2,0.977098243952,0.954720978334,3.05417401843,Hartford
42,2015,17,5,0.294117647059,0.9133075142,0.834130615494,2.82129793179,Hartford
42,2016,15,1,0.0666666666667,0.890868130758,0.793646026401,3.07413325558,Hartford
42,2017,13,1,0.0769230769231,0.787033560866,0.619421825929,3.21845091546,Hartford
42,2018,17,5,0.294117647059,0.882332250479,0.778510200235,2.72005918608,Hartford
42,2019,17,5,0.294117647059,1.1297150344,1.27625605894,3.32693469834,Hartford
42,2020,17,7,0.411764705882,0.977439959157,0.955388873756,3.1122859693,Hartford
42,2021,15,4,0.266666666667,0.884262743703,0.781920599901,2.55047283035,Hartford
43,2013,16,2,0.125,0.985670684523,0.971546698329,3.88188717284,Yale
43,2014,17,2,0.117647058824,0.836166316197,0.699174108343,3.24435922787,Yale
43,2015,17,3,0.176470588235,0.89853407065,0.807363476118,2.77407756065,Yale
43,2016,18,3,0.166666666667,0.90541210689,0.819771083302,2.86663800619,Yale
43,2017,15,3,0.2,0.914776974139,0.836816912415,2.902396452,Yale
43,2018,16,3,0.1875,0.843153366417,0.7109075993,2.59283657181,Yale
43,2019,18,2,0.111111111111,0.929963049587,0.864831273596,3.1670343625,Yale
43,2020,15,0,0,0.59841199586,0.35809691679,1.87333861236,Yale
44,2013,14,2,0.142857142857,0.768078909521,0.589945211251,2.8721878882,American
44,2014,17,5,0.294117647059,0.955300044599,0.912598175212,3.20503366147,American
44,2015,23,12,0.521739130435,0.839916456386,0.705459653708,2.26008139846,American
44,2016,15,4,0.266666666667,0.789270595911,0.62294807357,2.66665440447,American
44,2017,15,4,0.266666666667,0.787841684769,0.62069452026,2.40186478289,American
44,2018,15,4,0.266666666667,0.88747973692,0.787620283444,2.82303313692,American
44,2019,15,5,0.333333333333,1.00171924601,1.00344144783,3.19998587432,American
44,2020,14,2,0.142857142857,0.914239270884,0.835833444426,2.97751351927,American
45,2013,12,1,0.0833333333333,0.887809747095,0.788206147037,3.66804991925,G Washington
45,2014,13,1,0.0769230769231,0.874763627957,0.765211404796,3.16394348633,G Washington
45,2015,14,2,0.142857142857,0.768312705294,0.590304413116,2.37359673847,G Washington
45,2016,14,3,0.214285714286,0.992361691717,0.984781727187,3.10878674241,G Washington
45,2017,15,3,0.2,0.872327874287,0.760955920257,3.18542161851,G Washington
45,2018,15,4,0.266666666667,0.957199884298,0.9162316185,2.5891866687,G Washington
45,2019,14,2,0.142857142857,0.798496143748,0.637596091581,2.41596788124,G Washington
45,2020,17,3,0.176470588235,0.744701298205,0.554580023548,2.64893617391,G Washington
45,2021,16,4,0.25,0.965079744509,0.931378913261,3.08588333836,G Washington
46,2013,14,3,0.214285714286,0.942855336778,0.888976186091,3.07917481306,Georgetown
46,2014,16,4,0.25,1.05067950126,1.10392741437,3.40302801894,Georgetown
46,2015,15,3,0.2,0.972672802003,0.946092379757,3.18204520782,Georgetown
46,2016,14,2,0.142857142857,0.837820480575,0.701943157672,2.78024617587,Georgetown
46,2017,15,3,0.2,0.937493712614,0.878894461191,3.09742396491,Georgetown
46,2018,14,4,0.285714285714,1.0292699768,1.05939668513,3.08231269959,Georgetown
46,2019,15,4,0.266666666667,1.05019719236,1.10291414284,3.30991780957,Georgetown
46,2020,17,3,0.176470588235,1.00996485983,1.02002901809,3.41281767501,Georgetown
46,2021,18,5,0.277777777778,0.931788431124,0.868229680377,2.67269827598,Georgetown
47,2013,13,3,0.230769230769,0.949495805808,0.901542285247,2.75036944168,Howard
47,2014,16,4,0.25,0.99560962749,0.991238530351,3.87110032775,Howard
47,2015,18,3,0.166666666667,0.940724682787,0.884962928805,3.1247655324,Howard
47,2016,19,5,0.263157894737,1.01746943876,1.03524405882,4.01881608923,Howard
47,2017,19,5,0.263157894737,0.941532437,0.886483329923,2.92042243965,Howard
47,2018,22,9,0.409090909091,1.05590415872,1.1149335924,3.5199817016,Howard
47,2019,18,4,0.222222222222,1.22114149229,1.49118654419,3.44381806638,Howard
47,2020,17,3,0.176470588235,0.933565221052,0.871544021958,3.15706970211,Howard
48,2013,15,5,0.333333333333,1.10547833687,1.22208235329,3.54967869889,Delaware
48,2014,14,4,0.285714285714,1.14011426823,1.29986054463,3.13078577742,Delaware
48,2015,16,5,0.3125,0.979350388197,0.959127182861,2.55669267567,Delaware
48,2016,15,3,0.2,0.890476630482,0.792948629435,2.79476787954,Delaware
48,2017,14,2,0.142857142857,0.806541480877,0.650509160375,2.67147709216,Delaware
48,2018,13,1,0.0769230769231,0.793786126349,0.630096414384,2.62706823111,Delaware
48,2019,17,7,0.411764705882,1.01883069042,1.03801597573,2.82763457682,Delaware
48,2020,15,5,0.333333333333,1.0478500552,1.09798973818,3.20494858983,Delaware
48,2021,14,5,0.357142857143,0.978976985823,0.958395938771,2.59816528041,Delaware
50,2013,13,1,0.0769230769231,0.857745369763,0.735727119349,3.08068954479,FAMU
50,2014,18,4,0.222222222222,1.03927914532,1.08010114189,3.34119522225,FAMU
50,2015,28,17,0.607142857143,0.84420587214,0.712683554556,3.20218265965,FAMU
50,2016,17,5,0.294117647059,0.884883576636,0.7830189442,2.70359130919,FAMU
50,2017,14,1,0.0714285714286,0.706540330668,0.49919923886,2.82013824401,FAMU
50,2018,16,3,0.1875,0.894436168945,0.800016060316,2.86893379164,FAMU
50,2019,16,3,0.1875,0.871389919506,0.759320391817,2.53394931169,FAMU
50,2020,16,5,0.3125,0.99419717815,0.988428029042,2.52229866497,FAMU
50,2021,18,5,0.277777777778,0.939690678707,0.88301857165,2.59271170576,FAMU
52,2013,15,3,0.2,0.972806918243,0.946353300181,3.05555891459,Florida St
52,2014,14,3,0.214285714286,0.932046419248,0.868710527634,2.83771903609,Florida St
52,2015,13,1,0.0769230769231,0.804604407967,0.647388253321,3.17693073582,Florida St
52,2016,15,3,0.2,1.01983820043,1.04006995505,3.11433876753,Florida St
52,2017,16,3,0.1875,1.07309302068,1.15152863103,3.82675960269,Florida St
52,2018,18,6,0.333333333333,1.0994688102,1.20883166461,2.88922268813,Florida St
52,2019,18,6,0.333333333333,1.0844607311,1.17605507729,3.50653914296,Florida St
52,2020,18,5,0.277777777778,1.07343851606,1.15227024776,3.38933883105,Florida St
52,2021,19,6,0.315789473684,1.1062244218,1.22373247138,2.87740560112,Florida St
55,2013,15,2,0.133333333333,1.01524220159,1.03071672789,3.48138258135,J'Ville St
55,2014,25,11,0.44,0.97153782867,0.943885752537,2.77257802172,J'Ville St
55,2015,18,6,0.333333333333,0.932760155386,0.870041507475,2.82456223465,J'Ville St
55,2016,15,3,0.2,0.874506973225,0.764762446219,2.60264127693,J'Ville St
55,2017,15,3,0.2,0.800495073345,0.64079236245,2.52827871883,J'Ville St
55,2018,16,3,0.1875,0.825470243077,0.681401122206,2.49412127101,J'Ville St
55,2019,13,1,0.0769230769231,1.07110959532,1.14727576518,4.39071683711,J'Ville St
55,2020,13,1,0.0769230769231,0.857814818368,0.735846262612,3.33303752157,J'Ville St
55,2021,15,1,0.0666666666667,0.807960033843,0.652799416288,3.26428366513,J'Ville St
56,2013,13,0,0,1.07520637167,1.15606874168,3.11335131577,Stetson
56,2014,15,3,0.2,0.903327155721,0.815999950263,3.06632225873,Stetson
56,2015,14,3,0.214285714286,0.921226292048,0.84865788116,2.94450206988,Stetson
56,2016,13,2,0.153846153846,0.988018446639,0.976180450899,2.92988211719,Stetson
56,2017,14,4,0.285714285714,1.01178856825,1.02371610684,3.14552515704,Stetson
56,2018,16,4,0.25,0.966194177483,0.933531188602,2.95065706674,Stetson
56,2019,15,2,0.133333333333,0.771750830972,0.595599345106,2.69570866785,Stetson
56,2020,17,5,0.294117647059,0.894492288009,0.800116453308,2.84410019919,Stetson
56,2021,14,1,0.0714285714286,0.805432703668,0.648721840138,2.91972038937,Stetson
57,2013,13,1,0.0769230769231,0.833185810116,0.694198594179,3.11615445321,Florida
57,2014,19,7,0.368421052632,1.02158526041,1.04363644428,2.90385142023,Florida
57,2015,18,7,0.388888888889,1.04255722447,1.08692556629,2.84790810954,Florida
57,2016,16,4,0.25,0.964266986681,0.929810821602,2.61416653408,Florida
57,2017,14,2,0.142857142857,0.824549126969,0.679881262785,2.99348877225,Florida
57,2018,15,4,0.266666666667,1.05111717435,1.10484731421,3.29157286701,Florida
57,2019,15,4,0.266666666667,0.890166598824,0.792396573663,2.34961173591,Florida
57,2020,15,5,0.333333333333,0.983239751569,0.966760409065,2.74322446846,Florida
57,2021,15,2,0.133333333333,1.11473326507,1.24263025225,4.67155262299,Florida
58,2013,14,2,0.142857142857,0.840082605463,0.705738784001,2.72125952414,South Florida
58,2014,15,3,0.2,0.8834164234,0.780424577133,2.78617163622,South Florida
58,2015,13,2,0.153846153846,0.81821118027,0.669469535518,2.79776232104,South Florida
58,2016,15,5,0.333333333333,0.907352463991,0.82328849391,2.42795926451,South Florida
58,2017,14,3,0.214285714286,0.940530097904,0.884596865063,3.22514547891,South Florida
58,2018,16,6,0.375,0.934893366185,0.874025606137,2.26941436306,South Florida
58,2019,15,4,0.266666666667,0.911202416475,0.830289843789,2.70233817283,South Florida
58,2020,14,3,0.214285714286,0.766838006428,0.588040528102,2.44275221831,South Florida
58,2021,14,2,0.142857142857,0.687455369278,0.47259488475,2.38806981101,South Florida
59,2013,14,2,0.142857142857,0.922486937079,0.850982149081,3.08312805608,Georgia Tech
59,2014,18,4,0.222222222222,0.909302414071,0.826830880236,2.55825515246,Georgia Tech
59,2015,18,6,0.333333333333,0.950779164036,0.903981018764,2.68814807481,Georgia Tech
59,2016,15,4,0.266666666667,0.997022838768,0.994054541025,2.90340237251,Georgia Tech
59,2017,15,3,0.2,0.983389390471,0.967054693292,2.91161567989,Georgia Tech
59,2018,16,5,0.3125,0.92185047413,0.849808296654,2.82101356774,Georgia Tech
59,2019,16,4,0.25,0.833132448384,0.69410967655,2.26405138689,Georgia Tech
59,2020,17,6,0.352941176471,0.975489212125,0.951579202972,2.6582923875,Georgia Tech
59,2021,17,8,0.470588235294,1.04497320309,1.09196899517,2.87673469847,Georgia Tech
61,2013,13,1,0.0769230769231,0.841683466415,0.708431057636,3.66911144382,Georgia
61,2014,16,2,0.125,0.819779717018,0.672038784435,2.7488865486,Georgia
61,2015,14,2,0.142857142857,0.874025872768,0.763921226268,2.561423825,Georgia
61,2016,14,3,0.214285714286,1.0454383756,1.09294139718,3.25748011057,Georgia
61,2017,15,3,0.2,1.06483938374,1.13388291315,3.5143674733,Georgia
61,2018,15,2,0.133333333333,0.853105628733,0.727789213776,3.16907481722,Georgia
61,2019,16,2,0.125,0.881327095915,0.776737449995,2.84855959458,Georgia
61,2020,15,2,0.133333333333,0.869382456414,0.75582585552,3.36614716582,Georgia
61,2021,14,2,0.142857142857,1.03200486444,1.06503404023,3.50366446724,Georgia
62,2013,12,0,0,0.884155518771,0.781730981374,2.7507592887,Hawai'i
62,2014,18,5,0.277777777778,1.07930065768,1.16488990967,3.32709931828,Hawai'i
62,2015,31,19,0.612903225806,1.04960603548,1.10167282973,3.13281878991,Hawai'i
62,2016,15,2,0.133333333333,0.959097636136,0.919868275643,3.56066615506,Hawai'i
62,2017,15,4,0.266666666667,0.895427797434,0.801790940418,2.91030804454,Hawai'i
62,2018,15,4,0.266666666667,0.937266592546,0.878468665502,3.1510723634,Hawai'i
62,2019,15,2,0.133333333333,0.849508596995,0.721664856369,3.29467351339,Hawai'i
62,2020,17,5,0.294117647059,0.925197964446,0.855991273415,2.49902813273,Hawai'i
62,2021,15,3,0.2,0.935378324205,0.874932609393,3.34985776816,Hawai'i
66,2013,14,2,0.142857142857,1.10674641726,1.22488763213,3.68778066736,Iowa State
66,2014,16,4,0.25,1.132819586,1.28328021443,3.2554180429,Iowa State
66,2015,16,3,0.1875,0.935147173515,0.874500236132,3.02543686116,Iowa State
66,2016,14,4,0.285714285714,1.11570296453,1.24479310506,3.48354903093,Iowa State
66,2017,15,5,0.333333333333,1.03664131718,1.07462522049,2.85637626824,Iowa State
66,2018,12,2,0.166666666667,0.883375977502,0.780353117627,2.85638566978,Iowa State
66,2019,16,4,0.25,1.08134002562,1.169296251,3.26039600437,Iowa State
66,2020,17,5,0.294117647059,1.05443467548,1.11183248486,2.77452853147,Iowa State
66,2021,16,4,0.25,0.991374078023,0.982822562575,2.97280621463,Iowa State
68,2013,12,0,0,0.899368816904,0.80886426882,3.22064150947,Boise St
68,2014,16,3,0.1875,1.05211720987,1.1069506233,3.09096562317,Boise St
68,2015,16,2,0.125,0.973363505232,0.947436513318,3.77218316947,Boise St
68,2016,22,11,0.5,1.04486174355,1.09173606313,2.90500081197,Boise St
68,2017,14,2,0.142857142857,0.81507655727,0.664349794211,3.00007743779,Boise St
68,2018,15,2,0.133333333333,0.864374594835,0.747143440197,3.62998844841,Boise St
68,2019,16,7,0.4375,1.12076435346,1.25611273598,2.98975547386,Boise St
68,2020,16,6,0.375,1.12420912333,1.26384615297,3.07865032945,Boise St
68,2021,15,4,0.266666666667,1.01500635289,1.0302378964,3.06089368292,Boise St
70,2013,14,3,0.214285714286,1.03563593069,1.07254178094,3.40743207274,Idaho
70,2014,16,5,0.3125,1.0745984715,1.15476187495,3.42927663096,Idaho
70,2015,17,4,0.235294117647,1.04726332807,1.09676047832,3.23510605862,Idaho
70,2016,17,3,0.176470588235,0.95010150862,0.902692876681,3.14018161559,Idaho
70,2017,16,2,0.125,0.84491481621,0.713881046652,3.51488418007,Idaho
70,2018,15,4,0.266666666667,1.07040334361,1.145763318,3.4830553485,Idaho
70,2019,14,2,0.142857142857,0.889393839756,0.791021402196,3.03691100523,Idaho
70,2020,17,4,0.235294117647,1.05295832348,1.10872123098,3.74759854399,Idaho
70,2021,15,3,0.2,0.835963248817,0.698834553373,3.04218106795,Idaho
71,2013,14,1,0.0714285714286,0.925539199038,0.856622808956,3.13031879163,Bradley
71,2014,15,1,0.0666666666667,0.754131340132,0.568714078169,2.97677502332,Bradley
71,2015,14,2,0.142857142857,0.721479902317,0.520533249447,2.73237860998,Bradley
71,2016,14,2,0.142857142857,0.6376725567,0.406626289568,2.04734342338,Bradley
71,2017,15,3,0.2,0.759850414624,0.577372652604,2.29892772076,Bradley
