bin,n,selection_rate,mean_team_mean,arm,lambda
0,938,0.0,0.09834167363124136,lambda_05,0.5
1,937,0.0,0.18659010361340364,lambda_05,0.5
2,938,0.0,0.24743220005980202,lambda_05,0.5
3,937,0.0,0.3004561573504077,lambda_05,0.5
4,938,0.0,0.34891217329222574,lambda_05,0.5
5,937,0.0,0.3941890576830838,lambda_05,0.5
6,938,0.0,0.4360669381780979,lambda_05,0.5
7,937,0.0,0.47833420819577016,lambda_05,0.5
8,938,0.0,0.5184448013353714,lambda_05,0.5
9,937,0.0,0.5603787591262974,lambda_05,0.5
10,938,0.7078891257995735,0.6032104961400284,lambda_05,0.5
11,937,0.624332977588047,0.6493317369435383,lambda_05,0.5
12,938,0.0,0.6983678474199757,lambda_05,0.5
13,937,0.0,0.7517642579604742,lambda_05,0.5
14,938,0.0,0.8131618972365953,lambda_05,0.5
15,937,0.2678762006403415,0.9024189454246134,lambda_05,0.5
