bin,n,selection_rate,mean_team_mean,arm,lambda
0,938,0.0,0.09834167363124136,lambda_09,0.9
1,937,0.0,0.18659010361340364,lambda_09,0.9
2,938,0.0,0.24743220005980202,lambda_09,0.9
3,937,0.0,0.3004561573504077,lambda_09,0.9
4,938,0.0,0.34891217329222574,lambda_09,0.9
5,937,0.0,0.3941890576830838,lambda_09,0.9
6,938,0.0,0.4360669381780979,lambda_09,0.9
7,937,0.1248665955176094,0.47833420819577016,lambda_09,0.9
8,938,1.0,0.5184448013353714,lambda_09,0.9
9,937,0.47491995731056563,0.5603787591262974,lambda_09,0.9
10,938,0.0,0.6032104961400284,lambda_09,0.9
11,937,0.0,0.6493317369435383,lambda_09,0.9
12,938,0.0,0.6983678474199757,lambda_09,0.9
13,937,0.0,0.7517642579604742,lambda_09,0.9
14,938,0.0,0.8131618972365953,lambda_09,0.9
15,937,0.0,0.9024189454246134,lambda_09,0.9
