bin,n,selection_rate,mean_team_mean,arm,lambda
0,38,0.0,0.10516333252636645,lambda_075,0.75
1,37,0.0,0.18421584978937272,lambda_075,0.75
2,38,0.0,0.25478227791066965,lambda_075,0.75
3,37,0.0,0.30044857652633716,lambda_075,0.75
4,38,0.0,0.34705540876000623,lambda_075,0.75
5,37,0.0,0.4013374461886213,lambda_075,0.75
6,38,0.0,0.4411630465289908,lambda_075,0.75
7,37,0.13513513513513514,0.48168563953024696,lambda_075,0.75
8,38,0.5526315789473685,0.5217221827073784,lambda_075,0.75
9,37,0.6756756756756757,0.5623760024311962,lambda_075,0.75
10,38,0.23684210526315788,0.6079884288942133,lambda_075,0.75
11,37,0.0,0.6530895824076199,lambda_075,0.75
12,38,0.0,0.7132655295311243,lambda_075,0.75
13,37,0.0,0.7703504830231692,lambda_075,0.75
14,38,0.0,0.8356790104894095,lambda_075,0.75
15,37,0.0,0.9087036150929754,lambda_075,0.75
