vent,n,draft_rate,poolq_mean,poolq_median
0,1238,0.03231017770597738,-0.34245714555957607,-0.3223576343500951
1,1238,0.025848142164781908,-0.2069277437567683,-0.20520520231956918
2,1238,0.02665589660743134,-0.14523873788365538,-0.1448665264166167
3,1237,0.02910266774454325,-0.10048231283899928,-0.10026656805297707
4,1238,0.025040387722132473,-0.062415335218140876,-0.06207046511044753
5,1238,0.023424878836833602,-0.02768866633531167,-0.027686788029714166
6,1237,0.023443815683104285,0.0036835446982320815,0.0037213599081132595
7,1238,0.03231017770597738,0.034542668799217705,0.034714789637958335
8,1238,0.025848142164781908,0.06283874494839599,0.0627836733383231
9,1237,0.024252223120452707,0.09218417729974157,0.09240415209454782
10,1238,0.024232633279483037,0.12269777502879219,0.12261861207765445
11,1238,0.016962843295638127,0.1543713732213894,0.15403130007440813
12,1237,0.0274858528698464,0.1911651076243769,0.19069083354210659
13,1238,0.025848142164781908,0.24017046644670653,0.23933995810152126
14,1238,0.02665589660743134,0.31124628038471364,0.3087987448041602
15,1237,0.025869037995149554,0.4846566214770786,0.4568580349677382
